iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
34,1146880,913.395,1255,1.3233713177312165,0.9,16.48,-0.012014737352728844,0.01816689409315586,0.50508713722229,0.0064632768134060825,0.05307769775390625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,1179648,939.489,1255,1.4091071897838265,0.91,15.63,-0.013077761046588421,0.01665496453642845,0.5151931047439575,0.006545148562452141,0.0549163818359375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,1212416,966.349,1254,1.3681096153799444,0.92,15.5,-0.012409552931785583,0.0181146040558815,0.48669248819351196,0.00664775718121291,0.05347442626953125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,1245184,992.699,1254,1.279919478762895,0.87,15.58,-0.012276772409677505,0.01604257896542549,0.4904218912124634,0.006443709936036157,0.0523223876953125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,1277952,1018.64,1254,1.4853100658766925,0.95,14.97,-0.012974469922482967,0.01515220757573843,0.4932921230792999,0.0066570076685366075,0.0544281005859375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,1310720,1044.496,1254,1.3650175728742033,0.91,15.53,-0.012894473038613796,0.01763218268752098,0.48182716965675354,0.006853285478712223,0.05493927001953125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,1343488,1070.407,1255,1.3087331553502008,0.88,15.71,-0.013562828302383423,0.01687491126358509,0.5069724321365356,0.007141763087190611,0.0572967529296875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,1376256,1097.134,1254,1.3590577481500805,0.92,15.25,-0.013212274760007858,0.017673231661319733,0.47930625081062317,0.0073179969180614535,0.054473876953125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,1409024,1123.225,1254,1.3995996847469359,0.91,14.81,-0.013533536344766617,0.014628886245191097,0.4884047508239746,0.006995338230979087,0.05207061767578125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,1441792,1149.005,1254,1.4192404463980346,0.93,16.17,-0.01196564082056284,0.015122110024094582,0.4853246510028839,0.006611328001554284,0.05179595947265625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,1474560,1174.744,1255,1.327568009123206,0.9,15.9,-0.012875698506832123,0.015689823776483536,0.49320489168167114,0.006603329418226167,0.0534210205078125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,1507328,1200.362,1255,1.4125322802737355,0.92,15.22,-0.013270119205117226,0.015480220317840576,0.4949856996536255,0.006158517820949783,0.05257415771484375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,1540096,1227.303,1254,1.2706980477832257,0.89,16.68,-0.012241076678037643,0.016486335545778275,0.4950128495693207,0.008032072549525537,0.0591278076171875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,1572864,1252.898,1255,1.365471895188093,0.9,16.48,-0.01040547713637352,0.015066077001392841,0.5028738975524902,0.007807540112764855,0.05503082275390625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,1605632,1278.895,1255,1.356646016202867,0.91,16.9,-0.01234865840524435,0.015315022319555283,0.47937968373298645,0.006191433477027886,0.0518646240234375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,1638400,1304.906,1255,1.4140117329824715,0.94,15.49,-0.013927046209573746,0.014930231496691704,0.4803210496902466,0.005902055090587055,0.048004150390625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,1671168,1330.842,1255,1.3949798851367086,0.94,15.29,-0.013698662631213665,0.01649051532149315,0.4887973666191101,0.005666645506835266,0.04911041259765625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,1703936,1357.35,1255,1.411210135128349,0.91,15.65,-0.011350761167705059,0.017449883744120598,0.4777764081954956,0.005944738315292852,0.04925537109375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,1736704,1383.698,1255,1.3064649790339171,0.89,17.43,-0.012147151865065098,0.015840953215956688,0.49874377250671387,0.006786349405224712,0.049041748046875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,1769472,1409.427,1255,1.424233906948939,0.94,15.81,-0.01211801078170538,0.014760002493858337,0.4802459478378296,0.005740351930924703,0.04781341552734375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,1802240,1435.254,1255,1.2631109799537807,0.87,16.7,-0.012897850945591927,0.015411555767059326,0.47554099559783936,0.005395073079128565,0.0460052490234375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,1835008,1461.303,1255,1.3619156376551838,0.91,15.46,-0.01316781435161829,0.016978032886981964,0.47721225023269653,0.006330260225922757,0.048675537109375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,1867776,1487.773,1255,1.3532830899674446,0.91,15.99,-0.013346519321203232,0.01608923450112343,0.4862985610961914,0.006102783255443001,0.0493927001953125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,1900544,1513.894,1255,1.2786036394815892,0.87,15.82,-0.012061886489391327,0.015649322420358658,0.4784148633480072,0.005767485629206703,0.04986572265625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,1933312,1540.233,1255,1.2698439951613545,0.86,16.27,-0.01239436399191618,0.01447723712772131,0.483789324760437,0.006386161637692567,0.0509490966796875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,1966080,1565.88,1255,1.4761829448770731,0.96,15.53,-0.014871038496494293,0.015732089057564735,0.5034965872764587,0.0057691381607583025,0.04659271240234375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,1998848,1592.041,1255,1.370477126436308,0.88,15.37,-0.012944251298904419,0.013938194140791893,0.46502935886383057,0.005924496988683359,0.04811859130859375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
