iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
1588,52068352,57.231,572,17.71,0.0,194.39,-0.00016250601038336754,11.004761695861816,0.5740456581115723,0.0001252397872661959,0.00089263916015625,0.0003,0.2651880424300868,0.8090803259604191,3.32,0.59,1.06,4.79,0.13,0.0,0.0,0.13,0.01,0.09588139966130256,4.42,156.37,0.04196958779357374
1589,52101120,116.116,564,17.24,0.0,188.63,-0.0004222220741212368,14.168780326843262,0.5394722819328308,0.00010278812361264045,0.00052642822265625,0.0003,0.3051017005668556,0.8166666666666667,3.6,0.38,0.96,4.15,0.19,0.0,0.0,0.19,0.01,0.13315864980220796,4.5,154.84,0.042752731358632445
