iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
0,32768,28.245,1160,0.48836833363398907,0.63,14.89,-0.001990540884435177,10.201279640197754,0.7237918376922607,0.054084177461049876,0.2198638916015625,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,65536,55.876,1172,0.5923927199933678,0.67,14.25,-0.008322321809828281,3.4363088607788086,0.7212918996810913,0.037258764236327124,0.1887359619140625,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,98304,84.12,1168,0.7129034009110182,0.73,14.3,-0.009377194568514824,1.231540322303772,0.7539589405059814,0.03677437099966596,0.177276611328125,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,131072,111.108,1179,0.7636367526184767,0.76,15.48,-0.009423351846635342,0.44160234928131104,0.7705285549163818,0.022169771463666166,0.14670562744140625,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,163840,139.117,1177,0.8761330593936145,0.81,15.6,-0.01670682244002819,0.15463241934776306,0.7741175889968872,0.01976535495657572,0.144500732421875,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,196608,167.126,1176,0.8564027492608876,0.77,15.26,-0.013276834972202778,0.08716389536857605,0.7522033452987671,0.02293384328785919,0.14813232421875,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,229376,194.018,1182,0.8805004115775228,0.76,14.74,-0.010517187416553497,0.06948894262313843,0.7463411092758179,0.0317652570449809,0.174835205078125,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0,32768,28.721,1140,0.48836833363398907,0.63,14.89,-0.0010447562672197819,10.200250625610352,0.7267972230911255,0.054211229418001494,0.22029876708984375,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,65536,56.868,1152,0.6380642868950963,0.69,14.4,-0.008159760385751724,3.247499942779541,0.7186168432235718,0.03755577709912927,0.18430328369140625,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,98304,86.656,1134,0.7999427645653486,0.77,14.51,-0.0013789739459753036,1.1720229387283325,0.6983788013458252,0.027803452590944744,0.1628265380859375,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,131072,115.646,1133,0.9814439950976521,0.83,14.44,-0.015193082392215729,0.4376761317253113,0.7221262454986572,0.025535358291421062,0.15821075439453125,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,163840,144.344,1135,0.9160989029798656,0.8,14.02,-0.012704100459814072,0.16203662753105164,0.7660008668899536,0.02711379334408548,0.1661376953125,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,196608,173.014,1136,0.796649747043848,0.75,14.67,-0.0037102345377206802,0.09775596857070923,0.7306036949157715,0.023276515434389466,0.157928466796875,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,229376,200.799,1142,0.963784764977172,0.79,13.51,-0.01291477307677269,0.07644163072109222,0.7584605813026428,0.029157052271017392,0.17333984375,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,262144,228.077,1149,1.094864021241665,0.85,13.54,-0.016684120520949364,0.06299944221973419,0.7713684439659119,0.026050951313834503,0.1716156005859375,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,294912,255.52,1154,1.0836259609553962,0.87,15.33,-0.015415549278259277,0.06015997380018234,0.7267681956291199,0.028684426147634667,0.16847991943359375,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,327680,283.118,1157,1.0508826545998453,0.83,15.45,-0.016878582537174225,0.044307511299848557,0.7459850311279297,0.03079796325954476,0.1683197021484375,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,360448,311.836,1155,1.2177736488170923,0.88,14.33,-0.011895671486854553,0.035820137709379196,0.7146731019020081,0.03489136654940239,0.1756591796875,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11,393216,338.963,1160,1.0093800499476493,0.8,14.32,-0.01837741956114769,0.036633364856243134,0.6616096496582031,0.025666326701554,0.15195465087890625,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,425984,366.302,1162,1.2882700400892646,0.88,13.81,-0.011722138151526451,0.027485204860568047,0.6879498958587646,0.024792201894712207,0.135955810546875,0.0006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
