iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
46,1540096,2924.549,526,13.757500048434595,0.0,163.5,-0.006205538287758827,1.2182846069335938,0.5222270488739014,0.002921515875300429,0.02617645263671875,0.0003,0.10477255779269203,0.8553008595988538,1.84,0.47,0.72,4.36,0.14,0.0,0.0,0.14,0.0,0.10302207663655281,3.34,141.0
47,1572864,2986.621,526,12.45000003014924,0.0,148.67,-0.005274733528494835,1.2980554103851318,0.5123015642166138,0.002105497348679819,0.02149200439453125,0.0003,0.082186065915728,0.8318181818181818,2.11,0.27,0.6,4.15,0.15,0.0,0.0,0.15,0.0,0.12582091748714447,3.05,127.96
48,1605632,3046.754,526,12.610000029581133,0.0,156.29,-0.0023079384118318558,1.1835492849349976,0.5248336791992188,0.00410517791442544,0.03545379638671875,0.0003,0.10312129593046226,0.8606431852986217,1.81,0.46,0.71,4.49,0.15,0.0,0.0,0.15,0.0,0.11798734903335571,3.14,131.25
49,1638400,3107.077,527,12.545000042297179,0.0,155.56,-0.006398401688784361,1.0231554508209229,0.5248947143554688,0.004761496191747483,0.04187774658203125,0.0003,0.07097541633624108,0.8195718654434251,2.04,0.56,0.77,4.42,0.16,0.0,0.0,0.16,0.0,0.11529282048344612,3.18,131.93
50,1671168,3164.573,528,12.130000056388672,0.0,155.3,-0.0038099270313978195,1.1872823238372803,0.5229214429855347,0.004479154527558649,0.04384613037109375,0.0003,0.08041158536585366,0.881559220389805,2.44,0.46,0.54,3.88,0.17,0.0,0.0,0.17,0.0,0.12771594658493995,2.98,126.91
51,1703936,3222.59,528,12.720000019283034,0.0,157.06,-0.006424619350582361,1.1215261220932007,0.5370169878005981,0.0024126801267527753,0.023284912109375,0.0003,0.07733952049497293,0.862015503875969,2.01,0.53,0.75,4.31,0.13,0.0,0.0,0.13,0.0,0.09259900316596031,3.13,130.08
52,1736704,3279.842,529,13.877500044472981,0.0,170.89,-0.00836741179227829,1.1140426397323608,0.5261094570159912,0.002669512414769315,0.0273895263671875,0.0003,0.11802575107296137,0.8958904109589041,1.87,0.46,0.84,4.92,0.13,0.0,0.0,0.13,0.0,0.09740264967083931,3.45,138.14
53,1769472,3338.794,529,13.350000037704595,0.0,166.71,-0.004303541034460068,1.0763444900512695,0.5409575700759888,0.0019088466275505311,0.01790618896484375,0.0003,0.08180799402316026,0.8869814020028612,2.06,0.54,0.86,4.5,0.11,0.0,0.0,0.11,0.0,0.08240018263459206,3.3,135.02
54,1802240,3396.491,530,14.175000061260072,0.0,166.7,-0.006313728168606758,1.090625286102295,0.5253373384475708,0.0044702090508366155,0.04059600830078125,0.0003,0.08410180745112504,0.8602305475504323,1.93,0.51,0.79,4.68,0.16,0.0,0.0,0.16,0.0,0.13077688246965408,3.41,135.94
55,1835008,3452.129,531,14.11500005738344,0.0,169.02,-0.005953255109488964,0.9978304505348206,0.5270581245422363,0.002769290214331477,0.026947021484375,0.0003,0.11926605504587157,0.8693181818181818,1.62,0.59,0.73,4.94,0.21,0.0,0.0,0.21,0.0,0.16897952318191528,3.41,142.4
56,1867776,3508.847,532,15.507500047528884,0.0,177.37,-0.006762087345123291,1.4254562854766846,0.5285369753837585,0.00590318986118632,0.04561614990234375,0.0003,0.1381531853972799,0.8597640891218873,2.45,0.73,0.82,4.96,0.17,0.0,0.0,0.17,0.0,0.14452941238880157,3.52,146.74
57,1900544,3566.664,532,12.397500029875664,0.0,162.82,-0.0035090595483779907,1.23428213596344,0.5589772462844849,0.0014551122284274243,0.0166778564453125,0.0003,0.1078024877497173,0.8653846153846154,1.96,0.47,0.66,4.29,0.1,0.0,0.0,0.1,0.0,0.07233906269073487,2.94,131.5
58,1933312,3622.186,533,13.865000040411251,0.0,167.25,-0.004831294529139996,1.2231613397598267,0.5375062823295593,0.003014855940079997,0.0279541015625,0.0003,0.12133431085043989,0.8693259972489684,2.07,0.54,0.64,4.51,0.13,0.0,0.0,0.13,0.0,0.09974999979138374,3.32,139.24
59,1966080,3681.472,534,14.873000031057746,0.0,179.04,-0.005093658342957497,0.9353652596473694,0.5280251502990723,0.0027950022600435886,0.0236968994140625,0.0003,0.0875,0.8654104979811574,2.54,0.61,0.71,5.06,0.19,0.0,0.0,0.19,0.01,0.13713690288364888,3.25,145.03
60,1998848,3743.289,533,14.97250004627742,0.0,172.94,-0.006888313218951225,1.0780051946640015,0.531954288482666,0.004406163434737209,0.03777313232421875,0.0003,0.08928571428571429,0.8826025459688827,2.2,0.73,0.7,4.63,0.2,0.0,0.0,0.2,0.0,0.16997477054595947,3.6,139.37
61,2031616,3802.876,534,13.430000039489242,0.0,163.34,-0.008018107153475285,0.9258038401603699,0.5235251188278198,0.005840868194468385,0.0513458251953125,0.0003,0.09782608695652174,0.9161764705882353,2.36,0.54,0.7,4.43,0.1,0.0,0.0,0.1,0.0,0.07375526815652847,3.14,132.7
62,2064384,3862.723,534,14.982500044314657,0.0,178.71,-0.006254564039409161,1.1356000900268555,0.5242534279823303,0.002702367500546643,0.02642822265625,0.0003,0.11277410372432997,0.8620689655172413,1.85,0.73,0.73,5.03,0.08,0.0,0.0,0.08,0.0,0.06630813956260681,3.56,141.06
63,2097152,3921.074,534,15.632500037206336,0.0,181.43,0.00023731705732643604,1.128758430480957,0.5274370908737183,0.00560896672624267,0.03787994384765625,0.0003,0.13268156424581007,0.8870967741935484,2.13,0.65,0.96,4.9,0.14,0.0,0.0,0.14,0.0,0.10659690409898757,3.78,147.01
64,2129920,3978.094,535,15.482500053469558,0.0,174.72,-0.005408840253949165,1.2149091958999634,0.5360456705093384,0.001625880055826201,0.015716552734375,0.0003,0.1191672648959081,0.8932038834951457,2.54,0.59,0.72,4.78,0.16,0.0,0.0,0.16,0.0,0.11953535169363022,3.6,146.74
65,2162688,4037.141,535,15.412500045967754,0.0,177.92,-0.005707956850528717,1.2830851078033447,0.5600623488426208,0.0037777822160478536,0.0348663330078125,0.0003,0.13115330520393811,0.8731241473396999,1.97,0.76,0.71,4.74,0.16,0.0,0.0,0.16,0.0,0.13276641547679902,3.51,144.12
66,2195456,4094.222,536,14.205000060768798,0.0,165.33,-0.006482133641839027,1.0898563861846924,0.5614331960678101,0.003396349657691644,0.03557586669921875,0.0003,0.12393320964749537,0.8869565217391304,2.33,0.62,0.76,4.53,0.04,0.0,0.0,0.04,0.0,0.025665698051452638,3.38,144.59
67,2228224,4150.03,536,15.922500059233279,0.0,185.47,-0.004685277119278908,1.2434601783752441,0.5664271712303162,0.0047172331302931525,0.03964996337890625,0.0003,0.14505347593582887,0.8725868725868726,2.41,0.84,0.82,5.03,0.15,0.0,0.0,0.15,0.0,0.1205474129319191,3.53,153.24
68,2260992,4204.701,537,15.402500028889627,0.0,173.91,-0.0027951793745160103,0.9833512902259827,0.5623190402984619,0.004125118870149436,0.03546905517578125,0.0003,0.16084656084656085,0.8638814016172507,2.22,0.68,0.75,4.83,0.1,0.0,0.0,0.1,0.0,0.07958806693553924,3.43,144.52
69,2293760,4259.878,538,14.090000043164473,0.0,166.86,-0.002232750877737999,1.0071254968643188,0.5559414625167847,0.003945063962021322,0.03212738037109375,0.0003,0.13617960986382038,0.8744710860366713,2.26,0.62,0.73,4.61,0.11,0.0,0.0,0.11,0.0,0.090749831199646,3.36,137.43
70,2326528,4320.957,538,15.542500059718732,0.0,176.15,-0.004017042927443981,1.1149961948394775,0.5601537227630615,0.002727040302175965,0.02713775634765625,0.0003,0.11872309899569584,0.8590604026845637,2.38,0.65,0.88,5.42,0.14,0.0,0.0,0.14,0.0,0.11080282032489777,3.72,145.24
71,2359296,4382.243,538,16.505000045276248,0.0,183.53,-0.006637183018028736,1.2554816007614136,0.5706373453140259,0.0023254619523527253,0.0247039794921875,0.0003,0.14659325533379217,0.8713375796178344,2.76,0.67,0.78,5.13,0.22,0.0,0.0,0.22,0.0,0.16459239214658739,3.67,144.6
72,2392064,4435.386,539,16.08500004873611,0.0,183.29,-0.005819947458803654,1.1037535667419434,0.5870293378829956,0.0014392171955250888,0.01442718505859375,0.0003,0.13164049448713666,0.8975672215108835,2.61,0.64,0.67,4.97,0.11,0.0,0.0,0.11,0.0,0.09182613492012023,3.64,144.17
73,2424832,4490.894,539,17.870000044559127,0.0,197.42,-0.003847189247608185,1.2240235805511475,0.5701254606246948,0.0040695191041209,0.03310394287109375,0.0003,0.12804097311139565,0.8767772511848341,2.28,0.74,0.84,5.49,0.14,0.0,0.0,0.14,0.0,0.10687082767486572,3.88,155.45
74,2457600,4545.818,540,15.79250005442649,0.0,181.71,-0.0026332694105803967,1.2688028812408447,0.5788460969924927,0.0058786790889087115,0.04645538330078125,0.0003,0.1560498820357263,0.9088541666666666,2.18,0.72,0.75,4.99,0.18,0.0,0.0,0.18,0.0,0.14038600713014604,3.63,147.15
75,2490368,4604.93,540,14.390500027788804,0.0,164.97,-0.004285195842385292,1.5754363536834717,0.5578876733779907,0.006223376902369182,0.0443267822265625,0.0003,0.17218543046357615,0.8780487804878049,2.4,0.57,0.71,4.45,0.13,0.0,0.0,0.13,0.01,0.10680387616157531,3.4,136.27
76,2523136,4661.985,541,16.19500004627509,0.0,181.17,-0.0018496159464120865,1.2661083936691284,0.5983724594116211,0.003630020333460493,0.0355377197265625,0.0003,0.15987350667603653,0.869727047146402,1.96,0.78,0.87,5.29,0.12,0.0,0.0,0.12,0.0,0.09086604446172714,3.52,145.22
77,2555904,4724.012,541,15.537500029924558,0.0,179.41,-0.004994208924472332,1.389478087425232,0.5678806900978088,0.0018946500068892647,0.01964569091796875,0.0003,0.15317433658045013,0.8706666666666667,2.54,0.7,0.83,5.19,0.17,0.0,0.0,0.17,0.0,0.13880373150110245,3.45,142.13
78,2588672,4783.558,541,15.972500024281908,0.0,176.44,-0.005472566932439804,1.3667736053466797,0.5854359865188599,0.0014949515754949516,0.0142059326171875,0.0003,0.12274618585298197,0.8813333333333333,2.29,0.59,0.7,4.68,0.13,0.0,0.0,0.13,0.0,0.09479517698287963,3.68,141.27
79,2621440,4841.789,541,16.382500025951302,0.0,183.8,-0.0068803951144218445,1.7699761390686035,0.5906102657318115,0.0015351440468407418,0.01522064208984375,0.0003,0.17341430499325236,0.8582183186951067,2.24,0.79,0.86,4.87,0.13,0.0,0.0,0.13,0.0,0.09902469977736474,3.62,147.66
80,2654208,4899.838,541,15.46500005831942,0.0,181.76,-0.0067948163487017155,1.702793002128601,0.584942102432251,0.0024846401802562923,0.0253448486328125,0.0003,0.12716955941255007,0.8729729729729729,2.19,0.7,0.86,4.96,0.1,0.0,0.0,0.1,0.0,0.0726392212510109,3.44,145.65
81,2686976,4956.878,542,16.0500000399421,0.0,184.35,-0.00622129812836647,1.5346060991287231,0.5818576812744141,0.003193745001624393,0.03014373779296875,0.0003,0.16621893888515782,0.9151193633952255,2.52,0.73,0.74,5.11,0.21,0.0,0.0,0.21,0.0,0.17525869607925415,3.43,146.86
82,2719744,5017.627,542,16.72750006595277,0.0,187.55,-0.0046084001660346985,1.4581902027130127,0.5700568556785583,0.005774427496135104,0.0461578369140625,0.0003,0.12272135416666667,0.9051186017478152,2.02,0.66,0.97,5.35,0.12,0.0,0.0,0.12,0.0,0.08800861984491348,3.75,151.4
83,2752512,5074.671,542,15.732500025323825,0.0,183.91,-0.0075296880677342415,1.6236834526062012,0.6026300191879272,0.004565767923679687,0.041961669921875,0.0003,0.14048488874128195,0.8952134540750324,2.54,0.62,0.79,4.92,0.16,0.0,0.0,0.16,0.0,0.13227252647280693,3.65,142.23
84,2785280,5133.079,542,15.407500040332089,0.0,185.18,-0.004646182060241699,1.8323640823364258,0.5798515677452087,0.0027704956595187014,0.02893829345703125,0.0003,0.10815199740175381,0.8620236530880421,1.95,0.64,0.81,5.12,0.14,0.0,0.0,0.14,0.0,0.12239930093288422,3.27,149.66
85,2818048,5189.857,542,16.725000040656887,0.0,195.1,-0.00461648590862751,1.6465262174606323,0.5841259360313416,0.0038468613792019823,0.03194427490234375,0.0003,0.12759270898805783,0.8691476590636255,2.13,0.7,0.79,5.46,0.12,0.0,0.0,0.12,0.0,0.10098681688308715,3.72,151.15
86,2850816,5246.849,543,16.155000041385648,0.0,188.91,-0.005716274492442608,1.4010882377624512,0.5941909551620483,0.0037173655484252777,0.03507232666015625,0.0003,0.1782650142993327,0.8955613577023499,2.2,0.66,0.74,5.17,0.15,0.0,0.0,0.15,0.0,0.10227045893669129,3.58,149.69
87,2883584,5304.924,543,16.560000048330984,0.0,191.88,-0.007671035826206207,1.7823822498321533,0.6034190654754639,0.0037444647404782927,0.03153228759765625,0.0003,0.19285714285714287,0.898159509202454,2.14,0.71,0.72,5.13,0.13,0.0,0.0,0.13,0.0,0.08952777847647667,3.59,148.08
88,2916352,5361.837,543,15.132500045206397,0.0,179.54,-0.006652663461863995,1.6862893104553223,0.5782451629638672,0.0035794280763070674,0.02762603759765625,0.0003,0.16683587140439932,0.8836898395721925,2.15,0.57,0.86,4.75,0.22,0.0,0.0,0.22,0.0,0.18521973103284836,3.46,143.56
89,2949120,5416.113,544,17.810000057610452,0.0,203.87,-0.004516189452260733,1.5022921562194824,0.576424241065979,0.0027292758568577824,0.0202178955078125,0.0003,0.13419393575502853,0.8943661971830986,2.3,0.68,0.95,5.75,0.15,0.0,0.0,0.15,0.0,0.11619830816984177,4.12,153.91
90,2981888,5472.509,544,16.360500043525825,0.0,190.16,-0.0023845937103033066,1.65610933303833,0.5879034399986267,0.004627424923725698,0.03266143798828125,0.0003,0.12648475120385233,0.8871595330739299,2.48,0.6,0.75,5.22,0.17,0.0,0.0,0.17,0.01,0.14055994093418123,3.57,147.83
