iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
365,11993088,49.647,660,23.2575000482623,0.0,226.8,5.225301720201969e-05,4.106044769287109,0.6588835716247559,7.21923490516474e-05,0.0001220703125,0.0006,0.30088972768940414,0.8192893401015229,3.45,0.51,1.18,5.91,0.21,0.0,0.0,0.21,0.0,0.17712792426347732,5.0,159.28
366,12025856,103.079,635,30.67744766244432,0.02,276.45,-0.000691315159201622,4.607851028442383,0.6269166469573975,0.00010624826215632766,0.00029754638671875,0.0006,0.2964824120603015,0.8408695652173913,4.88,0.59,1.57,6.89,0.2,0.0,0.0,0.2,0.0,0.15833695709705353,6.28,188.88
367,12058624,157.125,625,30.42450007482432,0.01,287.53,0.00015982985496520996,4.527423858642578,0.6324441432952881,8.289200216893278e-05,0.00017547607421875,0.0006,0.2839424141749723,0.8403010033444817,5.14,0.58,1.41,6.96,0.21,0.0,0.0,0.21,0.0,0.15553224742412566,6.19,193.27
368,12091392,211.87,618,30.44650005913107,0.01,275.33,-0.0004683765582740307,4.036685943603516,0.6314327716827393,0.0001431651778602827,0.0006103515625,0.0006,0.29635646321652354,0.8337662337662337,4.43,0.51,1.45,6.62,0.26,0.0,0.0,0.26,0.0,0.21783641576766968,6.06,191.76
369,12124160,268.496,610,31.663221289769282,0.03,277.94,7.933937013149261e-06,4.7047014236450195,0.6335445046424866,5.286940428561593e-05,0.00016021728515625,0.0006,0.25196144362250616,0.8473861720067454,5.42,0.47,1.58,7.15,0.25,0.0,0.0,0.25,0.02,0.2005773267149925,6.65,194.3
370,12156928,323.154,608,28.32450006012863,0.01,260.86,0.00014151865616440773,5.339794158935547,0.6426852941513062,6.383579867019762e-05,0.00016021728515625,0.0006,0.2899305555555556,0.8544303797468354,4.24,0.58,1.26,6.43,0.24,0.0,0.0,0.24,0.0,0.19700810968875884,5.69,182.38
371,12189696,380.901,602,31.47723536880454,0.01,287.03,-0.0001580757088959217,5.01419734954834,0.6285632252693176,5.544999143580753e-05,3.814697265625e-05,0.0006,0.259670964873277,0.8401360544217688,4.88,0.65,1.37,6.99,0.2,0.0,0.0,0.2,0.0,0.17238580249249935,6.13,196.35
372,12222464,437.424,599,27.829630506453103,0.01,258.08,0.000702019315212965,5.692547798156738,0.6372551321983337,0.00012570199194783527,0.0004730224609375,0.0006,0.24791815369973827,0.8354898336414048,4.06,0.51,1.51,6.53,0.28,0.0,0.0,0.28,0.0,0.2171586637198925,5.78,187.84
373,12255232,489.662,602,27.719226157531374,0.02,268.47,0.0003983087372034788,5.2346038818359375,0.6275960206985474,6.421902676834179e-05,9.918212890625e-05,0.0006,0.2621426911457123,0.829443447037702,3.84,0.63,1.37,6.41,0.11,0.0,0.0,0.11,0.0,0.06854144096374512,5.61,180.9
374,12288000,543.842,602,28.665000047088835,0.0,270.81,0.0004422897472977638,5.508996963500977,0.640771210193634,8.42970292467271e-05,0.00016021728515625,0.0006,0.26671325413463776,0.8387096774193549,3.95,0.66,1.38,6.58,0.18,0.0,0.0,0.18,0.0,0.15359855949878692,5.86,188.14
375,12320768,598.062,602,26.63014018473914,0.01,256.96,-0.00022164219990372658,5.430077075958252,0.6231133937835693,8.506762937088297e-05,0.00025177001953125,0.0006,0.29369797859690844,0.835304822565969,4.02,0.62,1.34,6.07,0.24,0.0,0.0,0.24,0.01,0.18908942848443985,5.68,176.19
376,12353536,652.929,602,29.50637408499373,0.03,272.54,0.0003674915060400963,5.198768615722656,0.6312280297279358,8.407683121447462e-05,0.00032806396484375,0.0006,0.27642840619939857,0.8392554991539763,4.75,0.68,1.45,6.62,0.21,0.0,0.0,0.21,0.0,0.15930524438619614,5.9,186.57
377,12386304,705.787,603,27.933273263419977,0.03,258.29,-0.00034878216683864594,4.95176362991333,0.6559884548187256,7.906872313867552e-05,0.0001983642578125,0.0006,0.2865398507103299,0.8462929475587704,4.78,0.57,1.24,6.9,0.24,0.0,0.0,0.24,0.01,0.17193923383951187,5.63,179.19
378,12419072,762.993,601,34.47680944015505,0.04,296.38,0.0005675698630511761,3.694861888885498,0.6340848207473755,0.00017835197095905642,0.00103759765625,0.0006,0.2928430728824688,0.857707509881423,5.12,0.71,1.59,7.25,0.25,0.0,0.0,0.25,0.01,0.20203400492668153,6.73,209.34
379,12451840,813.322,604,32.03000007834635,0.0,289.01,-0.00014740228652954102,4.409039497375488,0.6128106117248535,6.435496030121612e-05,0.00011444091796875,0.0006,0.2594922489328241,0.8636363636363636,4.74,0.78,1.67,7.33,0.25,0.0,0.0,0.25,0.0,0.19220565527677536,6.58,197.69
380,12484608,869.227,603,31.75800008736551,0.01,288.74,-0.008461430668830872,4.199857711791992,0.623741865158081,0.0031361395762132815,0.030242919921875,0.0006,0.2633109619686801,0.8517587939698492,4.57,0.48,1.46,7.26,0.31,0.0,0.0,0.31,0.0,0.2521535955369473,6.26,195.08
381,12517376,926.606,601,30.138000067886896,0.0,283.26,-0.010910578072071075,4.131861209869385,0.647845447063446,0.0036436921538438583,0.03730010986328125,0.0006,0.312202852614897,0.8484335309060118,3.88,0.79,1.45,7.1,0.29,0.0,0.0,0.29,0.01,0.2393709021806717,6.03,192.61
382,12550144,983.785,599,28.722500070107635,0.0,265.04,-0.00922937411814928,4.648591995239258,0.6223243474960327,0.00470495717064523,0.04241180419921875,0.0006,0.2967983173638701,0.8524444444444444,4.59,0.74,1.3,6.57,0.26,0.0,0.0,0.26,0.0,0.21494447350502013,5.61,183.17
383,12582912,1041.825,597,32.287959846684245,0.02,281.31,-0.01041646208614111,5.009037494659424,0.630476176738739,0.004432673758117289,0.04468536376953125,0.0006,0.2645043398812243,0.8820468343451865,5.15,0.61,1.53,7.27,0.16,0.0,0.0,0.16,0.0,0.13224677622318268,6.36,188.44
384,12615680,1092.937,599,30.23707548278442,0.02,279.84,-0.009789728559553623,4.260989189147949,0.6289065480232239,0.005419451469663272,0.0527496337890625,0.0006,0.29223433242506813,0.8598290598290599,4.61,0.55,1.45,6.9,0.16,0.0,0.0,0.16,0.0,0.1230576291680336,5.81,188.38
385,12648448,1147.2,599,30.90696991259261,0.02,280.99,0.001699591986835003,4.185485363006592,0.6508317589759827,0.003276409656066903,0.02933502197265625,0.0006,0.2802073940486925,0.8847139197267293,4.77,0.55,1.49,7.02,0.26,0.0,0.0,0.26,0.0,0.21120600372552872,6.24,195.44
386,12681216,1202.38,599,29.974652410147247,0.03,271.18,-0.004495812579989433,4.504125595092773,0.6464840173721313,0.006429563437507113,0.05558013916015625,0.0006,0.2660722665415298,0.8690153568202349,4.63,0.5,1.34,6.55,0.23,0.0,0.0,0.23,0.0,0.18227298855781554,5.8,183.36
387,12713984,1256.379,599,32.13434621122782,0.02,279.62,-0.006682476960122585,3.6831092834472656,0.6152710914611816,0.004831817899201951,0.0471954345703125,0.0006,0.2421784472769409,0.8859797297297297,4.56,0.66,1.49,7.02,0.22,0.0,0.0,0.22,0.0,0.17841626778244973,6.59,195.41
388,12746752,1311.691,599,32.83530181884067,0.03,284.2,-0.006839548237621784,4.169193744659424,0.6290525794029236,0.004757470956036514,0.04335784912109375,0.0006,0.23968432919954905,0.8527708850289496,5.09,0.57,1.74,7.06,0.25,0.0,0.0,0.25,0.01,0.19647667899727822,6.55,201.23
389,12779520,1370.491,597,29.797500045180787,0.0,274.09,-0.011699511669576168,3.907362461090088,0.6178021430969238,0.004587899312355148,0.0444793701171875,0.0006,0.2604456824512535,0.8761583824768323,5.16,0.52,1.41,6.74,0.18,0.0,0.0,0.18,0.0,0.15195298671722413,6.01,187.7
390,12812288,1427.897,596,31.182500084249767,0.0,277.67,-0.007970299571752548,4.685732364654541,0.6070362329483032,0.0028778698923019874,0.02907562255859375,0.0006,0.23333333333333334,0.8756476683937824,4.78,0.69,1.38,6.97,0.27,0.0,0.0,0.27,0.0,0.21361975863575935,5.98,197.49
391,12845056,1480.301,597,36.0008289822907,0.01,311.22,-0.00484298262745142,2.6760833263397217,0.6098970174789429,0.003606393375605421,0.03377532958984375,0.0006,0.2237145855194124,0.8547322083639032,5.53,0.73,1.78,7.78,0.14,0.0,0.0,0.14,0.0,0.1191986545920372,7.12,214.39
392,12877824,1539.068,596,32.27239824913908,0.01,288.77,-0.006718595512211323,3.748218536376953,0.6183401346206665,0.0020443848495688144,0.02140045166015625,0.0006,0.2306341891595348,0.7941422594142259,5.33,0.77,1.38,7.1,0.21,0.0,0.0,0.21,0.0,0.16146303340792656,6.23,196.66
393,12910592,1597.863,594,32.84767300353851,0.02,293.81,-0.01225955504924059,3.6054205894470215,0.6027531623840332,0.003351921538978786,0.028900146484375,0.0006,0.26305353602115006,0.7924823805794832,4.47,0.66,1.63,7.16,0.12,0.0,0.0,0.12,0.02,0.08638063549995423,6.57,202.93
394,12943360,1652.364,594,31.789820974220056,0.02,282.51,-0.003971836529672146,3.4783883094787598,0.6222270131111145,0.006742503215690476,0.05020904541015625,0.0006,0.26378504672897196,0.7705061082024433,4.66,0.74,1.52,6.87,0.21,0.0,0.0,0.21,0.0,0.17288971990346907,6.52,191.52
395,12976128,1709.643,594,31.77550003845943,0.0,282.03,-0.0076820459216833115,3.175647258758545,0.5973340272903442,0.005817071333524382,0.0481109619140625,0.0006,0.259958071278826,0.8949124270225187,4.76,0.66,1.5,7.34,0.23,0.0,0.0,0.23,0.01,0.18593977630138397,6.51,194.69
396,13008896,1764.567,594,30.087500054518458,0.0,271.49,-0.011219248175621033,3.5579872131347656,0.6094902157783508,0.0043071749615251065,0.0385589599609375,0.0006,0.23274021352313168,0.9225589225589226,4.43,0.72,1.36,6.77,0.2,0.0,0.0,0.2,0.0,0.17428903341293334,6.13,199.94
397,13041664,1821.351,593,32.127642906554975,0.01,280.0,-0.009575437754392624,3.9094433784484863,0.6221963167190552,0.004413997875701625,0.04286956787109375,0.0006,0.27556754326815014,0.9010458567980691,4.87,0.67,1.43,7.1,0.26,0.0,0.0,0.26,0.01,0.19511665001511574,6.18,200.5
398,13074432,1880.305,592,27.338554362842114,0.01,264.27,-0.011347648687660694,4.340935230255127,0.6275830864906311,0.005458016967622825,0.05126190185546875,0.0006,0.2372673849167483,0.9116835326586936,4.43,0.66,1.3,5.95,0.21,0.0,0.0,0.21,0.01,0.17241039037704467,5.75,179.15
399,13107200,1936.416,592,34.385210921345276,0.01,299.66,-0.012172335758805275,3.633427619934082,0.6147474646568298,0.0025346951031508524,0.0256195068359375,0.0006,0.2788879235447437,0.9023809523809524,5.45,0.62,1.53,7.36,0.22,0.0,0.0,0.22,0.0,0.18558197677135468,6.75,213.84
400,13139968,1996.345,590,28.780387771395034,0.03,254.6,-0.007683461531996727,4.56233024597168,0.6388890743255615,0.004669563371464847,0.04445648193359375,0.0006,0.29027611044417767,0.9150763358778626,4.51,0.51,1.39,6.07,0.16,0.0,0.0,0.16,0.02,0.11703515574336051,5.71,182.99
401,13172736,2052.002,590,32.53361196615384,0.03,286.38,-0.009007977321743965,3.8034560680389404,0.6282846927642822,0.0061036978106443485,0.0577392578125,0.0006,0.3306660899653979,0.9161777032690696,5.19,0.57,1.44,6.57,0.22,0.0,0.0,0.22,0.0,0.16133978337049484,6.38,196.78
402,13205504,2110.599,589,28.710000074137934,0.0,265.36,-0.005940865725278854,3.8098034858703613,0.6225559711456299,0.004190818572141097,0.04144287109375,0.0006,0.31458823529411767,0.936663693131133,4.31,0.61,1.21,6.25,0.14,0.0,0.0,0.14,0.0,0.09739018820226192,5.69,189.84
403,13238272,2166.045,589,27.51790744583821,0.02,252.07,-0.005257619544863701,4.197783470153809,0.6294625401496887,0.0051828522569508095,0.04953765869140625,0.0006,0.2320509679000245,0.9264705882352942,4.43,0.59,1.26,6.2,0.19,0.0,0.0,0.19,0.0,0.1489259147644043,5.68,175.91
404,13271040,2222.632,589,28.476971372325206,0.03,263.38,-0.00797216035425663,4.179902076721191,0.6273458003997803,0.005652811092943466,0.05225372314453125,0.0006,0.2577565632458234,0.9509896324222432,4.55,0.6,1.35,6.09,0.1,0.0,0.0,0.1,0.01,0.08974450528621673,5.66,181.31
405,13303808,2278.565,589,30.197500056615098,0.0,269.66,-0.005660979077219963,3.5106024742126465,0.6350545883178711,0.0014311522106709162,0.0134735107421875,0.0006,0.22177892513494485,0.9511111111111111,5.0,0.64,1.55,6.55,0.15,0.0,0.0,0.15,0.0,0.13421568214893342,6.37,193.5
406,13336576,2334.726,589,26.167898968673544,0.02,246.82,-0.007763011381030083,4.582446098327637,0.6490386128425598,0.0021686184305167444,0.02382659912109375,0.0006,0.3007744191856108,0.9350525310410697,3.85,0.64,1.27,5.98,0.17,0.0,0.0,0.17,0.0,0.13832237526774407,5.31,181.16
407,13369344,2392.667,588,30.337346989075886,0.01,272.21,-0.008341801352798939,3.6182491779327393,0.6281688213348389,0.005566469219843384,0.05267333984375,0.0006,0.3009076099604375,0.9307692307692308,4.41,0.65,1.43,6.59,0.14,0.0,0.0,0.14,0.0,0.11829288721084595,6.07,193.21
408,13402112,2451.634,588,33.73127620816464,0.02,279.08,-0.011254075914621353,4.2576584815979,0.5936607718467712,0.006707435585497024,0.0639190673828125,0.0006,0.2796165259073271,0.9315746084089035,5.11,0.79,1.54,7.47,0.17,0.0,0.0,0.17,0.02,0.125767462849617,6.45,203.82
409,13434880,2509.423,587,31.189666727476286,0.01,271.48,-0.008071609772741795,4.333458423614502,0.5785830616950989,0.00542241075174843,0.04755401611328125,0.0006,0.27829099307159355,0.9277326106594399,4.35,0.64,1.47,6.5,0.17,0.0,0.0,0.17,0.01,0.1268055558204651,6.24,202.85
410,13467648,2566.399,587,31.362500092959962,0.0,274.97,-0.00584022281691432,4.462285041809082,0.5948504209518433,0.0035504673393234043,0.036102294921875,0.0006,0.30334973061606935,0.9249578414839797,5.02,0.62,1.21,7.04,0.17,0.0,0.0,0.17,0.0,0.13741051971912385,5.91,190.89
411,13500416,2622.892,587,32.54669499973767,0.04,273.75,-0.0014755264855921268,3.931706428527832,0.5664681792259216,0.005054864745261511,0.0391998291015625,0.0006,0.31710709318497915,0.9396984924623115,4.89,0.61,1.59,7.07,0.15,0.0,0.0,0.15,0.01,0.10279554635286331,6.37,200.52
412,13533184,2678.762,587,32.460500089181586,0.01,277.08,-0.011097578331828117,3.8842830657958984,0.5800296664237976,0.005457135723929696,0.04106903076171875,0.0006,0.25591397849462366,0.9223057644110275,5.39,0.53,1.45,7.79,0.22,0.0,0.0,0.22,0.0,0.17333101212978363,6.34,195.47
413,13565952,2733.46,587,31.993115369647274,0.02,285.01,-0.00844256766140461,3.145677089691162,0.5659765601158142,0.0032619124737891525,0.03322601318359375,0.0006,0.2665449566408033,0.9249786871270247,5.23,0.55,1.49,7.52,0.19,0.0,0.0,0.19,0.01,0.15311149165034293,6.38,197.04
