iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
743,24379392,3118.206,451,15.63545624008053,0.0,226.73,-0.010730449110269547,1.899487018585205,0.5431510210037231,0.003909793351112967,0.0335235595703125,0.0003,0.25204048318641853,0.9029754204398448,1.53,0.41,0.63,4.77,0.11,0.0,0.0,0.11,0.02,0.07074999943375587,3.86,154.12
744,24412160,3188.179,452,17.204307501290458,0.0,186.35,-0.008155925199389458,2.1488537788391113,0.513496458530426,0.0025708846199421487,0.0242767333984375,0.0003,0.25339805825242717,0.8995098039215687,1.8,0.51,0.74,4.92,0.16,0.0,0.0,0.16,0.02,0.11374404773116112,4.25,161.57
745,24444928,3255.91,452,19.70596748996526,0.0,212.42,-0.010146521031856537,1.51814866065979,0.5049015283584595,0.003953915900098082,0.0334320068359375,0.0003,0.20153211549793754,0.9043478260869565,1.54,0.51,0.87,5.72,0.12,0.0,0.0,0.12,0.01,0.09948776602745056,4.56,168.93
746,24477696,3331.221,452,18.704035700147507,0.0,202.33,-0.012042145244777203,2.1160316467285156,0.5052736401557922,0.0028348545964149707,0.0263671875,0.0003,0.2027152113545202,0.8893905191873589,2.08,0.49,0.76,5.48,0.13,0.0,0.0,0.13,0.0,0.10280807465314865,4.29,162.59
747,24510464,3397.784,453,16.57487641487969,0.0,207.31,-0.01229102723300457,1.782004952430725,0.5323917269706726,0.004548890039700382,0.03592681884765625,0.0003,0.20565302144249512,0.899002493765586,1.49,0.36,0.82,4.84,0.09,0.0,0.0,0.09,0.02,0.06362755790352821,4.09,155.05
748,24543232,3469.477,453,17.05164217767655,0.0,190.77,-0.011176076717674732,1.8734374046325684,0.5210084915161133,0.003524884629570124,0.03131103515625,0.0003,0.20864,0.8964677222898904,1.36,0.45,0.76,5.08,0.11,0.0,0.0,0.11,0.0,0.08607353001832962,4.52,157.43
749,24576000,3539.596,453,18.639681428701152,0.0,212.37,-0.012136150151491165,1.717664122581482,0.4779598116874695,0.0045573599603585535,0.039276123046875,0.0003,0.19169425218176347,0.9041713641488163,1.32,0.54,0.84,5.35,0.11,0.0,0.0,0.11,0.0,0.07681752979755402,4.59,165.94
750,24608768,3603.966,454,18.61128514888027,0.0,235.36,-0.008203834295272827,1.9342105388641357,0.5009098649024963,0.0020575964084059706,0.02105712890625,0.0003,0.21151439299123906,0.8820023837902264,2.28,0.49,0.83,5.05,0.13,0.0,0.0,0.13,0.02,0.0963398690521717,4.32,165.53
751,24641536,3668.921,455,19.451030779932626,0.0,207.25,-0.011691119521856308,1.7488088607788086,0.4951426386833191,0.0027492713355741216,0.02304840087890625,0.0003,0.20842169039684943,0.8784838350055741,1.53,0.6,0.94,5.72,0.09,0.0,0.0,0.09,0.04,0.07400007307529449,4.69,169.04
752,24674304,3728.739,456,20.04903074392816,0.0,215.02,-0.009608259424567223,2.082002639770508,0.4868205785751343,0.003374285588535031,0.029205322265625,0.0003,0.16598240469208211,0.8952590959206174,2.44,0.52,0.95,5.68,0.1,0.0,0.0,0.1,0.01,0.07008104354143142,4.67,171.32
753,24707072,3790.277,458,19.185906768291023,0.0,228.02,-0.008848498575389385,1.960655927658081,0.5038697123527527,0.004317060493576719,0.0356597900390625,0.0003,0.16508030933967877,0.9054669703872438,1.75,0.67,0.93,5.32,0.13,0.0,0.0,0.13,0.0,0.11381248354911805,4.62,176.19
754,24739840,3844.259,460,18.06928718993906,0.0,203.39,-0.012784834951162338,2.0103092193603516,0.5225740671157837,0.0038986668072880093,0.0325927734375,0.0003,0.17719568567026195,0.8857142857142857,1.81,0.51,0.85,5.33,0.12,0.0,0.0,0.12,0.01,0.08237499952316284,4.35,165.42
755,24772608,3900.474,462,21.915732476504054,0.0,223.03,-0.0104718878865242,1.957217812538147,0.5027245283126831,0.0029401216467022095,0.02822113037109375,0.0003,0.2076749435665914,0.8934169278996865,2.33,0.63,0.91,5.9,0.22,0.0,0.0,0.22,0.0,0.17331792980432512,4.89,179.27
756,24805376,3957.629,463,20.266531968603378,0.0,208.99,-0.010960233397781849,2.054262638092041,0.517216682434082,0.0033822511049095283,0.03073883056640625,0.0003,0.1506276150627615,0.8972375690607735,1.93,0.57,0.94,5.54,0.07,0.0,0.0,0.07,0.0,0.06656944453716278,4.86,174.12
757,24838144,4018.07,464,20.309057481425114,0.0,220.2,-0.009813324548304081,1.6692514419555664,0.49509143829345703,0.0031942834887104254,0.031463623046875,0.0003,0.15481876931722394,0.8996865203761756,1.69,0.54,1.13,5.73,0.14,0.0,0.0,0.14,0.0,0.1107876542210579,5.09,178.88
758,24870912,4076.893,466,17.82010711003211,0.0,199.19,-0.012482143938541412,1.75698721408844,0.5098865628242493,0.004058278518883185,0.0347137451171875,0.0003,0.17004297114794353,0.8892857142857142,1.66,0.44,0.85,5.36,0.06,0.0,0.0,0.06,0.02,0.0409558829665184,4.32,162.16
759,24903680,4132.262,467,18.02200177585706,0.0,201.94,-0.01029076799750328,1.914490818977356,0.5130594968795776,0.0029186656255433263,0.027435302734375,0.0003,0.15968665260620668,0.8861788617886179,1.48,0.56,0.83,5.17,0.09,0.0,0.0,0.09,0.01,0.07799456477165222,4.29,166.23
760,24936448,4190.819,469,17.2704963160411,0.0,291.26,-0.011723445728421211,2.0878543853759766,0.4992901086807251,0.004225126652087852,0.03548431396484375,0.0003,0.16760330578512397,0.9204545454545454,1.14,0.4,0.9,5.22,0.14,0.0,0.0,0.14,0.03,0.11303418785333634,4.56,159.18
761,24969216,4253.986,469,21.053442456143674,0.0,213.85,-0.009976099245250225,2.329793691635132,0.5172406435012817,0.002487907717750204,0.02396392822265625,0.0003,0.20053555489437666,0.8806941431670282,1.92,0.64,1.0,5.78,0.19,0.0,0.0,0.19,0.05,0.14824720352888107,5.11,175.17
762,25001984,4311.458,471,22.140668020232116,0.0,227.66,-0.0130087211728096,2.095769166946411,0.4952084422111511,0.0038690603273039414,0.03246307373046875,0.0003,0.17860105059441525,0.9029227557411273,2.17,0.62,0.93,6.15,0.15,0.0,0.0,0.15,0.02,0.11929786115884781,4.95,181.24
763,25034752,4365.965,472,17.33062042022124,0.0,195.33,-0.011733188293874264,2.0502495765686035,0.5054678916931152,0.0046688381091257725,0.0359649658203125,0.0003,0.17869415807560138,0.8966789667896679,1.56,0.4,0.77,5.16,0.22,0.0,0.0,0.22,0.01,0.1810578728467226,4.29,160.65
764,25067520,4421.177,474,20.778322104736,0.0,219.45,-0.011615388095378876,1.9447091817855835,0.5044282674789429,0.004319405312458002,0.037811279296875,0.0003,0.20864553314121037,0.8934782608695652,1.52,0.62,0.85,5.87,0.2,0.0,0.0,0.2,0.0,0.16213511019945145,4.94,176.0
765,25100288,4478.821,475,18.725901959163604,0.0,193.05,-0.014467516914010048,2.209742546081543,0.4958176612854004,0.0040545044845998746,0.03694915771484375,0.0003,0.2032154340836013,0.875,1.7,0.52,0.83,5.21,0.13,0.0,0.0,0.13,0.02,0.1020226725935936,4.43,162.19
766,25133056,4533.4,477,18.168790991624117,0.0,205.2,-0.01038651168346405,2.163200616836548,0.5121979117393494,0.0040590065003982545,0.03366851806640625,0.0003,0.23206876111440428,0.905373831775701,2.0,0.52,0.81,5.15,0.09,0.0,0.0,0.09,0.01,0.0670074911415577,4.44,165.8
767,25165824,4589.838,478,15.96185595223098,0.0,181.59,-0.013595816679298878,2.3042612075805664,0.5230103731155396,0.004214566781570284,0.03601837158203125,0.0003,0.2252836304700162,0.9177718832891246,1.37,0.43,0.79,4.61,0.15,0.0,0.0,0.15,0.0,0.12720028072595596,4.17,152.05
768,25198592,4647.198,479,17.9096181018441,0.0,194.47,-0.011181688867509365,2.233114004135132,0.5212205052375793,0.004319368102756016,0.0373992919921875,0.0003,0.25692695214105793,0.9118012422360249,1.48,0.32,0.84,5.09,0.17,0.0,0.0,0.17,0.0,0.13556491047143937,4.51,167.74
769,25231360,4703.616,480,16.097278036016505,0.0,180.63,-0.011349253356456757,2.509512424468994,0.49500399827957153,0.0033431150590104153,0.030120849609375,0.0003,0.22218543046357617,0.9108781127129751,1.33,0.38,0.8,4.88,0.16,0.0,0.0,0.16,0.0,0.10964059084653854,4.19,155.07
770,25264128,4757.949,482,16.78887380191125,0.0,190.69,-0.009869877249002457,2.114497184753418,0.4943830668926239,0.007254369057477561,0.055938720703125,0.0003,0.23454429572976418,0.9247176913425345,1.8,0.43,0.84,4.88,0.08,0.0,0.0,0.08,0.0,0.05315801039338112,4.15,161.88
771,25296896,4815.789,483,15.491520934442525,0.0,175.18,-0.013477623462677002,2.076122999191284,0.47860175371170044,0.005497860326158843,0.0438232421875,0.0003,0.2090653548840478,0.9162371134020618,1.34,0.38,0.83,4.43,0.12,0.0,0.0,0.12,0.0,0.0906323528289795,4.0,150.12
772,25329664,4871.698,484,20.372555597668978,0.0,204.99,-0.010754518210887909,2.1654443740844727,0.49636101722717285,0.0036829916519138806,0.03096771240234375,0.0003,0.2131963896669779,0.9104477611940298,1.6,0.62,0.85,5.73,0.17,0.0,0.0,0.17,0.01,0.12021887287497521,4.82,174.99
773,25362432,4929.126,485,18.616331571992486,0.0,202.08,-0.009112325496971607,2.053318500518799,0.48671022057533264,0.0029915625449348227,0.02367401123046875,0.0003,0.23366214549938347,0.8845238095238095,1.96,0.5,0.81,4.97,0.15,0.0,0.0,0.15,0.01,0.09121236182749272,4.47,168.89
774,25395200,4985.007,486,18.020136120035314,0.0,190.27,-0.008581588044762611,2.1503660678863525,0.49085867404937744,0.002727868205283812,0.026397705078125,0.0003,0.2156413612565445,0.8707403055229143,1.69,0.53,0.72,5.01,0.21,0.0,0.0,0.21,0.01,0.15095148235559464,4.34,164.43
775,25427968,5044.54,487,19.869448122403117,0.0,203.02,-0.012177015654742718,2.5257468223571777,0.5005451440811157,0.00405975483724319,0.03406524658203125,0.0003,0.17484472049689442,0.8735632183908046,2.08,0.51,0.68,5.34,0.18,0.0,0.0,0.18,0.02,0.13560829430818558,4.51,170.55
776,25460736,5100.996,488,19.40434388089343,0.0,205.43,-0.016683019697666168,2.485591411590576,0.5061329007148743,0.004735834877465095,0.0392303466796875,0.0003,0.24315276932440658,0.8478500551267916,2.42,0.59,0.93,5.33,0.12,0.0,0.0,0.12,0.02,0.08749905169010162,4.52,167.9
777,25493504,5159.208,489,19.212967713268007,0.0,204.83,-0.01061142235994339,2.0536744594573975,0.5138599276542664,0.004266111676656692,0.03511810302734375,0.0003,0.22175354022295873,0.8697142857142857,1.73,0.57,1.07,5.26,0.19,0.0,0.0,0.19,0.0,0.1497405731678009,4.97,169.12
778,25526272,5215.923,490,17.771196793883572,0.0,194.01,-0.010834667831659317,2.2331442832946777,0.5025373697280884,0.005426318414947673,0.04404449462890625,0.0003,0.2547790661234723,0.882147024504084,1.8,0.58,0.78,5.05,0.14,0.0,0.0,0.14,0.0,0.11954286605119706,4.4,164.03
779,25559040,5271.181,491,18.290813459042692,0.0,297.3,-0.013048674911260605,1.9795328378677368,0.5060667991638184,0.004383476082125526,0.03839111328125,0.0003,0.266852195423624,0.8667452830188679,1.84,0.54,0.84,5.31,0.17,0.0,0.0,0.17,0.02,0.13863955467939376,4.49,164.81
780,25591808,5328.189,491,17.399818246542708,0.0,213.19,-0.014570355415344238,2.0191385746002197,0.5058912038803101,0.006072539066195759,0.04634857177734375,0.0003,0.26518087855297157,0.8870967741935484,1.38,0.48,0.76,4.99,0.15,0.0,0.0,0.15,0.01,0.11437626391649246,4.24,159.76
781,25624576,5382.438,493,20.11977328894427,0.0,212.66,-0.011912391521036625,1.985619306564331,0.4740529954433441,0.006147736817695204,0.0471343994140625,0.0003,0.21823529411764706,0.9067796610169492,2.01,0.54,0.87,5.65,0.13,0.0,0.0,0.13,0.0,0.08953160874545574,4.69,175.32
782,25657344,5437.519,494,21.328790761491984,0.0,215.49,-0.013573326170444489,1.8817894458770752,0.4736490845680237,0.004378333223598929,0.0373687744140625,0.0003,0.2039668442865601,0.8664529914529915,1.87,0.61,0.99,5.94,0.21,0.0,0.0,0.21,0.0,0.14036279425024986,5.05,183.7
783,25690112,5493.262,495,18.7736319220718,0.0,201.65,-0.01268861535936594,2.123818874359131,0.4939640164375305,0.0037460795454080653,0.0330963134765625,0.0003,0.2135306553911205,0.8919540229885058,2.05,0.57,0.92,5.22,0.12,0.0,0.0,0.12,0.02,0.09160625994205475,4.6,172.34
784,25722880,5547.978,496,17.68106518857181,0.0,195.55,-0.013522587716579437,2.034679412841797,0.5056713223457336,0.004605251394877996,0.037841796875,0.0003,0.22197523023181961,0.8482352941176471,1.8,0.51,0.85,5.33,0.24,0.0,0.0,0.24,0.0,0.19473293781280518,4.08,162.74
785,25755648,5603.633,497,17.94672736014705,0.0,195.76,-0.016909299418330193,2.061650276184082,0.4936865568161011,0.005367913314898942,0.0421905517578125,0.0003,0.2170199304017716,0.8558139534883721,1.38,0.53,0.77,5.52,0.16,0.0,0.0,0.16,0.0,0.11134956061840057,4.4,166.12
786,25788416,5663.544,497,18.838037013557624,0.0,199.7,-0.011429447680711746,2.329648494720459,0.49064475297927856,0.004461824322333996,0.0409698486328125,0.0003,0.23883495145631067,0.8557575757575757,1.91,0.47,0.92,5.51,0.17,0.0,0.0,0.17,0.01,0.12072580143809318,4.51,164.85
787,25821184,5721.828,498,17.796390817947685,0.0,188.36,-0.01278079766780138,2.2030129432678223,0.5003324747085571,0.0052533336462943225,0.04273223876953125,0.0003,0.27864496844902026,0.8489208633093526,2.11,0.51,0.72,4.97,0.18,0.0,0.0,0.18,0.01,0.15177542060613633,4.07,160.13
788,25853952,5782.277,498,21.27004904681351,0.0,210.24,-0.012047991156578064,1.999533772468567,0.4863705039024353,0.004139663865316834,0.03409576416015625,0.0003,0.2205402196497477,0.8554603854389722,2.56,0.63,0.84,5.72,0.2,0.0,0.0,0.2,0.03,0.16170574128627777,4.72,178.09
789,25886720,5850.472,498,18.44576763952733,0.0,190.15,-0.016565149649977684,2.528639793395996,0.5170668363571167,0.005129417320063112,0.041259765625,0.0003,0.272489368662087,0.8531211750305998,1.7,0.51,0.83,5.05,0.16,0.0,0.0,0.16,0.03,0.11505690947175026,4.37,164.1
790,25919488,5925.705,497,18.51798730726354,0.0,195.27,-0.011026626452803612,2.411092758178711,0.5250508785247803,0.003838620550084215,0.035675048828125,0.0003,0.2909901305316778,0.8591385331781141,1.65,0.59,0.79,5.25,0.14,0.0,0.0,0.14,0.01,0.1060301285982132,4.34,169.01
791,25952256,6004.381,496,17.318062606728635,0.0,192.87,-0.010881621390581131,2.0091171264648438,0.49518901109695435,0.003973738487943024,0.03456878662109375,0.0003,0.21734924217994195,0.8690773067331671,1.3,0.49,0.89,5.09,0.21,0.0,0.0,0.21,0.0,0.1504120311141014,4.29,161.27
