iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux,potion_ent
2332,76447744,864.401,568,19.66,0.0,212.31,-0.010550551116466522,3.0288164615631104,0.4942053258419037,0.004167679480758579,0.038848876953125,0.0003,0.23381189569293875,0.8634886240520043,4.26,0.49,1.23,5.28,5.15,1.0,0.57,3.58,0.0,3.891674451678991,5.39,167.86,0.035219427780248225,nan
2333,76480512,919.542,570,19.63,0.0,210.71,-0.0115512078627944,3.3407235145568848,0.4935569167137146,0.005819647147916385,0.048187255859375,0.0003,0.23698547215496368,0.8780760626398211,3.66,0.46,1.02,5.23,5.53,0.84,0.84,3.85,0.0,4.221529900282621,5.24,162.89,0.040947136702015996,nan
2334,76513280,973.919,571,19.74,0.0,222.01,-0.013256171718239784,3.1946215629577637,0.5180304050445557,0.0043384733787092955,0.03336334228515625,0.0003,0.22382238223822382,0.8513215859030837,3.67,0.51,1.2,5.19,5.25,0.85,0.71,3.69,0.0,4.025634310245514,5.24,167.59,0.03558397141750902,nan
2335,76546048,1033.614,570,20.22,0.0,221.22,-0.013790793716907501,3.3870761394500732,0.5006531476974487,0.0047391326015713275,0.0410919189453125,0.0003,0.2345890410958904,0.8637803590285111,3.71,0.52,1.31,5.39,5.68,0.99,0.68,4.01,0.0,4.4250126412510875,5.34,172.11,0.03982254141010344,nan
2336,76578816,1089.16,571,21.13,0.0,228.78,-0.009383497759699821,3.0994975566864014,0.5100318193435669,0.003304756255488428,0.0286865234375,0.0003,0.2624763960075533,0.8235294117647058,3.69,0.41,1.3,5.69,5.86,0.9,0.75,4.21,0.0,4.503303882926702,5.93,179.41,0.04098205722402781,nan
2337,76611584,1147.446,571,17.03,0.0,181.39,-0.007408587262034416,3.551870822906494,0.5264788269996643,0.0037466140055215646,0.03491973876953125,0.0003,0.2615083251714006,0.8023106546854942,2.57,0.36,1.03,4.54,4.56,0.8,0.49,3.27,0.0,3.4397522136569023,4.62,152.84,0.03826791339088231,nan
2338,76644352,1207.598,569,18.01,0.0,196.99,-0.010991166345775127,4.17667293548584,0.4985748529434204,0.0035619185458699576,0.03287506103515625,0.0003,0.2527539779681763,0.8185140073081608,3.29,0.34,1.14,4.83,4.91,0.96,0.58,3.37,0.0,3.7234335085749626,4.87,158.34,0.038365651038475335,nan
2339,76677120,1260.513,571,18.14,0.0,200.17,-0.012682026252150536,2.8700180053710938,0.5173652172088623,0.004027697123291318,0.0291900634765625,0.0003,0.23406825732407127,0.7756788665879575,2.58,0.34,1.08,4.78,4.91,0.87,0.65,3.39,0.0,3.6259016036987304,4.88,166.88,0.04135410510934889,nan
2340,76709888,1317.523,572,19.14,0.0,203.81,-0.011307649314403534,3.349684715270996,0.49196135997772217,0.004264147387345929,0.03554534912109375,0.0003,0.25112241843759353,0.7977401129943503,3.16,0.39,1.09,5.25,5.31,0.95,0.51,3.85,0.0,3.855386491417885,5.05,166.35,0.041884358739480376,nan
2341,76742656,1375.633,571,18.18,0.0,194.86,-0.012888672761619091,3.23861026763916,0.4891727864742279,0.004218767394775114,0.03710174560546875,0.0003,0.22826766729205752,0.8187001140250855,3.2,0.51,1.07,4.96,4.89,0.89,0.49,3.51,0.0,3.8128374868631365,4.67,162.52,0.041288259672001004,nan
2342,76775424,1433.88,571,17.99,0.0,193.2,-0.012483945116400719,3.9001107215881348,0.5248118042945862,0.0032252203149596426,0.03046417236328125,0.0003,0.26670870113493067,0.8016928657799275,2.81,0.44,1.01,4.96,5.14,0.96,0.61,3.57,0.01,3.8777135011553763,4.78,158.58,0.03938074829056859,nan
2343,76808192,1490.975,571,18.04,0.0,295.67,-0.010257184505462646,3.2652080059051514,0.5207338333129883,0.004308192986229642,0.036224365234375,0.0003,0.2629830917874396,0.7935943060498221,3.3,0.5,1.06,4.43,4.58,0.78,0.53,3.27,0.02,3.3580342949926854,4.89,160.58,0.039449615171179175,nan
2344,76840960,1545.046,572,21.38,0.0,227.75,-0.014583133161067963,2.8402786254882812,0.504264235496521,0.0056986569284163124,0.0433197021484375,0.0003,0.26705012325390304,0.8255698711595639,3.99,0.52,1.25,5.94,6.31,1.02,0.83,4.46,0.0,4.724689091444016,5.63,184.69,0.03677073842845857,nan
2345,76873728,1603.353,572,19.8,0.0,208.88,-0.014139216393232346,3.4534153938293457,0.5106624960899353,0.004656342165617389,0.0384521484375,0.0003,0.282979976442874,0.8045454545454546,3.34,0.5,1.28,5.23,5.61,1.04,0.78,3.79,0.0,4.407521953582764,5.03,173.46,0.044721485930494964,nan
2346,76906496,1662.718,571,18.85,0.0,202.86,-0.013503994792699814,3.457326889038086,0.5411345958709717,0.004277553928318412,0.03424835205078125,0.0003,0.2583732057416268,0.8104426787741204,3.53,0.53,1.07,5.6,5.6,1.01,0.84,3.75,0.01,4.321003069281578,5.05,171.84,0.04508285946212709,nan
2347,76939264,1724.001,570,17.52,0.0,188.43,-0.009274747222661972,3.3342933654785156,0.5309207439422607,0.004490002994828046,0.04065704345703125,0.0003,0.26287176207227375,0.8221941992433796,2.76,0.37,0.9,4.66,4.61,0.78,0.52,3.31,0.0,3.4758724358677866,4.5,154.1,0.03786959534045309,nan
2348,76972032,1782.648,569,18.85,0.0,203.94,-0.008238041773438454,3.900390863418579,0.5336599349975586,0.0037379592981494625,0.03488922119140625,0.0003,0.23854041013268998,0.8171428571428572,3.36,0.48,1.12,5.22,5.34,0.98,0.61,3.75,0.0,4.041287131011486,4.89,167.61,0.04414351051673293,nan
2349,77004800,1841.433,569,19.4,0.0,216.74,-0.010170500725507736,2.258333683013916,0.5080076456069946,0.004693890080091023,0.041534423828125,0.0003,0.24453632604843473,0.851063829787234,3.34,0.42,1.35,5.6,5.57,1.07,0.64,3.86,0.0,4.269770628213882,5.1,174.37,0.036342459381558,nan
2350,77037568,1899.274,569,17.92,0.0,195.51,-0.010426160879433155,3.077395439147949,0.5210522413253784,0.004204478696266278,0.0411224365234375,0.0003,0.29871754770096964,0.8592057761732852,2.75,0.46,1.05,4.94,4.88,0.82,0.66,3.4,0.0,3.699065480530262,4.62,161.25,0.039172544493339956,nan
2351,77070336,1957.381,569,18.58,0.0,200.16,-0.014865666627883911,2.791429042816162,0.4946119785308838,0.00422116442598508,0.03141021728515625,0.0003,0.24186188013386067,0.8293269230769231,3.45,0.44,1.08,4.92,5.17,0.93,0.7,3.54,0.0,4.027627540975809,4.85,166.18,0.04259762249421328,nan
2352,77103104,2014.664,569,19.28,0.0,202.66,-0.013623025268316269,2.7714860439300537,0.5123914480209351,0.005899700231566385,0.04654693603515625,0.0003,0.24559270516717324,0.8331415420023015,3.33,0.47,1.09,5.22,5.38,0.74,0.68,3.96,0.0,4.180351336300373,4.96,167.0,0.037991214892826974,nan
2353,77135872,2071.185,569,18.85,0.0,289.31,-0.010212931782007217,3.14072322845459,0.5186604261398315,0.005551266144379952,0.049896240234375,0.0003,0.22342064714946072,0.8304498269896193,3.52,0.49,1.16,5.4,5.52,0.97,0.64,3.91,0.0,4.165650929510593,4.83,163.97,0.04174353671260178,nan
2354,77168640,2127.113,569,20.15,0.0,213.76,-0.012084122747182846,3.3570916652679443,0.5314223766326904,0.004641926330180013,0.038177490234375,0.0003,0.2809278350515464,0.8577405857740585,3.89,0.59,1.07,5.13,5.28,0.89,0.64,3.75,0.02,4.108631944805384,5.26,177.04,0.04040490393526852,nan
2355,77201408,2183.476,570,20.22,0.0,219.78,-0.015577388927340508,2.8205904960632324,0.524201512336731,0.0058502359436829465,0.047088623046875,0.0003,0.2632918552036199,0.8331627430910952,3.83,0.5,1.14,5.58,5.96,0.98,0.7,4.28,0.0,4.49923477947712,5.29,172.72,0.03876399318687618,nan
2356,77234176,2239.102,570,17.4,0.0,190.52,-0.008224399760365486,2.854640007019043,0.5416829586029053,0.0032409443426217877,0.03108978271484375,0.0003,0.267687595712098,0.8127294981640147,2.69,0.52,1.0,5.02,5.03,0.85,0.53,3.65,0.0,3.798036838769913,4.5,155.7,0.04267901019193232,nan
2357,77266944,2295.553,570,17.03,0.0,191.44,-0.009209742769598961,3.5475716590881348,0.5583227872848511,0.0024515075965041433,0.02274322509765625,0.0003,0.3441973804447152,0.8301886792452831,2.83,0.43,0.98,4.74,4.69,0.79,0.54,3.36,0.0,3.512925240397453,4.37,153.07,0.04070571577176452,nan
2358,77299712,2354.443,570,18.76,0.0,200.95,-0.015752146020531654,3.170130968093872,0.5358264446258545,0.0035888857777877092,0.03395843505859375,0.0003,0.2803372478169226,0.8564814814814815,3.41,0.49,1.12,4.59,4.65,0.8,0.52,3.33,0.0,3.562198475599289,4.89,169.42,0.04066934552974999,nan
2359,77332480,2410.206,571,17.64,0.0,197.79,-0.008176921866834164,3.603428363800049,0.528634250164032,0.002253701283450482,0.02051544189453125,0.0003,0.261726919629519,0.8690476190476191,2.3,0.34,1.04,4.6,4.6,0.89,0.59,3.12,0.0,3.3756041684746743,4.52,162.47,0.042924700886942446,nan
2360,77365248,2468.714,570,18.86,0.0,223.99,-0.013604497537016869,2.946479558944702,0.530410885810852,0.005103373972360714,0.039764404296875,0.0003,0.2642375995101041,0.8411764705882353,3.21,0.41,1.01,5.07,5.01,0.87,0.64,3.5,0.01,3.7809364756941797,4.7,167.35,0.04070588806644082,nan
2361,77398016,2529.472,569,20.48,0.0,214.89,-0.011357242241501808,2.7841975688934326,0.506094217300415,0.005074350300560582,0.0420379638671875,0.0003,0.24504662004662003,0.8070362473347548,3.36,0.55,1.06,5.05,5.19,0.85,0.63,3.71,0.0,3.864421567441896,5.22,174.77,0.04009018873330206,nan
2362,77430784,2587.917,569,20.09,0.0,220.58,-0.012241100892424583,2.763998031616211,0.5441605448722839,0.003742849366858536,0.03176116943359375,0.0003,0.27096229600450195,0.813953488372093,3.3,0.51,0.93,5.36,5.3,0.62,0.67,4.01,0.01,4.031769052743912,5.25,175.37,0.04195732902735472,nan
2363,77463552,2647.047,569,17.65,0.0,191.02,-0.0069337161257863045,3.1665573120117188,0.5252071619033813,0.005461748115180853,0.04529571533203125,0.0003,0.2938850015211439,0.8291457286432161,2.66,0.35,0.98,4.51,4.66,0.82,0.62,3.22,0.0,3.443837593793869,4.74,155.34,0.0397126431344077,nan
2364,77496320,2702.076,569,17.98,0.0,196.35,0.009058588184416294,3.2862966060638428,0.5126389861106873,0.01123233309472198,0.0626708984375,0.0003,0.299265605875153,0.8212157330154947,3.2,0.35,0.92,4.5,4.44,0.71,0.55,3.18,0.02,3.3702222687005996,4.47,161.03,0.04620618186891079,nan
2365,77529088,2764.916,568,19.42,0.0,203.78,-0.005443664267659187,3.244554042816162,0.4780760407447815,0.0013087080751006397,0.0131988525390625,0.0003,0.2201219512195122,0.8264840182648402,3.79,0.54,1.07,4.98,4.87,0.69,0.75,3.43,0.0,3.8564150136709214,5.12,168.55,0.044076879625208676,nan
2366,77561856,2821.141,569,19.41,0.0,209.63,-0.008454899303615093,2.8151097297668457,0.4689295291900635,0.002335598136255612,0.0182647705078125,0.0003,0.22084073416222616,0.8306538049303323,3.64,0.39,1.06,4.88,5.04,0.87,0.61,3.56,0.0,3.8977035427093507,4.91,167.46,0.04087132739368826,nan
2367,77594624,2880.097,568,19.88,0.0,209.8,-0.012494927272200584,3.126166820526123,0.4876733422279358,0.004097607504519374,0.03372955322265625,0.0003,0.23524203069657615,0.8449197860962567,4.46,0.54,1.04,5.02,4.88,0.9,0.61,3.37,0.0,3.8121376252174377,5.09,172.84,0.03734315070323646,nan
2368,77627392,2937.067,568,20.54,0.0,240.46,-0.012938087806105614,2.440133571624756,0.487060546875,0.005569919143340485,0.04073333740234375,0.0003,0.21334083872783563,0.8126951092611863,3.36,0.43,1.09,5.13,5.34,0.7,0.84,3.8,0.0,3.948084541857243,5.14,182.28,0.043372729676775634,nan
2369,77660160,2994.95,568,18.66,0.0,202.64,-0.007435631938278675,2.754131555557251,0.5111050605773926,0.0033798607461221764,0.02935791015625,0.0003,0.2287345957318906,0.799554565701559,3.32,0.43,0.9,4.95,5.1,0.67,0.66,3.77,0.0,4.01342022716999,4.58,165.3,0.03563426295295358,nan
2370,77692928,3050.719,569,22.02,0.0,244.79,-0.014372700825333595,2.6389245986938477,0.5042212605476379,0.005548263997241065,0.04175567626953125,0.0003,0.2702066439968611,0.7988165680473372,3.59,0.5,1.23,5.51,5.6,1.0,0.62,3.98,0.0,4.375700460150838,5.87,191.92,0.04219751444179565,nan
2371,77725696,3110.568,568,20.68,0.0,223.55,-0.014017290435731411,2.7534916400909424,0.5041658878326416,0.007431964341566737,0.03606708233173077,0.0003,0.21691176470588236,0.8175182481751825,3.51,0.5,1.19,5.26,5.17,0.78,0.76,3.63,0.0,3.943010686188936,5.4,176.94,0.04260939846818264,nan
2372,77758464,3168.209,568,20.15,0.0,216.03,-0.013730735518038273,2.5985894203186035,0.5071189403533936,0.0043831724073584155,0.0328216552734375,0.0003,0.20996756119138896,0.8051391862955032,3.52,0.45,0.96,5.06,5.13,0.8,0.69,3.64,0.0,3.9847675189375877,5.23,170.57,0.035959892033133656,nan
2373,77791232,3224.72,569,19.26,0.0,209.16,-0.013575665652751923,3.1417689323425293,0.5097309350967407,0.004621191890919363,0.038848876953125,0.0003,0.18668639053254438,0.7929515418502202,3.15,0.33,0.95,4.88,4.83,0.66,0.61,3.56,0.0,3.6236079918593167,4.94,171.62,0.04363742412533611,nan
2374,77824000,3281.191,569,19.17,0.0,215.02,-0.014224672690033913,2.92685866355896,0.5112775564193726,0.0055582362608674885,0.0465545654296875,0.0003,0.21392333709131905,0.8118701007838746,3.48,0.47,0.86,4.9,4.84,0.66,0.44,3.74,0.0,3.660340766310692,4.55,167.29,0.041171805234625936,nan
2375,77856768,3338.382,569,16.33,0.0,199.05,-0.009020171128213406,2.8957161903381348,0.5140361785888672,0.0046090533492133545,0.03540802001953125,0.0003,0.2729320888316704,0.8318002628120894,2.15,0.28,0.93,4.38,4.27,0.79,0.43,3.05,0.0,3.2302960377931593,4.27,156.96,0.04466468351893127,nan
2376,77889536,3396.119,569,18.02,0.0,194.33,-0.009414443746209145,3.218332052230835,0.500604510307312,0.003615634825592906,0.0334625244140625,0.0003,0.24779319041614123,0.818075117370892,2.49,0.49,0.83,4.57,4.57,0.68,0.58,3.31,0.0,3.4038688583672045,4.42,157.84,0.04402719542849809,nan
2377,77922304,3452.614,569,19.0,0.0,305.67,-0.012027552351355553,2.792022705078125,0.5029226541519165,0.0031482525610613266,0.02582550048828125,0.0003,0.20406959598938365,0.8520578420467185,3.36,0.44,1.1,4.75,4.9,0.8,0.63,3.47,0.02,3.6746395870298145,4.78,165.15,0.037507942295633256,nan
2378,77955072,3508.148,569,21.3,0.0,226.73,-0.013248385861515999,2.358668804168701,0.4961514472961426,0.004304651057623232,0.0335845947265625,0.0003,0.2278729980331554,0.8379204892966361,3.57,0.62,1.24,5.51,5.47,0.95,0.68,3.84,0.0,4.153353118002415,5.55,178.94,0.03657003823900595,nan
2379,77987840,3564.903,569,17.55,0.0,190.27,-0.013372238725423813,2.8202176094055176,0.5110933780670166,0.0045913582496268646,0.04052734375,0.0003,0.2640099626400996,0.8265550239234449,2.87,0.39,0.68,4.31,4.36,0.53,0.57,3.26,0.0,3.2537759107351305,4.17,154.97,0.0430015770252794,nan
2380,78020608,3622.76,569,18.84,0.0,256.09,-0.009859398007392883,2.8688278198242188,0.5116837620735168,0.003505906844054607,0.03228759765625,0.0003,0.29310872894333845,0.8120728929384966,2.9,0.46,0.88,4.25,4.22,0.57,0.49,3.16,0.01,3.232389197349548,4.75,170.53,0.046367194037884474,nan
2381,78053376,3678.873,570,17.06,0.0,185.73,-0.00796356238424778,3.440006732940674,0.5146970152854919,0.0036398533583508197,0.0360260009765625,0.0003,0.31319554848966613,0.8531994981179423,2.8,0.35,0.66,4.54,4.73,0.57,0.49,3.67,0.01,3.6365455777198075,4.04,155.58,0.03898129006847739,nan
2382,78086144,3734.483,570,18.08,0.0,187.69,-0.012098939158022404,2.911590099334717,0.5045966506004333,0.004280739633600206,0.0365447998046875,0.0003,0.3072537218878682,0.8278894472361809,2.98,0.4,1.0,4.56,4.85,0.8,0.66,3.39,0.0,3.713569684177637,4.63,162.53,0.04421535681467503,nan
2383,78118912,3792.745,570,17.9,0.0,192.33,-0.008009755052626133,3.06565523147583,0.5054620504379272,0.0042385650864957825,0.0433349609375,0.0003,0.2978125,0.8327272727272728,2.89,0.41,1.04,4.49,4.45,0.88,0.46,3.11,0.0,3.350431376695633,4.71,155.79,0.03842162748333067,nan
2384,78151680,3851.93,569,17.71,0.0,196.36,-0.010260592214763165,3.3805959224700928,0.5136514902114868,0.0038073910401408284,0.03609466552734375,0.0003,0.35440729483282674,0.8347406513872135,2.82,0.42,0.91,4.29,4.4,0.7,0.57,3.13,0.0,3.2288548335433007,4.42,159.9,0.041853651870042086,nan
2385,78184448,3908.899,570,18.19,0.0,194.33,-0.011259408667683601,3.0007669925689697,0.48756498098373413,0.003634628357076508,0.03365325927734375,0.0003,0.29016862869869553,0.8199279711884754,2.54,0.32,1.02,4.69,4.56,0.79,0.62,3.15,0.0,3.500064608156681,4.74,161.43,0.03643469524104148,nan
2386,78217216,3963.579,570,18.68,0.0,203.5,-0.009599478915333748,2.994002103805542,0.509868860244751,0.004585877045883535,0.040252685546875,0.0003,0.2886153846153846,0.8265895953757225,3.01,0.5,0.94,4.85,4.82,0.86,0.71,3.25,0.0,3.7413885435461998,4.75,168.98,0.045811306685209274,nan
2387,78249984,4015.512,571,18.54,0.0,199.72,-0.010648959316313267,2.782205104827881,0.505911111831665,0.003517061644686237,0.02906036376953125,0.0003,0.27348321527563907,0.828125,3.08,0.45,1.06,4.5,4.51,0.66,0.57,3.28,0.0,3.3708974927663804,4.89,167.43,0.04346633399836719,nan
2388,78282752,4073.238,571,19.68,0.0,232.93,-0.016760846599936485,2.9464375972747803,0.5012909173965454,0.005040646338102306,0.03862762451171875,0.0003,0.2558411214953271,0.8538713195201745,3.42,0.52,0.91,5.17,5.13,0.8,0.64,3.69,0.01,3.9674453404545784,4.8,170.24,0.03853121364954859,nan
2389,78315520,4131.427,571,18.79,0.0,201.84,-0.009275475516915321,2.6731529235839844,0.518366813659668,0.0037310603066771364,0.0300140380859375,0.0003,0.276490577695397,0.8317972350230415,3.08,0.48,1.1,4.71,4.95,0.74,0.61,3.6,0.0,3.843318650126457,4.72,169.24,0.038858421496115625,nan
2390,78348288,4185.591,571,20.58,0.0,224.2,-0.015969615429639816,2.8681223392486572,0.49492114782333374,0.005187758512875007,0.04328155517578125,0.0003,0.2656826568265683,0.8413021363173957,3.64,0.42,1.15,5.62,5.93,0.94,0.67,4.32,0.01,4.592404752671719,5.48,179.55,0.03928358887787908,nan
2391,78381056,4242.732,571,17.43,0.0,273.92,-0.012183031067252159,2.8915276527404785,0.5104267001152039,0.004562742124221586,0.04029083251953125,0.0003,0.3148445014427701,0.8134777376654633,2.57,0.48,0.96,4.49,4.66,0.77,0.47,3.42,0.02,3.505339997410774,4.46,163.19,0.03780074208043516,nan
2392,78413824,4299.54,571,19.73,0.0,313.11,-0.013564113527536392,2.7169716358184814,0.5381172299385071,0.004024843230070019,0.03792572021484375,0.0003,0.2932568149210904,0.8266666666666667,3.75,0.58,1.07,4.89,4.96,0.7,0.64,3.62,0.02,3.8042730647325516,4.99,170.32,0.043025053455494344,nan
2393,78446592,4355.734,571,18.47,0.0,248.57,-0.010532356798648834,3.2533912658691406,0.5266516208648682,0.004867784340092385,0.04046630859375,0.0003,0.24805978729519976,0.8056818181818182,2.63,0.51,1.13,4.77,4.81,0.89,0.64,3.28,0.0,3.592398136407137,4.86,171.85,0.04112878814339638,nan
2394,78479360,4414.567,571,19.24,0.0,313.19,-0.010670220479369164,2.886988639831543,0.49794691801071167,0.004624374577076651,0.03460693359375,0.0003,0.21683899556868538,0.8161434977578476,2.95,0.44,1.05,4.77,4.82,0.65,0.65,3.52,0.0,3.6090393725037573,5.11,173.24,0.0401204883819446,nan
2395,78512128,4470.03,571,19.37,0.0,204.98,-0.016654180362820625,3.2216546535491943,0.5074323415756226,0.004391991330294331,0.035186767578125,0.0003,0.2457831325301205,0.8238573021181717,3.3,0.58,0.8,4.88,5.0,0.68,0.62,3.7,0.0,3.760506194829941,4.6,162.69,0.03629644791362807,nan
2396,78544896,4529.135,571,19.7,0.0,242.42,-0.01500904280692339,2.9167370796203613,0.5302523374557495,0.003188804697174419,0.0290985107421875,0.0003,0.22951306413301661,0.8140043763676149,3.41,0.41,1.02,4.93,4.96,0.67,0.63,3.66,0.0,3.6672139368206262,4.99,169.54,0.037488619331270456,nan
2397,78577664,4584.196,571,19.33,0.0,222.42,-0.01092604361474514,2.5390191078186035,0.5453416109085083,0.0033768033853220913,0.03076934814453125,0.0003,0.25911047345767574,0.7790948275862069,2.72,0.5,0.97,4.95,5.08,0.79,0.66,3.63,0.01,3.8576093392074107,4.64,172.83,0.04035838064737618,nan
2398,78610432,4643.58,571,17.98,0.0,196.33,-0.00834677554666996,3.327484369277954,0.5227769613265991,0.0034094255558159148,0.0306854248046875,0.0003,0.27110438729198183,0.8148599269183922,2.62,0.46,0.73,4.5,4.54,0.62,0.51,3.41,0.0,3.5392366403341295,4.43,160.84,0.04497720149811357,nan
2399,78643200,4704.449,571,18.38,0.0,189.73,-0.015217491425573826,3.106365203857422,0.5156500935554504,0.0038487048827846593,0.032867431640625,0.0003,0.24375202856215514,0.8279702970297029,3.06,0.49,0.95,4.58,4.77,0.85,0.55,3.37,0.0,3.6672717766463756,4.68,160.71,0.04085882368963212,nan
2400,78675968,4762.13,571,18.46,0.0,195.9,-0.012703699059784412,2.9109058380126953,0.495042085647583,0.0036065308015906794,0.03076171875,0.0003,0.2719108082997832,0.8131609870740305,2.91,0.42,0.87,4.66,4.76,0.64,0.61,3.51,0.0,3.560452227592468,4.46,165.86,0.0399818429723382,nan
2401,78708736,4818.709,571,18.89,0.0,202.99,-0.010378808714449406,2.7730016708374023,0.5277098417282104,0.0033528130311992754,0.02911376953125,0.0003,0.252863436123348,0.8006718924972005,2.91,0.43,0.97,4.74,4.72,0.79,0.52,3.41,0.0,3.45986540555954,4.6,169.21,0.04310947249177843,nan
2402,78741504,4881.445,570,17.28,0.0,187.18,-0.009788481518626213,2.6073198318481445,0.5088495016098022,0.003231807130589459,0.02991485595703125,0.0003,0.20985284708893154,0.8238095238095238,2.38,0.44,0.77,4.34,4.41,0.6,0.48,3.33,0.0,3.301290788203478,4.13,151.8,0.03819818515330553,nan
2403,78774272,4938.339,570,18.84,0.0,204.22,-0.015933344140648842,2.4708425998687744,0.502873957157135,0.00485511620786383,0.0375213623046875,0.0003,0.2556595230908542,0.8261363636363637,3.03,0.38,0.94,5.11,5.1,0.87,0.56,3.67,0.0,3.921676025092602,4.74,165.92,0.040639022598043084,nan
