iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
549,18022400,62.086,527,18.72148511810461,0.0,206.07,0.0006307065486907959,2.014544725418091,0.5676013231277466,0.0002657616394543538,0.00183868408203125,0.0003,0.15979381443298968,0.8766816143497758,1.55,0.36,0.81,5.17,0.12,0.0,0.0,0.12,0.03,0.09587990283966065,4.48,170.1
550,18055168,124.079,528,20.400110489383806,0.0,223.42,-1.3955868780612946e-05,2.182546377182007,0.5180200338363647,9.182507730542966e-05,0.00040435791015625,0.0003,0.1767253826162287,0.886435331230284,1.85,0.59,0.96,5.45,0.07,0.0,0.0,0.07,0.01,0.05605986416339874,4.85,176.0
551,18087936,188.935,520,18.281764161442407,0.0,208.29,-0.0007167668081820011,2.114348888397217,0.5320502519607544,7.717867703505021e-05,0.00034332275390625,0.0003,0.16332726168791742,0.8910112359550562,1.61,0.44,0.92,5.16,0.13,0.0,0.0,0.13,0.0,0.09395449191331863,4.41,169.92
552,18120704,253.729,516,18.13854488868732,0.0,201.52,0.00017271004617214203,1.9750103950500488,0.521793007850647,5.1786531447106654e-05,0.0001678466796875,0.0003,0.15576619273301737,0.8879716981132075,1.69,0.43,0.9,5.27,0.14,0.0,0.0,0.14,0.01,0.1091387364268303,4.37,164.34
553,18153472,318.758,513,20.52118451766553,0.0,217.36,0.00033324374817311764,1.8439950942993164,0.5160504579544067,0.00010076768485589582,0.00057220458984375,0.0003,0.16518497275595068,0.8719101123595505,2.07,0.44,0.99,5.19,0.13,0.0,0.0,0.13,0.02,0.09965234607458115,4.9,181.23
554,18186240,391.205,502,19.947949687527725,0.0,213.2,0.0001522805541753769,1.8978989124298096,0.5315229892730713,6.502120570672787e-05,0.000274658203125,0.0003,0.15997638724911453,0.8726877040261154,1.95,0.48,0.99,5.17,0.1,0.0,0.0,0.1,0.03,0.06852454781532287,4.81,181.23
555,18219008,448.331,511,18.077735770386642,0.0,204.14,3.6251964047551155e-05,2.004087209701538,0.5531770586967468,9.603576100403188e-05,0.00045013427734375,0.0003,0.1780653111521873,0.8663594470046083,1.51,0.33,0.71,5.2,0.16,0.0,0.0,0.16,0.02,0.11783521085977554,4.27,165.71
556,18251776,506.402,517,15.636530923983083,0.0,193.0,-0.00021919049322605133,1.8522485494613647,0.559280276298523,0.00010104957499379452,0.0006103515625,0.0003,0.1500638569604087,0.8545918367346939,1.58,0.43,0.7,4.77,0.1,0.0,0.0,0.1,0.01,0.07798529505729675,3.8,158.28
557,18284544,566.888,520,19.08908737480757,0.0,208.02,0.00024205120280385017,2.0486087799072266,0.5469948053359985,7.753311855651646e-05,0.00030517578125,0.0003,0.15194884287454324,0.8565169769989047,1.75,0.48,0.8,5.47,0.12,0.0,0.0,0.12,0.0,0.09783928602933883,4.37,170.3
558,18317312,630.648,519,19.21169533729204,0.0,213.54,9.363982826471329e-05,1.8140549659729004,0.527207612991333,6.367589685396524e-05,0.000244140625,0.0003,0.15948915948915948,0.8621468926553673,1.6,0.42,0.88,5.41,0.12,0.0,0.0,0.12,0.04,0.0821132755279541,4.64,174.19
