iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
10,360448,889.264,405,6.188829415017972,0.0,123.03,-0.0001501999795436859,2.444359064102173,0.7367971539497375,1.1957565234865797e-05,0.0,0.0003,0.10783907092492742,0.7505882352941177,0.69,0.37,0.21,1.43,0.04,0.0,0.0,0.04,0.02,0.024624999985098837,2.01,90.61,0.04156524280551821
11,393216,968.306,406,5.371869075261056,0.0,120.02,9.555462747812271e-05,2.7662720680236816,0.7344267964363098,1.3098207027439912e-05,0.0,0.0003,0.1139874739039666,0.684964200477327,0.57,0.25,0.14,1.19,0.04,0.0,0.0,0.04,0.0,0.02875,1.81,88.69,0.04093612032011151
12,425984,1052.22,404,5.462003584825434,0.0,117.09,-9.872857481241226e-05,2.4001221656799316,0.7458820343017578,1.3743927638643072e-05,0.0,0.0003,0.11426079372001745,0.7783132530120482,0.59,0.16,0.13,1.25,0.03,0.0,0.0,0.03,0.0,0.008183823600411415,1.72,88.06,0.03759223112137988
13,458752,1131.792,405,5.192481987504289,0.0,119.12,1.2256205081939697e-06,2.548643112182617,0.7227386832237244,7.112588328084257e-06,0.0,0.0003,0.08581138487680544,0.7863849765258216,0.58,0.2,0.11,1.31,0.02,0.0,0.0,0.02,0.0,0.01375,1.77,89.32,0.040740877855569124
14,491520,1209.688,406,5.8256148251518605,0.0,118.11,-6.52894377708435e-05,2.2357988357543945,0.7418659925460815,5.298713276147282e-06,0.0,0.0003,0.13969631236442517,0.7885985748218527,0.6,0.27,0.2,1.17,0.03,0.0,0.0,0.03,0.0,0.018806992769241332,1.82,89.54,0.04032633430324495
15,524288,1284.177,408,6.2166910410579295,0.0,118.74,-0.0017798836342990398,2.5643668174743652,0.7487896680831909,0.017939062147343067,0.11245930989583333,0.0003,0.0780767534186149,0.772093023255814,0.59,0.34,0.22,1.17,0.03,0.0,0.0,0.03,0.0,0.02199999988079071,1.87,90.09,0.04724985460440318
16,557056,1370.267,406,5.959919586854522,0.0,123.48,0.0016070681158453226,2.426830291748047,0.7292317748069763,0.017318560286757594,0.11182544849537036,0.0003,0.11503006012024049,0.6893424036281179,0.45,0.16,0.25,1.19,0.01,0.0,0.0,0.01,0.0,0.007875000238418578,1.87,90.73,0.04402877183424102
17,589824,1452.408,406,6.2084278964812984,0.0,130.28,-0.00027008738834410906,2.3306331634521484,0.6908284425735474,0.012253949813314718,0.0790546123798077,0.0003,0.08685353335965258,0.6768558951965066,0.52,0.25,0.16,1.62,0.05,0.0,0.0,0.05,0.0,0.03962500020861626,2.0,91.48,0.04226610866876749
18,622592,1526.59,407,6.896279726083158,0.0,131.58,0.02456280216574669,2.2682461738586426,0.7507597804069519,0.016143047020705126,0.09502301897321429,0.0003,0.04799370574350905,0.759656652360515,0.73,0.2,0.25,1.79,0.06,0.0,0.0,0.06,0.0,0.0365782967209816,1.92,90.92,0.042154003732970784
19,655360,1601.841,409,6.8590259272186085,0.0,122.11,0.005689370445907116,2.235954523086548,0.7340408563613892,0.017350325887309736,0.0921630859375,0.0003,0.07124463519313305,0.7422222222222222,0.84,0.13,0.2,1.57,0.02,0.0,0.0,0.02,0.0,0.010762194991111756,1.97,92.12,0.042002464085817336
20,688128,1670.546,411,6.725853070542216,0.0,121.58,-0.005311453714966774,2.7366514205932617,0.7363604307174683,0.004973269848107975,0.042083740234375,0.0003,0.04046491605682307,0.8189655172413793,0.65,0.16,0.25,1.86,0.06,0.0,0.0,0.06,0.0,0.04337918668985367,1.88,93.12,0.03761894482886419
21,720896,1740.774,414,6.699563829386607,0.0,121.88,-0.004056771285831928,2.1987199783325195,0.7150177359580994,0.0028553447432386747,0.02399444580078125,0.0003,0.06187797490263955,0.7952069716775599,0.79,0.14,0.18,1.93,0.04,0.0,0.0,0.04,0.0,0.028375000059604645,1.92,91.91,0.037209453294053674
22,753664,1809.166,416,8.402801472041755,0.0,128.73,-0.003685159608721733,2.095949649810791,0.7237948179244995,0.0037422784119485186,0.0316009521484375,0.0003,0.07855361596009976,0.8134615384615385,0.75,0.27,0.34,2.07,0.05,0.0,0.0,0.05,0.0,0.029124999791383742,2.23,95.91,0.035976871266029775
23,786432,1872.384,420,8.070040519544854,0.0,128.85,-0.004219297785311937,2.570467948913574,0.7376649379730225,0.0028373008029802804,0.02602386474609375,0.0003,0.07101328903654484,0.8597194388777555,0.82,0.32,0.37,2.53,0.05,0.0,0.0,0.05,0.0,0.03450000017881393,2.08,96.5,0.03966557397507131
24,819200,1937.5,422,7.929801549261901,0.0,125.35,-0.0017464160919189453,2.4083104133605957,0.7445154190063477,0.0033270070445610145,0.0339813232421875,0.0003,0.07109207708779443,0.8623481781376519,0.69,0.29,0.39,2.32,0.1,0.0,0.0,0.1,0.01,0.0788749998807907,2.09,96.04,0.04133701079990715
25,851968,2009.221,424,9.114370310073719,0.0,123.96,-0.0021061934530735016,2.3172357082366943,0.7347609400749207,0.003320389151241443,0.0281982421875,0.0003,0.09228769497400346,0.8709016393442623,1.02,0.19,0.47,2.41,0.05,0.0,0.0,0.05,0.0,0.02726510986685753,2.18,101.55,0.04092741140630096
26,884736,2080.362,425,8.544864743668587,0.0,125.75,-0.003616226837038994,3.28494930267334,0.733781099319458,0.0020721791175333237,0.01800537109375,0.0003,0.12342459800086919,0.8545816733067729,0.91,0.31,0.31,2.45,0.1,0.0,0.0,0.1,0.01,0.06239156544208527,2.16,102.38,0.04698192002251744
27,917504,2149.457,426,8.614053789582103,0.0,125.72,-0.004357006400823593,2.5679216384887695,0.7363924980163574,0.002519784898481703,0.022979736328125,0.0003,0.08697496817988969,0.89453125,0.81,0.34,0.37,2.27,0.02,0.0,0.0,0.02,0.0,0.007875000238418578,2.17,101.13,0.038552419980987906
28,950272,2209.229,430,10.020697227178607,0.0,136.07,-0.0009722770191729069,2.6979165077209473,0.715381920337677,0.0034984147457635117,0.03246307373046875,0.0003,0.07645875251509054,0.9210019267822736,1.27,0.39,0.31,2.67,0.03,0.0,0.0,0.03,0.0,0.021999999284744262,2.31,103.49,0.04511995241045952
29,983040,2273.955,432,10.501355166696012,0.0,128.34,-0.0010689902119338512,3.7279415130615234,0.7198358774185181,0.002570991131392475,0.02529144287109375,0.0003,0.0776275621456607,0.9395711500974658,1.63,0.32,0.38,2.74,0.09,0.0,0.0,0.09,0.0,0.06250000029802322,2.26,103.18,0.039683220093138516
30,1015808,2330.257,435,9.973327127516969,0.0,133.65,-0.004588145762681961,3.0699570178985596,0.7079243659973145,0.0012644524520624145,0.00897216796875,0.0003,0.102457309454394,0.9408396946564885,0.9,0.28,0.52,2.72,0.11,0.0,0.0,0.11,0.0,0.08100000075995922,2.43,102.31,0.04414018848910928
31,1048576,2388.676,438,9.859312318498269,0.0,135.58,0.0001100543886423111,3.723573684692383,0.7123233079910278,0.0035469425073983984,0.03548431396484375,0.0003,0.08713355048859935,0.9495145631067962,1.25,0.39,0.32,2.77,0.03,0.0,0.0,0.03,0.0,0.02649999976158142,2.13,104.74,0.04036826069932431
32,1081344,2447.501,441,10.71842416403815,0.0,142.37,-0.003077335190027952,4.813385009765625,0.7240114808082581,0.0016872935576657255,0.01303863525390625,0.0003,0.1613899613899614,0.9294990723562152,1.06,0.4,0.51,2.73,0.08,0.0,0.0,0.08,0.0,0.052443965524435046,2.5,110.25,0.04818071622867137
33,1114112,2505.716,444,11.37265063088038,0.0,139.1,-0.00293539185076952,3.8355021476745605,0.7069328427314758,0.002625269889676929,0.02426910400390625,0.0003,0.20039138943248533,0.9555984555984556,1.64,0.29,0.47,2.72,0.04,0.0,0.0,0.04,0.01,0.024729650616645813,2.51,110.05,0.04710720700677484
34,1146880,2565.932,446,11.082058675994631,0.0,144.27,-0.004236223176121712,3.683561325073242,0.703961968421936,0.003792782441109921,0.039459228515625,0.0003,0.1627643504531722,0.947565543071161,1.13,0.29,0.51,3.13,0.02,0.0,0.0,0.02,0.0,0.01987500011920929,2.63,109.57,0.043309718486852944
35,1179648,2622.631,449,10.207301688212901,0.0,134.83,-0.0032032905146479607,4.548630714416504,0.7141934633255005,0.0034103819717188344,0.03200531005859375,0.0003,0.1918026263430163,0.9527720739219713,1.49,0.37,0.39,2.79,0.08,0.0,0.0,0.08,0.01,0.04961781650781631,2.33,108.53,0.05112597346305847
36,1212416,2679.373,452,8.877044906342634,0.0,128.23,-0.004050783812999725,4.011578559875488,0.682843804359436,0.0013907758813616056,0.0128936767578125,0.0003,0.17678868552412647,0.9578947368421052,0.79,0.27,0.43,2.96,0.08,0.0,0.0,0.08,0.02,0.05887087881565094,2.34,106.84,0.046381714986637235
37,1245184,2733.675,455,14.348979934691451,0.0,145.79,-0.0015459340065717697,4.798396110534668,0.7033826112747192,0.002193242005432694,0.0236053466796875,0.0003,0.1751170046801872,0.940754039497307,2.25,0.5,0.65,3.35,0.11,0.0,0.0,0.11,0.02,0.07681382969021797,2.88,116.63,0.04796079348307103
38,1277952,2788.936,458,9.686507958387956,0.0,127.98,0.017465811222791672,4.115311145782471,0.6503090858459473,0.015999347854631196,0.089599609375,0.0003,0.19284539473684212,0.9470468431771895,1.26,0.38,0.36,2.66,0.07,0.0,0.0,0.07,0.0,0.039994921162724496,2.25,106.55,0.050485799089074135
39,1310720,2845.228,460,10.44843813451007,0.0,140.35,-0.0030125919729471207,3.8631107807159424,0.661945641040802,0.0012807250112416568,0.0132598876953125,0.0003,0.18445121951219512,0.9714285714285714,1.31,0.27,0.46,3.13,0.04,0.0,0.0,0.04,0.01,0.02710174411535263,2.55,115.28,0.05542075994890183
40,1343488,2900.609,463,11.882724626336712,0.0,144.29,-0.004099849611520767,3.930058717727661,0.6571276187896729,0.000917965002145138,0.0089111328125,0.0003,0.20303030303030303,0.9650092081031307,1.35,0.21,0.65,3.44,0.04,0.0,0.0,0.04,0.01,0.028994047939777376,2.79,119.15,0.04943137348163873
41,1376256,2959.411,465,10.090762420599349,0.0,127.53,0.0002526254393160343,4.140411376953125,0.673397421836853,0.004907029795845119,0.0345611572265625,0.0003,0.23444773592890394,0.9698275862068966,1.66,0.33,0.44,2.88,0.03,0.0,0.0,0.03,0.05,0.012625000029802323,2.39,107.54,0.04729116475209594
42,1409024,3018.412,466,12.727219428026583,0.0,155.08,-0.004272971767932177,5.151256561279297,0.6313499808311462,0.0034988104153512722,0.03575897216796875,0.0003,0.14055636896046853,0.9701230228471002,1.7,0.23,0.53,3.51,0.06,0.0,0.0,0.06,0.01,0.035282509103417396,2.65,118.2,0.055689636268652976
43,1441792,3077.54,468,11.82290534554515,0.0,134.94,-0.0008687763474881649,5.133251190185547,0.6303299069404602,0.008441748819876693,0.0416107177734375,0.0003,0.09901396877567789,0.9684418145956607,2.15,0.26,0.44,3.24,0.03,0.0,0.0,0.03,0.04,0.025874999761581422,2.47,111.55,0.056726488983258605
44,1474560,3136.069,470,12.962418106924742,0.0,142.13,-0.004135766997933388,4.042522430419922,0.6368381977081299,0.00126442899460244,0.01187896728515625,0.0003,0.08142799839550742,0.9686924493554327,2.14,0.27,0.51,3.49,0.1,0.0,0.0,0.1,0.02,0.07476197868585586,2.74,117.08,0.0492746060481295
45,1507328,3193.359,472,10.828710876858095,0.0,143.37,-0.005157856270670891,3.950181484222412,0.6446423530578613,0.0015197226092595884,0.01453399658203125,0.0003,0.10339565051507059,0.9586466165413534,0.75,0.28,0.57,3.27,0.06,0.0,0.0,0.06,0.01,0.04280182957649231,2.73,112.59,0.04853166686370969
46,1540096,3258.421,472,12.44483068108093,0.0,149.45,-0.0005613807588815689,3.214716672897339,0.6430071592330933,0.0017959158883513737,0.0151824951171875,0.0003,0.10377718428080886,0.9717314487632509,1.34,0.22,0.51,3.83,0.06,0.0,0.0,0.06,0.0,0.0393910014629364,2.79,119.15,0.04949653404764831
47,1572864,3314.566,474,12.66346309176064,0.0,149.3,-0.003965222276747227,4.2610602378845215,0.639419436454773,0.0010557768700323322,0.0087432861328125,0.0003,0.10285714285714286,0.9698581560283688,1.54,0.29,0.55,3.46,0.07,0.0,0.0,0.07,0.0,0.056477941274642944,2.67,120.46,0.05081932875327766
48,1605632,3372.413,476,12.211517902752384,0.0,145.65,-0.003577380906790495,4.4388322830200195,0.638347327709198,0.0016220634539081402,0.0164642333984375,0.0003,0.07853602744948532,0.9694793536804309,1.54,0.21,0.54,3.48,0.08,0.0,0.0,0.08,0.01,0.06799999952316284,2.52,117.94,0.05194966646376997
49,1638400,3431.839,477,12.933186451494693,0.0,139.84,-0.002517811954021454,4.819489002227783,0.6398892998695374,0.0011731543684163626,0.01265716552734375,0.0003,0.08515014397367339,0.9722222222222222,1.96,0.23,0.57,3.25,0.08,0.0,0.0,0.08,0.0,0.06549999982118607,2.74,115.01,0.045552813448011875
50,1671168,3488.978,478,14.581356847225688,0.0,160.74,-0.00245877169072628,4.503877639770508,0.6168481111526489,0.0011399770735920356,0.00965118408203125,0.0003,0.08431582708110039,0.9516908212560387,1.83,0.25,0.64,3.73,0.1,0.0,0.0,0.1,0.0,0.07551569484174252,3.24,125.07,0.04534201882779598
51,1703936,3544.36,480,15.308458351884036,0.0,161.88,0.0025856145657598972,4.825674057006836,0.6071791052818298,0.0025746651198801374,0.0218963623046875,0.0003,0.09898477157360407,0.959546925566343,1.83,0.33,0.68,3.71,0.1,0.0,0.0,0.1,0.0,0.06281347990036011,3.14,129.34,0.04895391617901623
52,1736704,3605.584,481,14.55162180290674,0.0,154.28,-0.0022106217220425606,4.159029006958008,0.6323769092559814,0.0015922372720069689,0.01351165771484375,0.0003,0.10896243956861287,0.9532554257095158,1.92,0.38,0.61,3.52,0.1,0.0,0.0,0.1,0.0,0.0647478872537613,2.96,122.36,0.0530995330773294
53,1769472,3666.442,482,14.438743325633695,0.0,148.03,-0.0004497906193137169,4.620645523071289,0.6042956113815308,0.0016148326395182266,0.0145416259765625,0.0003,0.0687053216838761,0.962457337883959,1.95,0.22,0.68,3.65,0.1,0.0,0.0,0.1,0.01,0.0870449721813202,2.82,117.54,0.04871052876114845
54,1802240,3725.962,483,16.034778992979554,0.0,148.74,-0.003660975955426693,5.902427673339844,0.6112757921218872,0.0016359148218043629,0.015045166015625,0.0003,0.10071942446043165,0.9668874172185431,2.68,0.23,0.7,3.89,0.1,0.0,0.0,0.1,0.0,0.0752894166111946,2.97,125.93,0.050978667684830725
55,1835008,3782.332,485,16.1051847753115,0.0,159.59,-0.003628591075539589,5.5461273193359375,0.610744297504425,0.0022422985180128308,0.0187835693359375,0.0003,0.08705274806344522,0.9494470774091627,1.85,0.23,0.77,4.0,0.09,0.0,0.0,0.09,0.0,0.0722794109582901,3.5,125.75,0.0472879126900807
56,1867776,3840.993,486,14.838198917426634,0.0,154.84,-0.0026045311242341995,5.292405128479004,0.6124074459075928,0.0029021925406311766,0.025146484375,0.0003,0.08218654434250765,0.9638752052545156,1.55,0.26,0.7,4.06,0.21,0.0,0.0,0.21,0.0,0.15098210602998732,3.19,125.57,0.0461863101227209
57,1900544,3898.647,487,12.29725013427902,0.0,146.01,-0.003360874019563198,5.099698066711426,0.6068409085273743,0.005168954922908142,0.038818359375,0.0003,0.09826822392267419,0.968476357267951,1.18,0.25,0.46,3.55,0.11,0.0,0.0,0.11,0.0,0.07313388764858246,2.81,117.4,0.04538768925704062
58,1933312,3955.64,488,16.09781944262446,0.0,157.99,-0.004343090113252401,4.479244709014893,0.6130510568618774,0.004094366037577402,0.0371856689453125,0.0003,0.09025949605114705,0.9730586370839936,2.35,0.37,0.71,3.91,0.1,0.0,0.0,0.1,0.0,0.07246078461408616,3.08,127.24,0.04288385552354157
59,1966080,4014.553,489,18.38015500388574,0.0,162.35,-0.004009462893009186,6.18057918548584,0.6134907007217407,0.0018951084556988462,0.016754150390625,0.0003,0.10764549258273108,0.9525368248772504,3.28,0.37,0.72,4.26,0.08,0.0,0.0,0.08,0.02,0.06368135005235671,3.32,128.02,0.04833303240593523
60,1998848,4073.014,490,16.460287932947978,0.0,166.69,-0.0019830591045320034,5.14552116394043,0.5916163921356201,0.00141517571677241,0.01268768310546875,0.0003,0.09437386569872959,0.9731437598736177,1.99,0.31,0.68,4.37,0.11,0.0,0.0,0.11,0.0,0.07621323570609093,3.3,124.89,0.047019433113746345
61,2031616,4129.252,492,16.97514467599685,0.0,155.85,-0.005041949450969696,4.799065589904785,0.6012750267982483,0.004127379839161449,0.03620147705078125,0.0003,0.11207920792079208,0.9773095623987034,2.52,0.35,0.81,4.33,0.17,0.0,0.0,0.17,0.01,0.13062612272799015,3.27,123.24,0.04702009726315737
62,2064384,4187.169,493,15.32850003647618,0.0,158.05,-0.0033287182450294495,4.119297027587891,0.59715735912323,0.0074415243224734695,0.055206298828125,0.0003,0.10221721157459601,0.9700315457413249,2.26,0.25,0.63,4.15,0.08,0.0,0.0,0.08,0.0,0.051588585674762724,2.95,123.66,0.04014672106131911
63,2097152,4247.59,493,16.95803727425169,0.0,165.22,-0.002351430244743824,6.374810695648193,0.5935837030410767,0.001600508412821,0.01468658447265625,0.0003,0.10718113612004287,0.9788519637462235,2.31,0.25,0.81,4.17,0.2,0.0,0.0,0.2,0.0,0.1428492261469364,3.15,130.02,0.05025396042037755
64,2129920,4305.329,494,15.536375052538352,0.0,156.68,-0.0020062297116965055,4.44572114944458,0.6125959753990173,0.0024383659939530844,0.021453857421875,0.0003,0.09533073929961089,0.9561688311688312,2.08,0.37,0.73,3.9,0.1,0.0,0.0,0.1,0.0,0.06321551710367203,3.02,117.77,0.04549185372889042
65,2162688,4362.851,495,16.77847039005719,0.0,163.59,-0.0023803412914276123,6.700223445892334,0.6224544048309326,0.002856680410189938,0.02613067626953125,0.0003,0.10404191616766467,0.9732540861812778,1.91,0.34,0.7,4.1,0.11,0.0,0.0,0.11,0.01,0.07125000022351742,3.49,124.3,0.04450674611143768
66,2195456,4419.917,496,16.057283640282694,0.0,159.4,-0.00256514735519886,5.28102970123291,0.6138646602630615,0.004419366458876084,0.03964996337890625,0.0003,0.13051750380517504,0.9720930232558139,2.05,0.34,0.69,3.99,0.13,0.0,0.0,0.13,0.02,0.10308772057294846,3.19,117.93,0.04789996554609388
67,2228224,4476.63,497,16.996251482324443,0.0,157.65,-0.00462748296558857,5.495166778564453,0.5977606773376465,0.002411093723480917,0.0226287841796875,0.0003,0.10983981693363844,0.9635811836115327,2.04,0.32,0.76,4.16,0.09,0.0,0.0,0.09,0.0,0.07063824892044067,3.35,121.59,0.03970589628443122
68,2260992,4536.431,498,15.856530393930152,0.0,156.64,-0.004265888594090939,6.461206912994385,0.615693211555481,0.002663961710879903,0.02352142333984375,0.0003,0.10514285714285715,0.9758842443729904,1.91,0.29,0.8,4.16,0.13,0.0,0.0,0.13,0.0,0.10637226402759552,3.21,121.02,0.04847150924615562
69,2293760,4594.987,499,15.47984153752681,0.0,144.0,-0.0036038379184901714,6.716553688049316,0.6124582886695862,0.0027638248721757463,0.02375030517578125,0.0003,0.11557788944723618,0.9764705882352941,2.26,0.41,0.68,4.01,0.08,0.0,0.0,0.08,0.0,0.06199999988079071,3.07,115.09,0.04475479351822287
70,2326528,4652.647,500,17.348739554735367,0.0,159.91,-0.0030170120298862457,6.981989860534668,0.5966747999191284,0.001501079348741996,0.01390838623046875,0.0003,0.12698412698412698,0.9643387815750372,2.39,0.35,0.71,4.12,0.22,0.0,0.0,0.22,0.0,0.13965225100517273,3.25,129.55,0.05305216903798282
71,2359296,4714.126,500,17.630511567625216,0.0,158.62,-0.00446096109226346,5.677581787109375,0.5993258953094482,0.0019516237973107309,0.018707275390625,0.0003,0.07854630715123095,0.974124809741248,2.4,0.27,0.78,4.38,0.16,0.0,0.0,0.16,0.0,0.12698862671852112,3.45,123.04,0.04796201945282519
72,2392064,4773.324,501,17.070069645806214,0.0,147.5,-0.003991186153143644,7.370635986328125,0.6079930067062378,0.0013085244161743503,0.01343536376953125,0.0003,0.09707939119703826,0.9744816586921851,2.79,0.35,0.69,3.9,0.1,0.0,0.0,0.1,0.0,0.07312500059604644,3.2,121.63,0.04293614299967885
73,2424832,4835.668,501,16.616202426641248,0.0,143.87,-0.0024681054055690765,6.421482086181641,0.6154254078865051,0.0018931274041449342,0.0172271728515625,0.0003,0.09673313534153585,0.9640625,2.54,0.4,0.76,3.55,0.11,0.0,0.0,0.11,0.0,0.0850654923915863,3.07,116.29,0.0398148886160925
74,2457600,4895.503,502,18.39091417136602,0.0,152.88,-0.002874548314139247,7.105469703674316,0.5992422103881836,0.0018148500414838509,0.014434814453125,0.0003,0.10064153969526865,0.9794628751974723,3.04,0.29,0.81,3.93,0.14,0.0,0.0,0.14,0.0,0.09847185090184211,3.46,120.3,0.04490482120309025
75,2490368,4960.107,502,17.28558235185221,0.0,150.91,-0.0010932981967926025,6.777799606323242,0.5803243517875671,0.0029860666692798077,0.028289794921875,0.0003,0.1179635761589404,0.9716981132075472,2.95,0.29,0.73,3.76,0.1,0.0,0.0,0.1,0.02,0.06172196500003338,3.06,115.72,0.03861067956313491
76,2523136,5018.794,502,17.71015694939997,0.0,150.17,-0.0026705674827098846,6.445395469665527,0.5747807025909424,0.0025603135210303662,0.02526092529296875,0.0003,0.09004934210526316,0.9751166407465007,2.77,0.34,0.7,3.86,0.09,0.0,0.0,0.09,0.02,0.07211914837360382,3.44,113.76,0.04239231359679252
77,2555904,5078.693,503,19.138976771621966,0.0,150.19,-0.004645894281566143,6.480325698852539,0.5686283111572266,0.00296661304423651,0.02982330322265625,0.0003,0.09064449064449065,0.9832826747720365,3.09,0.4,0.72,3.7,0.17,0.0,0.0,0.17,0.0,0.1139514209330082,3.24,116.43,0.03827427816577256
78,2588672,5138.73,503,20.09875836588908,0.0,164.47,-0.0025543179363012314,7.2575578689575195,0.5764654278755188,0.002333424623486735,0.02519989013671875,0.0003,0.09857527916827108,0.9885057471264368,2.95,0.48,0.71,4.26,0.14,0.0,0.0,0.14,0.0,0.096357681453228,3.63,121.79,0.044417471275664866
79,2621440,5198.486,504,16.95191714996472,0.0,143.19,-0.00448960717767477,5.608574867248535,0.591202974319458,0.0017381928445843187,0.01696014404296875,0.0003,0.09331060928845335,0.9771986970684039,3.19,0.33,0.57,3.17,0.09,0.0,0.0,0.09,0.0,0.0638349860906601,2.88,108.85,0.03934604092501104
80,2654208,5258.972,504,20.614385276321556,0.0,157.39,0.00011842930689454079,8.042652130126953,0.5966267585754395,0.0020356081939212345,0.02353668212890625,0.0003,0.1138633639632441,0.9792592592592593,3.57,0.44,0.72,3.94,0.09,0.0,0.0,0.09,0.0,0.07004373848438263,3.55,118.85,0.04360998619813472
81,2686976,5322.219,504,16.937805114382645,0.0,144.14,-0.003517815377563238,5.475395202636719,0.6060264706611633,0.0013244492240431782,0.01329803466796875,0.0003,0.10273972602739725,0.9884297520661157,2.68,0.23,0.73,3.54,0.08,0.0,0.0,0.08,0.0,0.06637499928474426,3.09,111.39,0.04125018685590476
82,2719744,5382.911,505,18.248688984281618,0.0,157.91,-0.004162585362792015,7.243220806121826,0.5764188170433044,0.0011156311368836214,0.0094146728515625,0.0003,0.1111111111111111,0.9775784753363229,2.42,0.33,0.88,4.17,0.1,0.0,0.0,0.1,0.0,0.08264880955219268,3.38,123.67,0.0427606082521379
83,2752512,5439.764,505,19.128170984602765,0.0,160.26,-0.0024178284220397472,7.191025733947754,0.584600567817688,0.0011241124461136565,0.00899505615234375,0.0003,0.11320754716981132,0.9880952380952381,2.62,0.3,0.77,4.01,0.14,0.0,0.0,0.14,0.0,0.10864519685506821,3.65,118.57,0.04165448632556945
84,2785280,5499.908,506,17.823909913692624,0.0,154.77,-0.005678316578269005,6.397457122802734,0.5867279171943665,0.0017732122443874232,0.018463134765625,0.0003,0.13793103448275862,0.9833836858006042,2.53,0.48,0.64,3.92,0.11,0.0,0.0,0.11,0.0,0.07411337226629257,3.27,114.75,0.042434392496943474
85,2818048,5560.739,506,17.892908968366683,0.0,160.58,-0.005803702399134636,6.924663543701172,0.5842235088348389,0.0021400935828239653,0.0193023681640625,0.0003,0.13790532985464032,0.9895366218236173,2.69,0.3,0.73,4.01,0.19,0.0,0.0,0.19,0.0,0.14020350620150565,3.12,117.36,0.043204404530115426
