iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
24,819200,906.735,903,0.4197998339869082,0.68,25.52,-0.012381096370518208,0.028432540595531464,0.47549569606781006,0.0068842890069049645,0.0604248046875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,851968,943.77,902,0.30101459547877313,0.64,28.91,-0.01286457758396864,0.02747984603047371,0.48799625039100647,0.007182376845321414,0.0594482421875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,884736,980.523,902,0.37436864819377663,0.67,26.92,-0.011244607158005238,0.02604985050857067,0.4881219267845154,0.0056448336043786185,0.04936981201171875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,917504,1017.684,901,0.37336149281822145,0.68,26.72,-0.010420676320791245,0.02607952430844307,0.4934180974960327,0.007098943762116505,0.0575714111328125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,950272,1055.97,899,0.3522679783590138,0.65,27.02,-0.01086487527936697,0.026895739138126373,0.48139774799346924,0.0071437126584328325,0.05768585205078125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,983040,1094.604,898,0.39390714254230264,0.69,26.27,-0.009543564170598984,0.026283370330929756,0.47594404220581055,0.008162917237427791,0.05322265625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,1015808,1133.698,896,0.5860612882021815,0.74,25.36,-0.010158590972423553,0.0238355565816164,0.46199697256088257,0.00671839314418321,0.05698394775390625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,1048576,1170.871,895,0.47389685365371403,0.69,25.0,-0.01143576204776764,0.02724473550915718,0.4746856689453125,0.006868250579486812,0.0572509765625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,1081344,1207.893,895,0.4080575158353895,0.65,25.46,-0.010714683681726456,0.023931197822093964,0.47456398606300354,0.007238337858296973,0.057342529296875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,1114112,1244.26,895,0.42264937044121326,0.63,24.46,-0.010379635728895664,0.026330728083848953,0.4773404002189636,0.0058612694259636555,0.05124664306640625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,1146880,1280.757,895,0.4889537123404443,0.7,26.19,-0.010242578573524952,0.021926097571849823,0.4696939289569855,0.006313512261158394,0.05458831787109375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,1179648,1317.432,895,0.3765838076546788,0.62,24.36,-0.010876874439418316,0.023324552923440933,0.489975243806839,0.0069806874272444475,0.05633544921875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,1212416,1354.117,895,0.2527159072645009,0.61,27.7,-0.012099005281925201,0.02324945293366909,0.4942095875740051,0.006127494904177411,0.05323028564453125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,1245184,1391.327,894,0.3557267109770328,0.66,27.84,-0.013354054652154446,0.02431471459567547,0.4692996144294739,0.006495075085240387,0.05478668212890625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,1277952,1428.346,894,0.41801279460079965,0.67,24.86,-0.010331116616725922,0.024166516959667206,0.4720991551876068,0.006923199445964201,0.0590057373046875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,1310720,1466.189,893,0.5799789777956903,0.76,24.69,-0.011647438630461693,0.023928551003336906,0.45959433913230896,0.006418176811223475,0.05388641357421875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,1343488,1505.699,892,0.45403222863562404,0.71,26.47,-0.011487557552754879,0.025677530094981194,0.46896031498908997,0.0069253873786010445,0.056488037109375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,1376256,1543.87,891,0.41714442895259707,0.68,25.93,-0.011440522037446499,0.026309659704566002,0.4646676480770111,0.005582404589063117,0.0502166748046875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,1409024,1579.902,891,0.5314465423580259,0.71,27.73,-0.010611094534397125,0.02268822118639946,0.4703555405139923,0.006466524889077618,0.05252838134765625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,1441792,1615.725,892,0.5825152416806668,0.73,24.3,-0.00984230451285839,0.02654631808400154,0.45751968026161194,0.006536572686457021,0.05536651611328125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,1474560,1651.15,893,0.45288869000505655,0.68,24.72,-0.010038861073553562,0.026593269780278206,0.45819735527038574,0.0068494139817403266,0.05365753173828125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,1507328,1686.932,893,0.43499701099470256,0.68,26.25,-0.012029798701405525,0.02406516671180725,0.4479120969772339,0.007431725429569269,0.05707550048828125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,1540096,1722.273,894,0.40926727434620264,0.66,26.39,-0.01229090802371502,0.025289341807365417,0.44975343346595764,0.0073629691554515375,0.0608367919921875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,1572864,1758.62,894,0.46305629107169805,0.71,26.09,-0.011285532265901566,0.024726882576942444,0.45102113485336304,0.005916261017731017,0.05130767822265625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,1605632,1793.71,895,0.5152774852048606,0.71,26.16,-0.01331498846411705,0.02397533319890499,0.4639533460140228,0.006306949999270728,0.05359649658203125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,1638400,1828.637,895,0.4346453752554953,0.67,26.27,-0.013539494946599007,0.0238962359726429,0.46704936027526855,0.007167090226346318,0.05364227294921875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,1671168,1867.227,895,0.3350767050217837,0.64,26.19,-0.011191541329026222,0.025619007647037506,0.4467281699180603,0.006979839710197666,0.056671142578125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,1703936,1904.326,894,0.3754706739261746,0.66,26.64,-0.00926014594733715,0.023249205201864243,0.468951016664505,0.006542146746198796,0.0511932373046875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,1736704,1941.643,894,0.30029041714034976,0.6,27.29,-0.009198883548378944,0.024583805352449417,0.4478311836719513,0.005751675376870935,0.04790496826171875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,1769472,1979.328,893,0.5049509791657328,0.73,25.83,-0.0131253432482481,0.02451040968298912,0.4447261393070221,0.006143763938382563,0.0500640869140625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,1802240,2016.818,893,0.4681141811236739,0.68,25.56,-0.01211688295006752,0.024470949545502663,0.4508052468299866,0.0054278723678748975,0.04689788818359375,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,1835008,2054.299,893,0.5431581306178123,0.71,25.65,-0.011548583395779133,0.022890634834766388,0.4469301998615265,0.006560521291618215,0.05438995361328125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,1867776,2091.298,893,0.38646584942005574,0.64,25.23,-0.010083097964525223,0.020654529333114624,0.4401209354400635,0.0059411848333184025,0.04521942138671875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,1900544,2128.532,892,0.45414295557886364,0.71,26.55,-0.014327592216432095,0.024549543857574463,0.4667259454727173,0.006013348878184388,0.049957275390625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,1933312,2166.22,892,0.34415335601195696,0.67,29.6,-0.01089607272297144,0.02276795729994774,0.4694823622703552,0.006165346823422624,0.05065155029296875,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,1966080,2203.079,892,0.5255502432771028,0.75,27.67,-0.010760514065623283,0.02450009062886238,0.4436202645301819,0.005842313543496402,0.04888916015625,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,1998848,2241.292,891,0.2764978002244607,0.61,25.76,-0.012042902410030365,0.023124944418668747,0.4460015892982483,0.0054504999241089536,0.04810333251953125,0.0003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
