iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
149,4915200,1948.94,470,22.055972502049116,0.0,177.74,-0.0030317045748233795,9.821477890014648,0.5675705671310425,0.0045135896673969,0.04143524169921875,0.0003,0.18622360678435446,0.9281767955801105,2.21,0.34,0.9,4.88,0.17,0.0,0.0,0.17,0.02,0.11901399224996567,4.0,153.68,0.050368976197205484
150,4947968,2038.092,466,21.43133430646965,0.0,176.43,-0.003238261677324772,11.090543746948242,0.5782403945922852,0.0026813570012933496,0.02706146240234375,0.0003,0.3347972972972973,0.9281767955801105,2.02,0.37,1.01,4.95,0.1,0.0,0.0,0.1,0.0,0.08675000011920929,4.05,145.74,0.04815808532293886
151,4980736,2113.468,465,20.192933971879537,0.0,177.66,-0.004770197905600071,8.817924499511719,0.5858385562896729,0.00233690178428958,0.0241851806640625,0.0003,0.23483564893256523,0.9376731301939059,2.05,0.42,0.82,4.98,0.18,0.0,0.0,0.18,0.0,0.14566362619400025,3.71,145.75,0.047652416746132076
152,5013504,2179.991,465,19.011410276992248,0.0,164.62,-0.007529829628765583,8.247173309326172,0.6011998057365417,0.00209191298620226,0.0179443359375,0.0003,0.27950089126559713,0.9307692307692308,2.22,0.3,0.72,4.7,0.12,0.0,0.0,0.12,0.0,0.08265697658061981,3.58,135.61,0.042954731499776244
153,5046272,2275.401,460,19.804655339821476,0.0,160.81,-0.00011248234659433365,8.212074279785156,0.5901644229888916,0.002609579021338959,0.02655792236328125,0.0003,0.27203204661325564,0.9046875,2.52,0.43,0.79,4.74,0.19,0.0,0.0,0.19,0.01,0.1376052851229906,3.51,139.96,0.04384312289766967
154,5079040,2367.997,456,18.879516549473628,0.0,163.0,-0.0031640424858778715,10.75735855102539,0.6254823207855225,0.002518148453532376,0.0276336669921875,0.0003,0.4230769230769231,0.901386748844376,1.96,0.29,0.73,4.45,0.13,0.0,0.0,0.13,0.02,0.09249999970197678,3.68,143.37,0.04748029529582709
155,5111808,2461.712,452,15.904168272889219,0.0,156.19,-0.006961192470043898,8.807306289672852,0.6371698379516602,0.002821845219699526,0.0296478271484375,0.0003,0.41761363636363635,0.8797364085667215,1.93,0.37,0.64,4.21,0.15,0.0,0.0,0.15,0.04,0.10040466576814651,3.16,129.35,0.04715039418078959
156,5144576,2554.638,448,14.177610666900874,0.0,134.98,-0.0015419023111462593,8.815815925598145,0.6215070486068726,0.0037797314444105723,0.03868865966796875,0.0003,0.449142401276426,0.885036496350365,1.79,0.31,0.48,3.72,0.09,0.0,0.0,0.09,0.01,0.0715000006556511,2.77,123.23,0.04679492476861924
157,5177344,2637.577,447,20.177437342382035,0.0,177.41,-0.002764608711004257,8.769680976867676,0.6061156392097473,0.002553363740048553,0.02370452880859375,0.0003,0.25993265993265996,0.9008379888268156,1.83,0.33,0.86,4.86,0.06,0.0,0.0,0.06,0.01,0.04361764699220658,4.04,145.29,0.05109631537925452
158,5210112,2740.594,442,22.973438708465547,0.0,177.66,-0.0033258688636124134,9.494918823242188,0.577305793762207,0.0014220596481209213,0.01355743408203125,0.0003,0.1927958833619211,0.9122562674094707,3.08,0.38,0.95,5.0,0.14,0.0,0.0,0.14,0.01,0.10378478407859802,4.04,147.83,0.04526691907085478
159,5242880,2856.45,435,21.92595431947266,0.0,178.2,-0.004931529518216848,9.266839027404785,0.5930368900299072,0.002063913113147464,0.01885986328125,0.0003,0.24750086177180283,0.9240331491712708,2.69,0.33,0.83,5.03,0.1,0.0,0.0,0.1,0.01,0.07353900730609894,3.81,146.18,0.050202606478706
160,5275648,2960.962,431,20.668336125160568,0.0,174.58,-0.0024871542118489742,9.668744087219238,0.5947492122650146,0.0009448498429094343,0.00873565673828125,0.0003,0.25753516409912924,0.8923705722070845,2.12,0.48,0.88,4.95,0.1,0.0,0.0,0.1,0.0,0.06734464347362518,3.89,146.62,0.04873659473378211
161,5308416,3070.935,426,22.068815296879038,0.0,187.21,-0.005477413535118103,9.702770233154297,0.5842207670211792,0.0012772479840066353,0.01171875,0.0003,0.3137254901960784,0.8961384820239681,2.11,0.48,0.81,5.52,0.11,0.0,0.0,0.11,0.01,0.0883523976802826,3.96,152.64,0.0497907908866182
162,5341184,3180.295,422,19.735725981304423,0.0,166.43,-0.005802704021334648,8.964507102966309,0.5937333106994629,0.001499405539050258,0.01415252685546875,0.0003,0.27405040823571175,0.8948148148148148,2.03,0.5,0.89,4.48,0.17,0.0,0.0,0.17,0.0,0.13466847121715544,3.76,143.34,0.0445575196063146
160,5275648,61.721,530,14.76,0.0,164.26,-0.0026931543834507465,8.391860961914062,0.631537675857544,0.0016364607304808487,0.01819610595703125,0.0003,0.3294460641399417,0.9128440366972477,2.46,0.41,0.74,4.57,0.15,0.0,0.0,0.15,0.04,0.10472220808267593,3.66,138.56,0.04629096598364413
161,5308416,123.073,532,13.89,0.0,160.65,-0.004746932536363602,8.812700271606445,0.5957043170928955,0.002403229908068738,0.02021026611328125,0.0003,0.21519912312751188,0.9265625,2.6,0.3,0.7,4.6,0.21,0.0,0.0,0.21,0.0,0.16664782792329788,3.26,138.73,0.04360991483554244
162,5341184,182.942,537,14.51,0.0,167.03,-0.0015159547328948975,7.802778244018555,0.6031203269958496,0.0054954016390826865,0.0484619140625,0.0003,0.3042291950886767,0.8954758190327613,2.11,0.45,0.6,4.77,0.12,0.0,0.0,0.12,0.0,0.09168891400098801,3.31,140.25,0.04743905225768685
163,5373952,243.845,537,13.79,0.0,168.18,0.011831537820398808,9.517991065979004,0.5581588745117188,0.023111923546639445,0.09921875,0.0003,0.22146200936262153,0.8984615384615384,2.47,0.34,0.86,4.1,0.2,0.0,0.0,0.2,0.0,0.15149568498134613,3.57,136.91,0.0509462546557188
164,5406720,305.04,537,17.47,0.0,193.66,-0.0027909670025110245,8.938467979431152,0.536649763584137,0.0012344624699380802,0.01025390625,0.0003,0.099,0.8855721393034826,2.25,0.58,0.91,5.57,0.14,0.0,0.0,0.14,0.0,0.10655572414398193,4.32,158.67,0.05106730363331735
165,5439488,362.496,542,14.72,0.0,173.97,-0.0022492562420666218,7.742722988128662,0.5429437160491943,0.0038545036654511478,0.0250701904296875,0.0003,0.07686729514140682,0.8935251798561151,1.6,0.43,0.86,4.91,0.17,0.0,0.0,0.17,0.0,0.12499583005905152,3.62,137.74,0.0466734851943329
166,5472256,424.373,540,16.3,0.0,178.78,-0.003895043395459652,8.851850509643555,0.5380114316940308,0.00198227102475812,0.0178985595703125,0.0003,0.08642407277816655,0.8894601542416453,2.45,0.4,0.92,4.98,0.15,0.0,0.0,0.15,0.0,0.11143199801445007,3.93,145.09,0.04776407987810671
167,5505024,489.417,535,15.86,0.0,176.77,-0.003607429563999176,8.968313217163086,0.5498983263969421,0.0015106549075483144,0.0142822265625,0.0003,0.11771019677996422,0.8970588235294118,1.93,0.34,0.86,5.13,0.15,0.0,0.0,0.15,0.0,0.12480126902461051,3.89,143.89,0.049162878072820604
168,5537792,550.034,536,17.81,0.0,196.06,-0.0026441202498972416,9.693826675415039,0.5411877632141113,0.0018043893895764995,0.0135650634765625,0.0003,0.08486238532110092,0.9046454767726161,2.68,0.52,1.13,5.7,0.1,0.0,0.0,0.1,0.01,0.08875,4.47,166.37,0.05147294653579593
