iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
1586,52002816,55.007,595,19.26,0.0,210.44,0.00034011155366897583,13.373651504516602,0.5567649602890015,0.0006380408686368355,0.0052490234375,0.0003,0.2633462570832091,0.8195819581958196,3.64,0.49,1.04,5.04,0.17,0.0,0.0,0.17,0.01,0.130678029358387,4.74,167.38,0.0385086212772876
1587,52035584,114.041,574,18.44,0.0,199.86,-0.0009428001940250397,15.021341323852539,0.5261396765708923,0.0001127291346989523,0.00064849853515625,0.0003,0.259121830550402,0.8067129629629629,3.32,0.41,1.15,4.74,0.12,0.0,0.0,0.12,0.02,0.07432147659361363,4.8,158.53,0.03823215025477111
