iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr
94,2129920,622.626,789,15.38,0.0,161.62,-0.0017447154968976974,0.4874689280986786,0.5239858627319336,0.0006922257498160889,0.00616455078125,0.0003
95,2162688,662.482,791,15.42,0.0,165.07,-0.0012060478329658508,0.48491257429122925,0.5188519358634949,0.0010862447647070894,0.0121612548828125,0.0003
96,2195456,707.228,787,16.56,0.0,173.67,-0.0011961981654167175,0.5521697402000427,0.5139070749282837,0.0008963797468339862,0.0088043212890625,0.0003
97,2228224,749.37,787,16.06,0.0,170.86,-0.0029680761508643627,0.496361643075943,0.5101505517959595,0.0011638137441849494,0.01175689697265625,0.0003
98,2260992,790.804,787,15.51,0.0,161.96,-0.0030632074922323227,0.4397668242454529,0.5018880367279053,0.0009391600034547309,0.0077667236328125,0.0003
99,2293760,830.806,788,15.48,0.0,158.58,-0.0017985384911298752,0.5309587121009827,0.5020689368247986,0.0008178773747431478,0.008056640625,0.0003
100,2326528,873.941,787,15.31,0.0,161.94,-0.0018313229084014893,0.47527074813842773,0.5135160088539124,0.0006262643106396126,0.00582122802734375,0.0003
101,2359296,913.911,788,17.14,0.0,180.11,-0.0012834370136260986,0.5072427988052368,0.5075869560241699,0.000944955021211058,0.009918212890625,0.0003
102,2392064,956.234,788,15.71,0.0,158.8,-0.0024022110737860203,0.5514591336250305,0.48876023292541504,0.0004024126023125518,0.00289154052734375,0.0003
103,2424832,999.836,786,16.36,0.0,170.19,-0.002732096239924431,0.4899675250053406,0.4955282509326935,0.0004779186962480253,0.00458526611328125,0.0003
104,2457600,1040.951,786,15.03,0.0,157.5,0.0005584582686424255,0.572094202041626,0.4830067455768585,0.0016883988151619178,0.01409912109375,0.0003
100,2326528,41.267,794,15.95,0.0,168.95,-0.000608859583735466,0.5394302606582642,0.5097723603248596,0.002150324180433927,0.0168304443359375,0.0006
101,2359296,82.543,793,15.72,0.0,163.0,-0.004234201740473509,0.5223625898361206,0.5210726857185364,0.001962576016779849,0.0151824951171875,0.0006
102,2392064,123.5,795,15.72,0.0,164.7,-0.0029805535450577736,0.4465722143650055,0.505443811416626,0.0017350332922774214,0.01721954345703125,0.0006
103,2424832,164.475,796,16.1,0.0,169.03,-0.0016122935339808464,0.5202507972717285,0.49213671684265137,0.000645969890285869,0.006500244140625,0.0006
104,2457600,205.876,795,16.32,0.0,168.44,-0.0023983540013432503,0.45536354184150696,0.4914672374725342,0.0009686739413439227,0.009063720703125,0.0006
105,2490368,251.401,782,16.89,0.0,174.86,-0.0038443950470536947,0.41977304220199585,0.5011494755744934,0.0016127210103320522,0.01381683349609375,0.0006
106,2523136,293.948,780,17.33,0.0,178.26,-0.0015480974689126015,0.5005909204483032,0.5039529204368591,0.0008314845488968103,0.00702667236328125,0.0006
107,2555904,337.764,776,17.04,0.0,182.41,-0.003298182738944888,0.4495762288570404,0.49285632371902466,0.0016703112932674458,0.012481689453125,0.0006
108,2588672,378.051,780,16.7,0.0,174.7,-0.002893731463700533,0.46016934514045715,0.491580605506897,0.0011782465747032234,0.01215362548828125,0.0006
109,2621440,418.399,783,15.92,0.0,169.94,-0.002144048921763897,0.48958620429039,0.4932979941368103,0.0016884753410835174,0.01383209228515625,0.0006
110,2654208,461.452,781,17.29,0.0,176.73,-0.002171464264392853,0.517808735370636,0.4942789673805237,0.0019703041779344233,0.02091217041015625,0.0006
111,2686976,501.879,783,16.07,0.0,163.78,-0.0016083382070064545,0.5038667917251587,0.49257102608680725,0.001556875263631241,0.0147552490234375,0.0006
112,2719744,544.592,782,15.92,0.0,165.39,-0.0029538017697632313,0.3951413929462433,0.4868616461753845,0.001123146249739193,0.01177215576171875,0.0006
113,2752512,585.642,783,16.12,0.0,167.53,-0.0016276203095912933,0.4529039263725281,0.4763863980770111,0.0008598529280732237,0.0094146728515625,0.0006
114,2785280,625.348,785,16.46,0.0,171.09,-0.002789238700643182,0.37754619121551514,0.4609070420265198,0.0013359028508830306,0.01381683349609375,0.0006
115,2818048,666.384,786,16.68,0.0,175.75,-0.0018565505743026733,0.4504919648170471,0.4781540632247925,0.0013695241695756977,0.01397705078125,0.0006
116,2850816,704.409,790,17.43,0.0,179.73,-0.002793765626847744,0.4156492352485657,0.4701651930809021,0.000929443307342126,0.009368896484375,0.0006
117,2883584,747.673,788,16.57,0.0,172.25,-0.003167562186717987,0.4037865400314331,0.4770420789718628,0.0012098161487301695,0.0123138427734375,0.0006
118,2916352,790.887,787,15.5,0.0,162.44,-0.0028388667851686478,0.4389854073524475,0.4829765260219574,0.0013032258089822335,0.01213836669921875,0.0006
119,2949120,833.561,786,17.99,0.0,188.53,-0.0013364595361053944,0.44667530059814453,0.46346521377563477,0.0012406372956945688,0.01483154296875,0.0006
120,2981888,875.657,785,16.81,0.0,172.37,-0.002005696762353182,0.464987188577652,0.45918601751327515,0.0016381758736656593,0.01641082763671875,0.0006
121,3014656,913.344,789,17.59,0.0,185.92,-0.0032791821286082268,0.5092422962188721,0.46269580721855164,0.002059733111082096,0.02057647705078125,0.0006
122,3047424,954.869,789,16.81,0.0,173.53,-0.002604253590106964,0.4338379204273224,0.4578944146633148,0.0019950928369212306,0.01538848876953125,0.0006
123,3080192,994.06,791,16.9,0.0,174.95,0.0003932444378733635,0.4228450357913971,0.44736599922180176,0.0031058572515689775,0.02614593505859375,0.0006
124,3112960,1034.191,792,17.06,0.0,180.73,-0.002373035531491041,0.44199320673942566,0.4510827958583832,0.0018966997036926614,0.017486572265625,0.0006
125,3145728,1074.686,792,17.0,0.0,187.23,-0.0033619962632656097,0.37613603472709656,0.4440491795539856,0.001445482430199263,0.01338958740234375,0.0006
126,3178496,1116.663,792,17.61,0.0,183.63,-0.004282712005078793,0.44398462772369385,0.4422142803668976,0.0018282196094503433,0.0177154541015625,0.0006
127,3211264,1160.094,790,16.86,0.0,178.22,-0.002123766578733921,0.5498973727226257,0.45591968297958374,0.0018630654785738443,0.01767730712890625,0.0006
128,3244032,1199.014,792,16.97,0.0,176.64,-0.0034441938623785973,0.5946444869041443,0.4401194155216217,0.002255288932730082,0.01850128173828125,0.0006
129,3276800,1240.051,792,18.15,0.0,187.09,-0.003056612331420183,0.552266001701355,0.4487557113170624,0.001334293362418748,0.01390838623046875,0.0006
130,3309568,1280.836,793,17.04,0.0,182.29,-0.0038070897571742535,0.5351442694664001,0.45355239510536194,0.0013694701617339433,0.01456451416015625,0.0006
131,3342336,1320.331,794,18.49,0.0,191.09,-0.0025151167064905167,0.4805094599723816,0.4406125247478485,0.001316383385045583,0.0142059326171875,0.0006
132,3375104,1357.406,796,18.17,0.0,187.68,-0.003029848448932171,0.48918989300727844,0.43854016065597534,0.004016909115705403,0.01922607421875,0.0006
133,3407872,1397.378,797,16.2,0.0,168.93,-0.003140391781926155,0.6441192030906677,0.4423297345638275,0.00217740834816027,0.01670074462890625,0.0006
134,3440640,1437.677,797,17.57,0.0,179.92,-0.0027083437889814377,0.4762552082538605,0.4465852975845337,0.0012295752242721392,0.013336181640625,0.0006
135,3473408,1476.623,798,18.32,0.0,190.7,-0.0024288902059197426,0.4657321870326996,0.4521191120147705,0.001301083694954741,0.01253509521484375,0.0006
136,3506176,1519.093,798,17.82,0.0,181.24,-0.0020716721192002296,0.4402801990509033,0.4640119969844818,0.0010556566910082665,0.01025390625,0.0006
137,3538944,1560.945,797,18.24,0.0,188.4,-0.003692008089274168,0.48985403776168823,0.42964601516723633,0.0013807152233482611,0.013153076171875,0.0006
138,3571712,1597.762,799,18.22,0.0,185.51,-0.0027766497805714607,0.479345440864563,0.4354841709136963,0.0012190738908657295,0.0125579833984375,0.0006
139,3604480,1639.382,799,17.05,0.0,177.48,-0.0036430947948247194,0.4324096441268921,0.4188566505908966,0.0012954514526128946,0.0142974853515625,0.0006
140,3637248,1680.778,799,18.98,0.0,202.26,-0.0024806400761008263,0.4127524495124817,0.4248122572898865,0.00121978341756801,0.01389312744140625,0.0006
141,3670016,1720.054,800,18.05,0.0,188.54,-0.0013064984232187271,0.4943557381629944,0.4265362024307251,0.0009990173996214935,0.01043701171875,0.0006
142,3702784,1758.874,801,17.58,0.0,182.41,-0.002398058772087097,0.47534072399139404,0.4285379946231842,0.0016262207734030198,0.018402099609375,0.0006
140,3637248,40.279,813,17.65,0.0,182.07,-0.0025702365674078465,0.45986053347587585,0.44581907987594604,0.0034268279454465755,0.03022003173828125,0.0006
141,3670016,82.339,795,17.91,0.0,182.48,-0.00592792360112071,0.42488932609558105,0.44015586376190186,0.0037842165929760085,0.03023529052734375,0.0006
142,3702784,123.761,794,18.39,0.0,188.35,-0.003919527865946293,0.4713146388530731,0.43880581855773926,0.0032377482954188963,0.0284576416015625,0.0006
143,3735552,163.465,801,17.3,0.0,176.97,-0.0031657209619879723,0.3792913854122162,0.42068880796432495,0.0033107522336734974,0.02901458740234375,0.0006
144,3768320,206.385,793,18.09,0.0,183.76,-0.003212491050362587,0.49898505210876465,0.42906656861305237,0.004073001075909133,0.03382110595703125,0.0006
145,3801088,249.003,789,18.36,0.0,191.23,-0.002182276453822851,0.4433634281158447,0.4305955767631531,0.003202846596593645,0.02919769287109375,0.0006
146,3833856,289.76,791,17.5,0.0,178.39,-0.004154939204454422,0.4292731285095215,0.4287365972995758,0.003711621903022433,0.0343475341796875,0.0006
147,3866624,329.831,794,16.56,0.0,163.72,0.0008159298449754715,0.4121614098548889,0.4351329803466797,0.0077847469439898545,0.02587890625,0.0006
148,3899392,369.29,798,17.35,0.0,180.64,-0.0034063048660755157,0.49034127593040466,0.41403868794441223,0.00377408246706068,0.03307342529296875,0.0006
149,3932160,412.982,793,17.65,0.0,184.39,-0.002300238236784935,0.375307559967041,0.42220842838287354,0.00490926268810199,0.03646087646484375,0.0006
150,3964928,452.834,795,18.39,0.0,186.91,-0.004284955561161041,0.4935076832771301,0.40507739782333374,0.007817044549767616,0.0438690185546875,0.0006
151,3997696,493.596,796,19.17,0.0,201.08,-0.003671439364552498,0.43787574768066406,0.43497225642204285,0.002818973976900452,0.02968597412109375,0.0006
152,4030464,535.242,795,18.71,0.0,194.94,-0.0019421428442001343,0.4327908754348755,0.4017341136932373,0.0042978529837114365,0.03591156005859375,0.0006
153,4063232,579.88,791,18.07,0.0,182.29,0.0010901426430791616,0.40199539065361023,0.44115138053894043,0.0032043231877310063,0.0296630859375,0.0006
154,4096000,621.114,791,18.07,0.0,192.13,-0.00433100713416934,0.39776790142059326,0.4380703568458557,0.00278903751743087,0.02852630615234375,0.0006
155,4128768,661.749,792,19.22,0.0,200.8,-0.005595334805548191,0.3879815638065338,0.4306807518005371,0.0028190596769661624,0.02886199951171875,0.0006
156,4161536,704.612,790,17.42,0.0,187.28,-0.0026153759099543095,0.4470981955528259,0.44780927896499634,0.0034030436577197065,0.03012847900390625,0.0006
157,4194304,746.837,789,18.83,0.0,201.86,-0.005216225981712341,0.479828804731369,0.44064149260520935,0.005998608592946653,0.045379638671875,0.0006
158,4227072,789.422,788,17.0,0.0,180.59,-0.0006273174658417702,0.39834681153297424,0.4381195902824402,0.0049114272032966255,0.03701019287109375,0.0006
159,4259840,832.185,787,18.77,0.0,195.49,-0.002618702594190836,0.5424584150314331,0.43979793787002563,0.0066504324458378505,0.04546356201171875,0.0006
160,4292608,874.672,786,17.77,0.0,186.31,-0.0038062632083892822,0.4061751961708069,0.43777939677238464,0.0052567028747319,0.0400238037109375,0.0006
161,4325376,916.589,786,18.32,0.0,192.34,-0.004212014377117157,0.5533477067947388,0.41690605878829956,0.0036513797291490846,0.03177642822265625,0.0006
162,4358144,959.466,785,18.26,0.0,190.43,-0.0038807420060038567,0.4096684455871582,0.42017263174057007,0.0032494370180700116,0.02765655517578125,0.0006
163,4390912,1003.39,783,17.76,0.0,185.65,-0.004511361010372639,0.5052064061164856,0.4356699585914612,0.00662595730145199,0.04644775390625,0.0006
164,4423680,1044.852,784,17.79,0.0,186.37,-0.0032035624608397484,0.5289936065673828,0.42581045627593994,0.003088768261633845,0.0273590087890625,0.0006
165,4456448,1085.248,785,18.87,0.0,198.95,-0.0033990051597356796,0.4356580376625061,0.40487343072891235,0.0022504636125262323,0.0229644775390625,0.0006
166,4489216,1126.087,785,18.27,0.0,191.54,-0.001997551415115595,0.4964022636413574,0.42500075697898865,0.0038915607406124764,0.03440093994140625,0.0006
167,4521984,1171.447,783,19.21,0.0,199.87,-0.004440298303961754,0.4929110109806061,0.40387219190597534,0.006276190267755055,0.04586029052734375,0.0006
168,4554752,1210.654,784,17.72,0.0,185.98,0.007747874595224857,0.6064761281013489,0.3969888389110565,0.01049187355198018,0.041597806490384616,0.0006
169,4587520,1251.197,785,19.04,0.0,199.37,-0.0027939635328948498,0.5223567485809326,0.39249151945114136,0.0027025312512023447,0.025360107421875,0.0006
170,4620288,1293.751,785,19.41,0.0,202.02,-0.004093146417289972,0.5573947429656982,0.41605526208877563,0.003945710283716153,0.0360107421875,0.0006
171,4653056,1337.539,783,19.57,0.0,203.31,-0.006021948531270027,0.41294533014297485,0.42063719034194946,0.003294920438015936,0.03081512451171875,0.0006
172,4685824,1378.336,784,19.28,0.0,205.83,-0.0018274243921041489,0.49709439277648926,0.4459878206253052,0.004633938006982419,0.04032135009765625,0.0006
173,4718592,1421.589,783,19.82,0.0,220.24,-0.000918080098927021,0.43960005044937134,0.3808547854423523,0.004195859444848793,0.03578948974609375,0.0006
174,4751360,1462.261,784,18.53,0.0,200.65,-0.002395135350525379,0.45145225524902344,0.40278732776641846,0.0035669462150451636,0.031036376953125,0.0006
175,4784128,1503.029,784,17.87,0.0,191.83,0.0027803154662251472,0.583882212638855,0.4407193660736084,0.00455057097215672,0.04022216796875,0.0006
176,4816896,1543.08,785,18.38,0.0,197.48,-0.0044451309368014336,0.5460725426673889,0.4390716850757599,0.003104495352197034,0.031494140625,0.0006
177,4849664,1586.679,784,18.79,0.0,196.54,-0.0053245858289301395,0.709439754486084,0.45882463455200195,0.004698308022746289,0.0395355224609375,0.0006
178,4882432,1627.471,785,19.19,0.0,204.27,-0.005069842096418142,0.5086257457733154,0.4427703022956848,0.01022283617781702,0.04594851762820513,0.0006
179,4915200,1670.13,784,16.36,0.0,175.88,-0.005835111252963543,0.7979176044464111,0.46414753794670105,0.008796485777708085,0.0534210205078125,0.0006
180,4947968,1715.646,783,18.85,0.0,200.67,-0.0019179480150341988,0.9169965386390686,0.4649035930633545,0.01049772081643141,0.068206787109375,0.0006
181,4980736,1758.406,782,17.81,0.0,183.08,-0.00013373186811804771,0.8136355876922607,0.48213303089141846,0.007267878187292354,0.05438995361328125,0.0006
182,5013504,1803.44,781,15.2,0.0,158.29,-0.010618641972541809,1.745345115661621,0.44170695543289185,0.007856090873829658,0.06226348876953125,0.0006
183,5046272,1845.061,781,15.8,0.0,174.11,-0.0026353993453085423,1.3914568424224854,0.45015227794647217,0.006642261052206777,0.0513153076171875,0.0006
184,5079040,1888.958,780,18.86,0.0,199.46,-0.003133571706712246,0.786935567855835,0.43849101662635803,0.00349225644927742,0.03350830078125,0.0006
