iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
244,8028160,55.463,590,15.788500045615947,0.0,182.45,-0.00035958457738161087,1.8906869888305664,0.6225020885467529,4.243162436523562e-05,5.340576171875e-05,0.0003,0.1798514691637068,0.974009900990099,1.45,0.4,0.81,4.57,0.05,0.0,0.0,0.05,0.02,0.04074999988079071,3.75,155.57
245,8060928,114.077,574,16.915500042645725,0.0,185.88,-0.00029633252415806055,1.5354559421539307,0.5939700603485107,2.5520923401245454e-05,9.918212890625e-05,0.0003,0.1867109634551495,0.9751958224543081,1.68,0.29,0.79,4.91,0.07,0.0,0.0,0.07,0.01,0.051325548887252805,3.9,160.13
246,8093696,175.88,558,18.56250006914721,0.0,197.13,0.00016606133431196213,1.9007489681243896,0.558576226234436,3.1050936797782924e-05,8.392333984375e-05,0.0003,0.16656010230179027,0.9700956937799043,1.47,0.47,0.97,5.14,0.1,0.0,0.0,0.1,0.0,0.08462500035762786,4.3,163.18
247,8126464,235.295,557,17.127500055031852,0.0,182.73,-0.0002781401854008436,2.2000441551208496,0.576717734336853,4.293990755854793e-05,0.0001678466796875,0.0003,0.1608853650479022,0.9703989703989704,1.74,0.3,0.85,4.69,0.08,0.0,0.0,0.08,0.0,0.06233333319425583,3.91,158.3
248,8159232,293.248,558,19.510500039716717,0.0,204.69,0.00018377695232629776,2.0738372802734375,0.5903276801109314,2.7061000061223695e-05,3.814697265625e-05,0.0003,0.16124260355029585,0.9761904761904762,1.62,0.45,1.05,5.21,0.05,0.0,0.0,0.05,0.01,0.03199999988079071,4.48,171.91
249,8192000,351.306,559,19.50500003347639,0.0,198.02,-7.678824476897717e-05,2.017989158630371,0.5685464143753052,2.1907782056018732e-05,7.62939453125e-06,0.0003,0.1652582159624413,0.977725674091442,1.85,0.42,0.81,5.03,0.08,0.0,0.0,0.08,0.0,0.06356669396162033,4.28,164.7
250,8224768,411.242,557,19.31900003314833,0.0,204.57,8.252519182860851e-05,1.6423791646957397,0.5696924924850464,1.912080345078948e-05,1.52587890625e-05,0.0003,0.16626506024096385,0.9711649365628604,1.56,0.4,1.0,5.59,0.05,0.0,0.0,0.05,0.03,0.042184940576553344,4.52,169.34
251,8257536,472.417,554,19.350000063256594,0.0,204.35,2.1492131054401398e-05,1.7015867233276367,0.5671294927597046,1.7544761107046725e-05,2.288818359375e-05,0.0003,0.15928398058252427,0.9687137891077636,1.3,0.49,0.79,5.27,0.1,0.0,0.0,0.1,0.0,0.08359001755714417,4.17,169.2
252,8290304,536.429,549,17.855500029942487,0.0,187.51,0.00011591659858822823,1.777692437171936,0.575016975402832,2.7050210931633956e-05,0.00011444091796875,0.0003,0.1759349593495935,0.9788029925187033,1.44,0.34,0.83,5.22,0.09,0.0,0.0,0.09,0.01,0.07773785889148713,4.09,162.32
253,8323072,597.987,547,16.760000029985093,0.0,186.98,-0.00016645994037389755,2.1916658878326416,0.5916810035705566,1.963669976134952e-05,3.0517578125e-05,0.0003,0.17371502927781393,0.9660804020100503,1.17,0.37,0.83,4.71,0.08,0.0,0.0,0.08,0.0,0.05861675828695297,3.87,160.5
