iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost
10,360448,654.26,550,10.184499993883072,0.0,139.25,-0.0002226631622761488,0.9275155663490295,0.6077209711074829,0.00010216716229649592,0.00034332275390625,0.0006,0.28025226645644463,0.750373692077728,1.25,0.45,0.53,1.93,0.04,0.0,0.0,0.04,0.04,0.029749999791383742,2.64,102.08
11,393216,713.227,551,11.728000006042421,0.0,152.91,0.0005075307562947273,1.1689509153366089,0.5992306470870972,9.077731677109568e-05,0.000274658203125,0.0006,0.22742351640250644,0.7520547945205479,1.4,0.53,0.62,2.7,0.05,0.0,0.0,0.05,0.06,0.04212499976158142,2.81,107.78
12,425984,770.936,552,10.391500006206334,0.0,141.56,0.0002703499048948288,0.8444473743438721,0.6181025505065918,8.517044500422344e-05,0.000152587890625,0.0006,0.1764240506329114,0.7579710144927536,1.24,0.53,0.45,2.04,0.08,0.0,0.0,0.08,0.08,0.06283333301544189,2.64,99.94
13,458752,829.537,553,10.961499994117766,0.0,141.95,0.0001990748569369316,0.9066886901855469,0.6192872524261475,0.0001236773939297109,0.00043487548828125,0.0006,0.2715617715617716,0.75,1.41,0.47,0.58,2.09,0.05,0.0,0.0,0.05,0.08,0.042738110423088074,2.88,102.32
14,491520,890.472,551,11.463000018764287,0.0,144.87,-0.00074049923568964,0.895738959312439,0.612553596496582,0.00011045396627196169,0.00029754638671875,0.0006,0.17630744849445326,0.7677329624478443,1.34,0.38,0.55,2.28,0.06,0.0,0.0,0.06,0.06,0.037920096069574354,2.98,105.04
15,524288,948.778,552,10.573999998290091,0.0,144.72,0.0007252286886796355,0.9092857837677002,0.612830400466919,0.0002262671456918497,0.00148773193359375,0.0006,0.18740157480314962,0.765625,1.08,0.46,0.44,2.11,0.05,0.0,0.0,0.05,0.08,0.03598863661289215,2.64,100.31
16,557056,1011.174,550,11.46799999250099,0.0,149.41,-0.0002564844908192754,0.9779486656188965,0.6118978261947632,9.795547799740234e-05,0.00035858154296875,0.0006,0.20849273144605968,0.757532281205165,1.22,0.38,0.53,2.24,0.1,0.0,0.0,0.1,0.06,0.06902610003948212,2.94,103.53
17,589824,1072.563,549,10.701999990809709,0.0,138.71,1.0793562978506088e-05,0.8719614744186401,0.6117352247238159,4.843634972573341e-05,3.814697265625e-05,0.0006,0.14925986842105263,0.7740524781341108,1.24,0.47,0.5,1.94,0.05,0.0,0.0,0.05,0.09,0.03532954514026642,2.67,100.81
18,622592,1136.496,547,11.313999996400671,0.0,149.65,-0.0004363195039331913,0.8636084198951721,0.6065562963485718,7.83553728069819e-05,0.0001068115234375,0.0006,0.20754012691302726,0.7552155771905424,1.28,0.5,0.46,2.09,0.05,0.0,0.0,0.05,0.13,0.03943019509315491,3.08,105.77
19,655360,1197.735,547,10.875500005154173,0.0,152.64,-5.416572093963623e-06,1.0342004299163818,0.6236528158187866,7.938321562050987e-05,8.392333984375e-05,0.0006,0.25927272727272727,0.7824267782426778,1.1,0.34,0.56,2.33,0.08,0.0,0.0,0.08,0.06,0.06581321865320205,2.79,101.06
20,688128,1257.258,547,10.759500008535106,0.0,145.08,0.00025095813907682896,0.9501774311065674,0.6045734286308289,7.136696271814458e-05,0.00018310546875,0.0006,0.16300940438871472,0.7663817663817664,1.48,0.44,0.51,2.07,0.11,0.0,0.0,0.11,0.04,0.06762643709778786,2.87,101.83
21,720896,1317.378,547,12.643500016457402,0.0,160.12,0.0002918858081102371,1.3200684785842896,0.6040403842926025,6.28334310874834e-05,2.288818359375e-05,0.0006,0.17901453385324353,0.7516688918558078,1.38,0.48,0.66,2.49,0.08,0.0,0.0,0.08,0.07,0.06091546058654785,3.21,110.29
22,753664,1375.39,547,11.06499999509193,0.0,146.46,-0.00015113595873117447,1.0069506168365479,0.6076956391334534,6.828443265760598e-05,5.340576171875e-05,0.0006,0.18861347792408986,0.7617021276595745,1.44,0.41,0.51,2.06,0.06,0.0,0.0,0.06,0.15,0.03238105610013008,2.77,105.55
23,786432,1438.017,546,9.648000006489456,0.0,130.59,-0.00028355373069643974,1.0353288650512695,0.6351943016052246,5.1107658435967096e-05,5.340576171875e-05,0.0006,0.17490330898152126,0.7535321821036107,1.31,0.44,0.43,1.89,0.06,0.0,0.0,0.06,0.01,0.037874999642372134,2.58,99.14
24,819200,1497.243,547,12.183499993532896,0.0,150.18,0.00019798940047621727,0.9193235635757446,0.6126991510391235,6.003449232139246e-05,3.0517578125e-05,0.0006,0.1656671664167916,0.7532808398950132,1.63,0.49,0.52,2.36,0.07,0.0,0.0,0.07,0.07,0.05477380931377411,2.9,109.02
25,851968,1554.649,548,11.548000004719944,0.0,151.41,-0.00023110117763280869,0.8187167644500732,0.6099273562431335,8.631712663031976e-05,0.000244140625,0.0006,0.2131087513731234,0.7264021887824897,1.44,0.38,0.72,2.22,0.1,0.0,0.0,0.1,0.06,0.05148557305335998,3.16,102.72
26,884736,1617.799,546,11.089000026506838,0.0,142.3,0.0008941981941461563,0.9285186529159546,0.6298419833183289,0.00017117319262638375,0.0008392333984375,0.0006,0.16246498599439776,0.7450424929178471,1.27,0.55,0.47,2.1,0.11,0.0,0.0,0.11,0.08,0.07024604745209218,2.81,105.8
27,917504,1676.056,547,10.17650001594564,0.0,141.26,-8.714385330677032e-05,0.8219124674797058,0.6217319965362549,0.00016348119072517875,0.00051116943359375,0.0006,0.1648957103502558,0.718562874251497,1.06,0.46,0.42,1.96,0.03,0.0,0.0,0.03,0.03,0.015076612830162048,2.75,102.69
28,950272,1737.458,546,11.638500023134984,0.0,145.71,0.0005603899480774999,0.8589118719100952,0.6301926374435425,0.00016783113966312158,0.0007476806640625,0.0006,0.15683168316831683,0.7576177285318559,1.56,0.3,0.56,2.06,0.11,0.0,0.0,0.11,0.02,0.0714759586006403,2.87,105.59
29,983040,1799.469,546,10.406000002955553,0.0,139.36,2.575758844614029e-05,1.0365145206451416,0.6174317598342896,0.00010269636260318293,0.000152587890625,0.0006,0.1810799837596427,0.7540029112081513,1.22,0.29,0.53,1.98,0.07,0.0,0.0,0.07,0.02,0.04402747243642807,2.73,100.48
30,1015808,1857.585,546,11.002499998860294,0.0,144.23,0.0004378356970846653,0.755750834941864,0.6229758262634277,0.00012397040757150535,0.00022125244140625,0.0006,0.2630975143403442,0.7787610619469026,1.31,0.55,0.6,2.07,0.04,0.0,0.0,0.04,0.05,0.02436688303947449,2.88,101.39
31,1048576,1916.765,547,10.61400000395719,0.0,137.98,-0.00024686194956302643,0.9012940526008606,0.6093584299087524,6.360025564333682e-05,0.00014495849609375,0.0006,0.17385839966485128,0.7671033478893741,1.19,0.4,0.53,2.12,0.04,0.0,0.0,0.04,0.08,0.030704545378684996,2.78,100.86
32,1081344,1975.147,547,11.065000006248592,0.0,145.83,0.00011020433157682419,0.8379178643226624,0.6365594863891602,0.00010262792611115401,0.00026702880859375,0.0006,0.18717179294823705,0.7528735632183908,1.24,0.42,0.52,2.29,0.08,0.0,0.0,0.08,0.05,0.06727238237857819,2.72,105.18
33,1114112,2038.075,546,12.526500005213311,0.0,158.35,-7.844343781471252e-05,0.9398179054260254,0.6375616788864136,6.923229469180114e-05,0.00014495849609375,0.0006,0.21501087744742567,0.7748091603053435,1.43,0.43,0.77,2.53,0.07,0.0,0.0,0.07,0.08,0.05375106930732727,3.06,107.94
34,1146880,2094.704,547,11.455000014629913,0.0,150.72,-9.984243661165237e-05,1.027076005935669,0.6127642393112183,6.213857419368196e-05,5.340576171875e-05,0.0006,0.1613394216133942,0.766042780748663,1.33,0.53,0.47,2.41,0.05,0.0,0.0,0.05,0.1,0.02218631371855736,2.91,107.36
35,1179648,2155.198,547,8.90600002154708,0.0,125.67,0.00022309739142656326,0.9258235096931458,0.6100609302520752,4.992631552624971e-05,5.340576171875e-05,0.0006,0.24364592462751972,0.7674418604651163,1.19,0.31,0.4,1.89,0.02,0.0,0.0,0.02,0.07,0.009764706045389175,2.51,93.28
36,1212416,2214.188,547,11.264500004223082,0.0,146.03,9.766616858541965e-05,0.8783727288246155,0.6378651261329651,7.977909800160887e-05,0.0001373291015625,0.0006,0.1904196357878068,0.724679029957204,1.2,0.43,0.63,2.18,0.03,0.0,0.0,0.03,0.09,0.014000000208616257,2.98,103.42
37,1245184,2274.947,547,11.141500006084097,0.0,145.97,-0.00011435896158218384,1.0649704933166504,0.6159787178039551,5.3525378731933415e-05,3.0517578125e-05,0.0006,0.21803018268467037,0.7560975609756098,1.26,0.37,0.51,2.45,0.04,0.0,0.0,0.04,0.03,0.03012113183736801,3.06,102.29
38,1277952,2337.546,546,11.043999998691724,0.0,148.55,-0.00015208031982183456,1.4176428318023682,0.6391009092330933,8.917178608669474e-05,0.00012969970703125,0.0006,0.17752380952380953,0.7493150684931507,1.36,0.39,0.5,1.98,0.04,0.0,0.0,0.04,0.03,0.028461538553237915,2.75,102.91
39,1310720,2396.774,546,10.954500006723684,0.0,146.97,0.00017575733363628387,0.9681434631347656,0.6206910610198975,4.0987266231695685e-05,0.0,0.0006,0.20480993017843288,0.7333333333333333,1.25,0.37,0.53,2.17,0.04,0.0,0.0,0.04,0.04,0.028177469372749328,3.0,102.04
40,1343488,2456.727,546,11.057000002693385,0.0,144.22,0.029109906405210495,1.0169836282730103,0.6172637939453125,0.06385658671388228,0.1080322265625,0.0006,0.19642162582652664,0.7408963585434174,1.59,0.52,0.48,2.34,0.08,0.0,0.0,0.08,0.09,0.05682352989912033,2.96,103.99
41,1376256,2511.32,548,11.750999991141725,0.0,154.93,0.04079430550336838,1.0835144519805908,0.5653177499771118,0.0762679873041634,0.1141357421875,0.0006,0.11144692104268984,0.7539893617021277,1.49,0.58,0.54,2.21,0.06,0.0,0.0,0.06,0.02,0.033554215878248216,2.9,109.42
42,1409024,2567.207,548,11.790000008079224,0.0,164.71,0.02185702696442604,1.0180046558380127,0.5935336947441101,0.032195504544991614,0.10465494791666667,0.0006,0.1326004809343868,0.7422818791946308,1.29,0.64,0.49,2.35,0.07,0.0,0.0,0.07,0.0,0.04890490785241127,2.94,106.17
43,1441792,2617.934,550,12.187000021123094,0.0,182.12,0.025107456371188164,1.0092943906784058,0.5644320249557495,0.041355851809839805,0.0999755859375,0.0006,0.09795918367346938,0.7674418604651163,1.36,0.52,0.62,2.81,0.13,0.0,0.0,0.13,0.04,0.08234097987413407,3.18,114.46
44,1474560,2670.828,552,11.942500010258518,0.0,178.18,0.019209474325180054,1.141012191772461,0.5313620567321777,0.02291104814078911,0.08235677083333333,0.0006,0.09749839640795381,0.7902813299232737,1.16,0.35,0.62,3.31,0.05,0.0,0.0,0.05,0.0,0.042904412150382994,3.08,113.22
45,1507328,2725.148,553,14.187000034373778,0.0,190.88,0.005734165199100971,1.129756212234497,0.5462220311164856,0.013953985557337647,0.0927463107638889,0.0006,0.1146674953387197,0.8095808383233533,1.95,0.63,0.65,3.75,0.09,0.0,0.0,0.09,0.04,0.0521317133307457,3.33,119.03
46,1540096,2780.464,553,15.338500033095478,0.0,202.62,0.0034658918157219887,0.9812197685241699,0.5480937957763672,0.013039353585469371,0.0775146484375,0.0006,0.11348541726826451,0.8219780219780219,2.04,0.69,0.78,3.66,0.07,0.0,0.0,0.07,0.02,0.04608729660511017,3.74,130.32
47,1572864,2834.684,554,14.8300000337651,0.0,187.72,0.0012092487886548042,1.253959059715271,0.5420600175857544,0.011544040980529994,0.0745849609375,0.0006,0.10095541401273886,0.8606965174129353,2.77,0.58,0.78,4.06,0.08,0.0,0.0,0.08,0.05,0.05537499994039535,3.62,123.63
48,1605632,2892.436,555,14.352000027289614,0.0,187.03,-0.001801544800400734,1.0227093696594238,0.5254937410354614,0.011212550888203054,0.07349395751953125,0.0006,0.13325145839729813,0.8833333333333333,1.98,0.71,0.77,3.91,0.06,0.0,0.0,0.06,0.04,0.05154656857252121,3.37,130.88
49,1638400,2949.368,555,16.719500047066248,0.0,205.82,-0.00613779341802001,1.262862205505371,0.542165994644165,0.011357557910095295,0.07459259033203125,0.0006,0.12798833819241984,0.8856209150326797,2.29,0.83,0.86,4.89,0.07,0.0,0.0,0.07,0.04,0.04760246977210045,3.7,139.96
50,1671168,3001.955,556,17.85900004152674,0.0,221.52,-0.005415002815425396,1.134046196937561,0.5311704277992249,0.005177441961649265,0.04688262939453125,0.0006,0.11506055818852028,0.8945191313340227,2.37,0.82,0.85,4.95,0.12,0.0,0.0,0.12,0.03,0.0982019230723381,4.06,146.91
51,1703936,3057.934,557,15.99300004779594,0.0,208.96,0.0005820365622639656,1.0496883392333984,0.5329107046127319,0.005595393162593609,0.0422210693359375,0.0006,0.1456726649528706,0.9129464285714286,2.86,0.64,0.81,4.94,0.13,0.0,0.0,0.13,0.01,0.09911659598350525,3.6,133.98
52,1736704,3111.105,558,15.783500023391097,0.0,200.2,-0.0054553356021642685,1.1881186962127686,0.5413236618041992,0.006610846657849834,0.05551910400390625,0.0006,0.1174029054254373,0.9155092592592593,2.29,0.52,0.77,4.7,0.12,0.0,0.0,0.12,0.02,0.099696926176548,3.69,137.37
53,1769472,3166.933,558,18.045000043655747,0.0,217.73,-0.0063721612095832825,1.3567712306976318,0.5090191960334778,0.0035059713786154134,0.03720855712890625,0.0006,0.11499312242090784,0.9310344827586207,2.41,0.86,0.81,4.97,0.11,0.0,0.0,0.11,0.0,0.0754999989271164,4.06,150.18
54,1802240,3224.446,558,18.992500051339157,0.0,223.82,-0.006761215161532164,1.2489259243011475,0.5314985513687134,0.00268359765908599,0.02581024169921875,0.0006,0.13289937618660158,0.9326424870466321,2.79,0.81,0.89,5.76,0.16,0.0,0.0,0.16,0.0,0.12107806429266929,4.12,156.11
55,1835008,3281.284,559,17.19250005949638,0.0,204.66,-0.0051710158586502075,1.1401379108428955,0.5294743776321411,0.004375518515331578,0.039581298828125,0.0006,0.13645864437145416,0.9468822170900693,2.42,0.84,0.93,5.18,0.2,0.0,0.0,0.2,0.0,0.16155424118041992,3.91,145.77
56,1867776,3337.322,559,19.637500061697793,0.0,220.38,0.0026567913591861725,1.4549200534820557,0.5201368927955627,0.006131834143275228,0.050994873046875,0.0006,0.10897435897435898,0.9312227074235808,3.51,0.89,0.78,5.31,0.13,0.0,0.0,0.13,0.0,0.10680603384971618,4.3,149.91
57,1900544,3394.756,559,22.23040006169118,0.01,243.19,-0.0062844520434737206,1.5600961446762085,0.5129019618034363,0.005132048309803849,0.04903411865234375,0.0006,0.13604593110334498,0.95635305528613,3.29,0.97,0.86,6.36,0.17,0.0,0.0,0.17,0.0,0.14115724980831146,4.45,168.9
58,1933312,3452.926,559,21.46400007310789,0.0,225.34,-0.00571571895852685,1.36984121799469,0.5045739412307739,0.003494877757418635,0.03430938720703125,0.0006,0.16211096075778078,0.9584631360332295,3.83,0.94,1.02,5.87,0.19,0.0,0.0,0.19,0.03,0.1465650451183319,4.54,161.56
59,1966080,3512.839,559,21.214500035592355,0.0,225.01,-0.008380554616451263,1.4191527366638184,0.5328155159950256,0.0033187618766987725,0.0341949462890625,0.0006,0.14993197278911566,0.9446764091858038,4.2,0.97,0.83,6.11,0.2,0.0,0.0,0.2,0.04,0.15803755223751068,4.18,159.62
60,1998848,3571.218,559,20.203500069023576,0.0,217.94,-0.002033391734585166,1.4412453174591064,0.5158923864364624,0.006430149159029952,0.04673004150390625,0.0006,0.1747681933127283,0.9548387096774194,2.86,0.69,0.99,5.88,0.21,0.0,0.0,0.21,0.02,0.17547755300998688,4.44,158.62
61,2031616,3627.486,560,22.01600006298395,0.0,237.05,0.0020598145201802254,1.2954508066177368,0.5038903951644897,0.008396942610886526,0.06298065185546875,0.0006,0.1811764705882353,0.9647404505386875,3.77,0.89,0.76,6.47,0.28,0.0,0.0,0.28,0.02,0.22237861216068266,4.51,167.96
62,2064384,3683.763,560,18.98350005446933,0.0,208.17,0.016313834115862846,1.3896325826644897,0.4358767867088318,0.02210622484972191,0.09765625,0.0006,0.1315002988643156,0.9828178694158075,3.54,0.81,0.62,5.89,0.12,0.0,0.0,0.12,0.02,0.09592486500740051,3.82,152.27
63,2097152,3741.753,560,19.855000035980485,0.0,218.4,-0.0015618996694684029,1.5775490999221802,0.46089524030685425,0.002208978494081748,0.02301025390625,0.0006,0.11013986013986014,0.991701244813278,3.44,0.75,0.85,6.11,0.19,0.0,0.0,0.19,0.05,0.15927544772624969,4.15,156.64
64,2129920,3799.883,560,17.94700002729427,0.0,203.65,-0.003467721864581108,1.5514910221099854,0.4455782473087311,0.00468599755328114,0.04535675048828125,0.0006,0.09752967597048444,0.9943502824858758,3.4,0.86,0.74,5.53,0.18,0.0,0.0,0.18,0.04,0.15375000074505807,4.02,145.44
65,2162688,3859.483,560,20.70950005997438,0.0,221.13,0.0012220018543303013,1.4146772623062134,0.44782209396362305,0.003070132010918769,0.02747344970703125,0.0006,0.10556348074179743,0.9936842105263158,3.61,1.02,0.81,6.38,0.11,0.0,0.0,0.11,0.04,0.089269380569458,4.15,160.28
66,2195456,3914.551,560,21.559500044221057,0.0,224.38,-0.004871491342782974,1.5338114500045776,0.453744113445282,0.002512287278364056,0.02323150634765625,0.0006,0.11350737797956867,0.9927760577915377,3.76,0.9,1.0,6.0,0.13,0.0,0.0,0.13,0.04,0.09672477379441262,4.71,161.76
67,2228224,3971.566,561,21.901500044038986,0.0,214.73,-0.002541547641158104,1.6266361474990845,0.4704996943473816,0.0013398187812754259,0.01311492919921875,0.0006,0.13421606981643094,0.9915433403805497,3.99,1.02,1.01,5.84,0.16,0.0,0.0,0.16,0.03,0.12258331835269928,4.49,161.64
68,2260992,4027.43,561,23.10900007462129,0.0,232.76,-0.005541697610169649,1.6551401615142822,0.4652221202850342,0.0029690286115737763,0.02873992919921875,0.0006,0.1293150684931507,0.9892367906066536,4.51,1.26,0.99,6.51,0.15,0.0,0.0,0.15,0.03,0.11838239520788192,4.72,172.93
69,2293760,4083.075,561,22.90650006464217,0.0,226.56,0.0009232531301677227,1.746736764907837,0.46129846572875977,0.005494474745944444,0.05248260498046875,0.0006,0.11717861205915814,0.9917098445595854,4.03,1.25,0.76,6.37,0.19,0.0,0.0,0.19,0.03,0.15608258068561554,4.34,168.56
70,2326528,4139.63,562,20.611000035081524,0.0,209.78,0.002347527537494898,1.9849272966384888,0.47046974301338196,0.002964879319051761,0.0239715576171875,0.0006,0.1030989272943981,0.9933554817275747,4.48,0.92,0.8,5.6,0.14,0.0,0.0,0.14,0.02,0.11756321877241134,4.12,155.8
71,2359296,4195.908,562,23.8825000485545,0.0,249.01,-0.0038549983873963356,1.6364079713821411,0.4588128626346588,0.002483262245647211,0.02443695068359375,0.0006,0.12998485613326602,0.9945602901178604,3.97,1.19,0.98,6.44,0.17,0.0,0.0,0.17,0.0,0.13237115919589995,4.84,173.91
72,2392064,4253.863,562,21.020000050526576,0.0,226.98,-0.0030728746205568314,1.424365758895874,0.48891589045524597,0.0020863321368267407,0.023406982421875,0.0006,0.08783969256107603,0.9912023460410557,3.23,1.15,0.9,5.64,0.18,0.0,0.0,0.18,0.0,0.14621111258864403,4.17,162.07
73,2424832,4310.09,562,21.818500061110825,0.0,229.37,-0.0049768732860684395,1.6777980327606201,0.4692806601524353,0.0020305797867194997,0.02280426025390625,0.0006,0.11175656984785616,0.9898580121703854,4.0,1.09,0.82,5.72,0.1,0.0,0.0,0.1,0.02,0.08075000047683716,4.18,168.1
74,2457600,4367.043,562,24.624500047512118,0.0,239.0,-0.004235794302076101,1.6979596614837646,0.5042272806167603,0.0016043069487921002,0.0157318115234375,0.0006,0.13340534701593304,0.9901574803149606,4.58,1.25,1.01,6.38,0.13,0.0,0.0,0.13,0.04,0.09932684987783431,4.84,170.78
75,2490368,4424.569,562,23.45850005317945,0.0,235.94,-0.005317346192896366,1.7114657163619995,0.49626868963241577,0.001779857710999977,0.019012451171875,0.0006,0.12860609328660016,0.990909090909091,4.39,1.02,0.83,5.84,0.22,0.0,0.0,0.22,0.02,0.18293588161468505,4.61,168.06
76,2523136,4481.736,562,22.602500060227467,0.0,223.45,-0.0014594821259379387,1.6603295803070068,0.48318636417388916,0.004228621802553789,0.0348358154296875,0.0006,0.10900612066452929,0.9917098445595854,4.54,1.06,0.68,6.19,0.16,0.0,0.0,0.16,0.0,0.13430817782878876,4.29,155.42
77,2555904,4540.235,562,23.92000005338341,0.0,241.16,-0.0028928497340530157,1.8604416847229004,0.512031078338623,0.006361693839266991,0.04399871826171875,0.0006,0.11021069692058347,0.9952830188679245,3.94,1.24,0.74,6.33,0.15,0.0,0.0,0.15,0.0,0.1159976714849472,4.46,172.43
78,2588672,4597.372,563,21.970000050474773,0.0,234.23,-0.001888863742351532,1.6682807207107544,0.48251795768737793,0.0014377139036128028,0.01554107666015625,0.0006,0.10954157782515991,0.987192118226601,4.14,0.96,0.81,6.34,0.22,0.0,0.0,0.22,0.0,0.17685890316963196,4.5,168.4
79,2621440,4651.499,563,24.363000054855366,0.0,251.84,-0.004845909774303436,1.853220820426941,0.48642897605895996,0.0009180734099061283,0.0090484619140625,0.0006,0.12285136501516683,0.9925581395348837,4.45,1.04,0.72,6.81,0.27,0.0,0.0,0.27,0.01,0.22605254709720612,4.66,171.74
80,2654208,4706.675,563,23.04600008539157,0.0,243.84,-0.006335971876978874,1.6608281135559082,0.501021146774292,0.0025444431849734883,0.0247802734375,0.0006,0.11541440743609604,0.9941747572815534,3.59,1.03,0.83,6.48,0.18,0.0,0.0,0.18,0.02,0.1473991507291794,4.59,169.3
81,2686976,4764.417,563,25.02350007750094,0.0,241.08,-0.0014863703399896622,1.7010748386383057,0.5155307054519653,0.005057263338983375,0.049163818359375,0.0006,0.12153344208809136,0.9923664122137404,4.36,1.11,0.94,6.74,0.15,0.0,0.0,0.15,0.02,0.12632322497665882,4.84,171.92
82,2719744,4821.045,564,25.687500067411456,0.0,259.38,-0.0028241886757314205,1.4579412937164307,0.49882635474205017,0.002457437629573178,0.02594757080078125,0.0006,0.11815278801277328,0.9883512544802867,4.39,1.17,0.92,6.88,0.3,0.0,0.0,0.3,0.0,0.241437192261219,4.86,182.06
83,2752512,4878.419,564,25.01750005718437,0.0,250.76,-0.0024453848600387573,1.673511028289795,0.5211189389228821,0.002048686690983459,0.02199554443359375,0.0006,0.10836937166115493,0.9886363636363636,3.9,1.03,0.71,6.74,0.24,0.0,0.0,0.24,0.0,0.2044615039229393,4.82,173.56
84,2785280,4932.476,564,24.945000050481177,0.0,248.58,-0.002016602084040642,1.8756874799728394,0.5032002329826355,0.003677300192862276,0.0375823974609375,0.0006,0.117797695262484,0.9768089053803339,4.31,1.03,0.8,6.58,0.13,0.0,0.0,0.13,0.0,0.10499076560139656,4.73,170.38
85,2818048,4989.79,564,25.027500069645466,0.0,258.87,-0.004004574380815029,1.741408348083496,0.5209265947341919,0.0012095086450756298,0.01049041748046875,0.0006,0.10559610705596106,0.9710669077757685,3.94,1.08,0.73,6.83,0.19,0.0,0.0,0.19,0.0,0.155683291554451,4.61,176.18
86,2850816,5048.878,564,27.570000045220368,0.0,266.54,-0.00327681633643806,1.886469841003418,0.5057830810546875,0.0007552930617009679,0.00661468505859375,0.0006,0.15831517792302105,0.989778534923339,3.95,1.3,0.82,7.02,0.16,0.0,0.0,0.16,0.0,0.1291954404115677,5.14,187.83
87,2883584,5108.242,564,25.32600005705259,0.0,248.72,-0.004093111027032137,1.6994614601135254,0.518527626991272,0.0013559040284292223,0.01421356201171875,0.0006,0.1139339968569932,0.9817684594348223,4.04,1.17,0.9,7.06,0.22,0.0,0.0,0.22,0.02,0.17804516300559045,4.81,170.44
88,2916352,5164.461,564,26.907435968391365,0.01,265.42,-0.003087807446718216,1.987256646156311,0.5080562829971313,0.0009520150277921857,0.0092620849609375,0.0006,0.1510365251727542,0.9841269841269841,4.3,1.02,0.95,6.85,0.2,0.0,0.0,0.2,0.0,0.16228027790784835,5.26,183.51
89,2949120,5218.866,565,25.27250007632654,0.0,252.55,-0.0031590573489665985,2.1483755111694336,0.5010309219360352,0.0012473156701275911,0.01148223876953125,0.0006,0.13876930868574322,0.9773156899810964,4.14,1.02,1.02,7.1,0.26,0.0,0.0,0.26,0.0,0.21774974286556245,4.99,176.98
90,2981888,5272.157,565,29.58500006118673,0.0,279.56,-0.0044974712654948235,2.07207989692688,0.5066993236541748,0.0013734475830631254,0.01285552978515625,0.0006,0.12181303116147309,0.9817427385892116,4.52,1.12,1.0,7.89,0.32,0.0,0.0,0.32,0.0,0.26704332560300825,5.6,189.03
