iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
378,12419072,749.17,568,17.75,0.0,196.13,-0.0032574599608778954,10.335447311401367,0.5507851839065552,0.005778112455175233,0.04425811767578125,0.0003,0.16894087069525665,0.933806146572104,2.97,0.37,1.41,4.7,0.2,0.0,0.0,0.2,0.01,0.1529732009768486,4.72,161.31,0.04425357736181468
379,12451840,806.388,568,18.13,0.0,201.01,-0.004496351350098848,11.779621124267578,0.5418961048126221,0.004080354858899682,0.03701019287109375,0.0003,0.174268637936458,0.9269141531322506,2.37,0.54,1.47,5.02,0.13,0.0,0.0,0.13,0.0,0.10086288750171661,4.99,166.95,0.05139432614669204
380,12484608,864.576,568,17.01,0.0,190.53,-0.006052806507796049,12.65839958190918,0.5343524217605591,0.001519676554352145,0.01403045654296875,0.0003,0.17790200591910554,0.9142857142857143,2.44,0.45,1.26,4.53,0.1,0.0,0.0,0.1,0.0,0.05484098292887211,4.74,151.74,0.04443537746556103
381,12517376,922.168,568,17.93,0.0,200.99,-0.0052067795768380165,11.658533096313477,0.5281656980514526,0.0022382711674850952,0.02217864990234375,0.0003,0.1549471064094586,0.9248826291079812,3.52,0.42,1.23,5.17,0.17,0.0,0.0,0.17,0.01,0.1401009464263916,4.74,167.43,0.043050603359006345
382,12550144,978.892,569,17.39,0.0,188.64,-0.0080660879611969,10.84408187866211,0.5701508522033691,0.0019761181472119915,0.019927978515625,0.0003,0.18137886597938144,0.9304677623261695,2.33,0.31,1.24,5.11,0.11,0.0,0.0,0.11,0.01,0.0832751053571701,4.57,154.24,0.040646042325533926
383,12582912,1036.166,569,15.44,0.0,175.28,-0.007878860458731651,10.551755905151367,0.5772197842597961,0.0025044709736050663,0.02204132080078125,0.0003,0.20221223643276875,0.9266943291839558,1.63,0.38,1.07,4.43,0.11,0.0,0.0,0.11,0.0,0.08661983400583267,4.09,145.51,0.04051630024332553
384,12615680,1094.626,568,17.26,0.0,196.95,-0.007819603197276592,12.272560119628906,0.5500146746635437,0.0019276207164580228,0.01833343505859375,0.0003,0.18450528935905414,0.9166666666666666,2.32,0.31,1.16,5.14,0.16,0.0,0.0,0.16,0.01,0.12829044312238694,4.51,160.11,0.04601891303900629
385,12648448,1153.612,568,16.91,0.0,191.11,-0.01049266941845417,11.139699935913086,0.5534917116165161,0.004802221872893142,0.038360595703125,0.0003,0.23584,0.918546365914787,1.7,0.31,1.03,4.99,0.13,0.0,0.0,0.13,0.0,0.10380882382392884,4.35,154.4,0.04369861294981092
386,12681216,1213.263,567,17.94,0.0,204.44,-0.008931162767112255,12.413708686828613,0.5305709838867188,0.00558998915033726,0.04923248291015625,0.0003,0.20492307692307693,0.9208972845336482,2.27,0.47,1.37,5.15,0.15,0.0,0.0,0.15,0.0,0.1027533869445324,4.74,163.47,0.04576607444323599
387,12713984,1270.089,567,16.53,0.0,188.65,-0.005730689503252506,13.569296836853027,0.5508228540420532,0.004774133282694493,0.0447845458984375,0.0003,0.2593769866497139,0.9161372299872935,2.91,0.48,1.27,4.77,0.15,0.0,0.0,0.15,0.02,0.11060332357883454,4.58,155.39,0.04876425419934094
388,12746752,1329.71,566,17.65,0.0,199.69,-0.004649399779736996,12.81297492980957,0.5593395829200745,0.002649773517674703,0.02626800537109375,0.0003,0.2556923076923077,0.9106487148102815,2.96,0.36,1.19,4.9,0.24,0.0,0.0,0.24,0.02,0.18086635410785676,4.86,166.06,0.04510538058821112
389,12779520,1390.748,565,16.95,0.0,192.36,-0.0082172192633152,13.457910537719727,0.5790892839431763,0.0020389903935722486,0.0214996337890625,0.0003,0.27988614800759015,0.865359477124183,2.87,0.41,1.15,4.68,0.12,0.0,0.0,0.12,0.0,0.10509170085191727,4.53,155.54,0.04384144558571279
390,12812288,1448.347,565,19.34,0.0,217.99,-0.006681901402771473,11.912301063537598,0.556433916091919,0.00561885681588592,0.05377197265625,0.0003,0.22772567409144198,0.9045005488474204,2.32,0.43,1.6,5.6,0.2,0.0,0.0,0.2,0.0,0.16124784260988234,5.67,173.82,0.04374355135951191
391,12845056,1507.456,565,14.14,0.0,168.92,-0.005297651514410973,10.835453033447266,0.5457529425621033,0.0067241251686596115,0.058074951171875,0.0003,0.29694019471488176,0.9039881831610044,1.98,0.33,0.97,4.17,0.11,0.0,0.0,0.11,0.01,0.08843281596899033,3.82,137.94,0.040886144852265716
392,12877824,1566.855,564,15.47,0.0,176.92,-0.0064158509485423565,13.108888626098633,0.539571225643158,0.005342699100253867,0.04842376708984375,0.0003,0.30287648054145516,0.8933143669985776,2.95,0.26,1.03,4.67,0.11,0.0,0.0,0.11,0.03,0.09095217853784561,4.09,145.18,0.04552380833774805
393,12910592,1627.061,563,15.65,0.0,172.61,-0.006208561360836029,10.00585651397705,0.5670563578605652,0.004157519790993547,0.04083251953125,0.0003,0.28921061702861084,0.8688981868898187,2.74,0.55,0.96,4.43,0.2,0.0,0.0,0.2,0.03,0.15132070124149322,3.99,145.63,0.046949239214882255
394,12943360,1686.061,563,16.34,0.0,183.25,-0.00415624026209116,12.778974533081055,0.5286140441894531,0.0015407441424315493,0.014984130859375,0.0003,0.2043261231281198,0.8910012674271229,2.1,0.34,1.19,4.98,0.12,0.0,0.0,0.12,0.0,0.09260286986827851,4.23,153.32,0.048240795033052564
395,12976128,1744.095,563,17.11,0.0,191.33,-0.0041761938482522964,10.122169494628906,0.5211079120635986,0.0017397893710437984,0.01691436767578125,0.0003,0.1960455764075067,0.8607277289836889,2.59,0.38,1.16,4.82,0.13,0.0,0.0,0.13,0.0,0.10632332295179367,4.64,154.66,0.045906720915809274
396,13008896,1803.75,563,16.08,0.0,174.45,-0.007151045836508274,12.964037895202637,0.55329430103302,0.0015886638817619314,0.015625,0.0003,0.25341745531019977,0.8563685636856369,2.32,0.32,1.21,4.52,0.06,0.0,0.0,0.06,0.05,0.04979166746139527,4.34,144.59,0.044845481403172016
397,13041664,1861.709,563,16.51,0.0,182.99,-0.006254082545638084,11.535200119018555,0.5454395413398743,0.0020676788326738915,0.02059173583984375,0.0003,0.20344029110155476,0.8606770833333334,2.13,0.36,1.14,4.57,0.17,0.0,0.0,0.17,0.0,0.12750978112220765,4.53,153.04,0.042595318984240294
398,13074432,1920.974,562,18.14,0.0,207.99,-0.0038008298724889755,11.651901245117188,0.5295937061309814,0.003110397218279104,0.029571533203125,0.0003,0.2110521386200437,0.8736717827626919,2.64,0.46,1.36,5.34,0.19,0.0,0.0,0.19,0.0,0.1350814026594162,5.14,167.97,0.04351404425688088
399,13107200,1976.197,563,17.22,0.0,196.54,-0.0046560256741940975,11.003819465637207,0.5358980894088745,0.0029753712507840646,0.0303192138671875,0.0003,0.22484632804917504,0.8592233009708737,2.38,0.37,1.25,4.9,0.18,0.0,0.0,0.18,0.02,0.1417515131831169,4.51,160.1,0.04626377683598548
400,13139968,2032.575,564,15.91,0.0,180.11,-0.003481092397123575,12.50573444366455,0.5116328001022339,0.002921956480179233,0.0286407470703125,0.0003,0.19375,0.8426051560379919,2.31,0.32,1.13,4.58,0.13,0.0,0.0,0.13,0.01,0.0991224093735218,4.18,152.37,0.047710450482554734
401,13172736,2088.821,564,16.94,0.0,198.8,-0.005358001682907343,11.368217468261719,0.522908627986908,0.0018783213535584764,0.0196990966796875,0.0003,0.21439749608763695,0.8096446700507615,2.28,0.44,1.18,4.69,0.16,0.0,0.0,0.16,0.0,0.1152153867483139,4.48,161.03,0.05031308066099882
402,13205504,2149.026,564,15.46,0.0,170.62,-0.005962652154266834,10.91646957397461,0.5503528714179993,0.003953791315211674,0.03830718994140625,0.0003,0.17207334273624825,0.7988668555240793,2.43,0.29,1.08,4.74,0.13,0.0,0.0,0.13,0.03,0.0860412796586752,4.11,143.38,0.04552986426278949
403,13238272,2202.911,565,17.62,0.0,196.35,-0.006702529266476631,10.163957595825195,0.5291038751602173,0.001854975456893726,0.0178070068359375,0.0003,0.22392344497607655,0.8163522012578617,2.13,0.46,1.31,5.03,0.14,0.0,0.0,0.14,0.0,0.10763326019048691,4.68,160.97,0.04064330400433391
404,13271040,2263.639,564,16.95,0.0,191.16,-0.005198082886636257,11.33548355102539,0.5162475109100342,0.002188665769438103,0.0229034423828125,0.0003,0.21061041866410993,0.8612143742255266,2.43,0.44,1.28,5.0,0.22,0.0,0.0,0.22,0.0,0.17432116121053695,4.69,154.76,0.04289269866421819
405,13303808,2321.216,564,17.15,0.0,202.48,-0.006087196990847588,9.895919799804688,0.5401446223258972,0.0023748595600068256,0.022369384765625,0.0003,0.21692961165048544,0.8092909535452323,2.08,0.41,1.3,4.92,0.12,0.0,0.0,0.12,0.01,0.08717304736375808,4.91,160.03,0.04480030247941613
406,13336576,2376.938,565,18.01,0.0,204.86,-0.005038874689489603,12.271093368530273,0.5235454440116882,0.0027562262733908938,0.03009033203125,0.0003,0.23570773463772546,0.8186215235792019,3.1,0.52,1.35,5.18,0.15,0.0,0.0,0.15,0.02,0.10865277737379074,5.05,161.22,0.03838703746441752
407,13369344,2433.54,565,16.58,0.0,193.51,-0.004922802560031414,10.558238983154297,0.519988477230072,0.0013475867892793758,0.01230621337890625,0.0003,0.1978125,0.852437417654809,2.53,0.35,1.32,4.55,0.16,0.0,0.0,0.16,0.02,0.11140322774648666,4.47,156.84,0.04740437387954444
408,13402112,2485.552,566,17.78,0.0,204.3,-0.005891964305192232,11.277521133422852,0.5290311574935913,0.0022749062582079205,0.01985931396484375,0.0003,0.18682634730538922,0.8009535160905841,2.22,0.41,1.25,5.12,0.16,0.0,0.0,0.16,0.02,0.11019820272922516,4.79,162.31,0.04199934867210686
409,13434880,2539.026,567,17.73,0.0,203.07,-0.004676660522818565,10.92542839050293,0.5072174072265625,0.001109705297153596,0.010772705078125,0.0003,0.2027231467473525,0.8039950062421972,2.19,0.42,1.3,5.05,0.2,0.0,0.0,0.2,0.0,0.14897539839148521,4.96,160.8,0.048444542568176985
410,13467648,2594.281,568,17.77,0.0,204.72,-0.009069766849279404,10.310545921325684,0.5090440511703491,0.002431734198466984,0.0208282470703125,0.0003,0.19911242603550297,0.8170011806375442,1.97,0.41,1.35,5.27,0.16,0.0,0.0,0.16,0.01,0.09817296534776687,5.07,163.54,0.04632118938025087
411,13500416,2650.75,568,18.58,0.0,209.94,-0.0032245651818811893,10.917704582214355,0.4836066961288452,0.005085883722415474,0.04801177978515625,0.0003,0.20060514372163388,0.8615209988649262,2.84,0.47,1.25,5.28,0.16,0.0,0.0,0.16,0.02,0.10887117937207222,5.08,168.55,0.046782636432908475
412,13533184,2706.999,568,17.02,0.0,207.99,-0.005817637778818607,10.621065139770508,0.5074465870857239,0.0012104535109074277,0.0120391845703125,0.0003,0.19532500800512329,0.8405063291139241,2.53,0.42,1.47,5.21,0.2,0.0,0.0,0.2,0.0,0.1504123205691576,4.86,160.29,0.04180216894019395
413,13565952,2764.912,568,17.42,0.0,213.94,-0.005042471922934055,12.993202209472656,0.5160524845123291,0.002554422064974915,0.02117919921875,0.0003,0.19284414796846575,0.8316953316953317,3.21,0.37,1.05,5.04,0.16,0.0,0.0,0.16,0.01,0.10798609107732773,4.36,163.7,0.04128602100536227
414,13598720,2821.091,569,19.58,0.0,216.73,-0.003712336765602231,10.274657249450684,0.5120589137077332,0.0026726722809371495,0.02541351318359375,0.0003,0.15897287939988458,0.8346281908990011,3.54,0.58,1.43,5.51,0.13,0.0,0.0,0.13,0.0,0.10412252485752106,5.33,177.1,0.04450300440657884
415,13631488,2879.98,568,16.45,0.0,190.59,-0.005554651841521263,10.17001724243164,0.523661732673645,0.0016569114403921503,0.01499176025390625,0.0003,0.15862290862290862,0.85,2.44,0.49,1.15,4.64,0.09,0.0,0.0,0.09,0.0,0.06564262688159943,4.5,149.38,0.046231047017499804
416,13664256,2940.728,568,17.79,0.0,206.18,-0.003149118274450302,12.193336486816406,0.4742045998573303,0.0023900018654785526,0.0213623046875,0.0003,0.15457606366697277,0.8918918918918919,2.5,0.42,1.38,5.24,0.24,0.0,0.0,0.24,0.01,0.18804237902164458,5.01,163.61,0.044067359529435635
417,13697024,2996.06,568,18.3,0.0,209.01,-0.003694651648402214,11.40623664855957,0.47240355610847473,0.0027365982548701595,0.02687835693359375,0.0003,0.19672131147540983,0.8872266973532796,2.41,0.44,1.39,5.18,0.15,0.0,0.0,0.15,0.0,0.12653394877910615,4.86,164.04,0.04130004346370697
418,13729792,3052.408,568,19.78,0.0,224.53,-0.005269192159175873,11.605225563049316,0.4905620217323303,0.0019659196616430563,0.01866912841796875,0.0003,0.214992927864215,0.8898582333696837,2.77,0.42,1.39,5.91,0.13,0.0,0.0,0.13,0.01,0.10467169523239135,5.57,180.87,0.044752226560376585
419,13762560,3110.263,568,17.23,0.0,207.51,-0.004361867904663086,11.532413482666016,0.5076305270195007,0.0020698301590300616,0.02030181884765625,0.0003,0.18566676746295735,0.8922155688622755,2.16,0.53,1.21,5.39,0.19,0.0,0.0,0.19,0.0,0.1258586275577545,4.76,166.47,0.046987325651571155
420,13795328,3167.055,569,17.48,0.0,196.54,-0.003014518180862069,10.319339752197266,0.5083690881729126,0.004998118624648384,0.04703521728515625,0.0003,0.16431039899465913,0.8957055214723927,1.97,0.38,1.3,5.18,0.14,0.0,0.0,0.14,0.0,0.09638527244329452,4.69,159.63,0.04564699355978519
421,13828096,3221.254,569,17.89,0.0,205.72,-0.007279509212821722,11.476875305175781,0.5438730716705322,0.001774708030382044,0.017425537109375,0.0003,0.16453771289537714,0.8823529411764706,1.85,0.46,1.29,5.19,0.21,0.0,0.0,0.21,0.0,0.14018964588642122,4.64,160.19,0.044180376920849085
422,13860864,3278.081,569,16.74,0.0,188.43,-0.005456266924738884,10.740547180175781,0.5289403200149536,0.001816316895201453,0.016754150390625,0.0003,0.18735669832951196,0.8767833981841764,2.71,0.26,1.17,4.88,0.2,0.0,0.0,0.2,0.01,0.1295497727394104,4.45,150.57,0.046635609469376504
423,13893632,3339.151,569,16.85,0.0,191.76,-0.005212266929447651,11.479412078857422,0.522381067276001,0.0025500032944307804,0.0278167724609375,0.0003,0.18343949044585986,0.8888888888888888,2.64,0.49,1.17,4.79,0.22,0.0,0.0,0.22,0.02,0.17337865397334098,4.43,159.6,0.04562706616707146
424,13926400,3394.78,569,17.09,0.0,234.81,-0.0070600141771137714,11.046446800231934,0.519008457660675,0.002917891068193512,0.02642822265625,0.0003,0.1937984496124031,0.8883374689826302,2.24,0.38,1.37,4.77,0.14,0.0,0.0,0.14,0.01,0.11248783707618713,4.68,153.24,0.04089791304431856
425,13959168,3455.083,569,17.53,0.0,200.45,-0.002226924989372492,11.147960662841797,0.535207986831665,0.0072138819292035805,0.05228424072265625,0.0003,0.1694202463202163,0.8742586002372479,2.54,0.44,1.33,5.33,0.13,0.0,0.0,0.13,0.01,0.08529916644096375,4.92,164.58,0.04622591321822256
426,13991936,3514.136,568,16.86,0.0,186.59,-0.007096027955412865,10.754865646362305,0.5446773767471313,0.0016738816009080892,0.0167083740234375,0.0003,0.20504313205043131,0.888745148771022,2.52,0.38,1.19,4.84,0.18,0.0,0.0,0.18,0.01,0.1317976638674736,4.76,151.06,0.04133288701996207
427,14024704,3571.416,568,16.62,0.0,194.45,-0.004542579874396324,10.070148468017578,0.5174306631088257,0.0026608685523115128,0.0264129638671875,0.0003,0.18403755868544602,0.8975,2.63,0.48,1.18,4.77,0.16,0.0,0.0,0.16,0.01,0.12735981673002242,4.42,155.61,0.0365628901636228
428,14057472,3630.912,568,16.75,0.0,183.62,-0.006169501692056656,10.549613952636719,0.5349933505058289,0.0024040251687438285,0.0200042724609375,0.0003,0.18470273881095525,0.9170068027210885,2.04,0.35,1.03,4.54,0.19,0.0,0.0,0.19,0.0,0.16081913590431213,4.37,151.67,0.04428063367959112
429,14090240,3688.487,568,18.31,0.0,216.68,-0.007709084078669548,9.876710891723633,0.5399423837661743,0.0030480824975711585,0.02948760986328125,0.0003,0.2156286721504113,0.9049255441008018,2.4,0.47,1.21,5.62,0.15,0.0,0.0,0.15,0.01,0.09580672353506088,4.86,167.38,0.04485550697427243
430,14123008,3746.105,568,19.87,0.0,226.37,-0.006064637564122677,12.361372947692871,0.5233895778656006,0.003624519181357755,0.03235626220703125,0.0003,0.22752497225305215,0.8955386289445049,2.61,0.43,1.48,5.41,0.21,0.0,0.0,0.21,0.0,0.16338672280311584,5.86,181.13,0.04524902207776904
431,14155776,3804.562,568,14.81,0.0,174.64,-0.008275210857391357,11.446122169494629,0.56524258852005,0.002427071703095862,0.025238037109375,0.0003,0.21376571806750497,0.9076005961251863,2.55,0.39,0.9,4.31,0.12,0.0,0.0,0.12,0.0,0.08873075753450393,3.78,141.9,0.0427509342553094
432,14188544,3861.623,568,16.71,0.0,188.06,-0.0054085636511445045,11.404818534851074,0.5420855283737183,0.0059359878849818415,0.04877471923828125,0.0003,0.25039923347173426,0.9169859514687101,2.07,0.28,1.17,4.39,0.11,0.0,0.0,0.11,0.02,0.08580147117376327,4.5,151.68,0.04319736419711262
433,14221312,3919.08,568,18.94,0.0,218.52,-0.0032474910840392113,10.546951293945312,0.5317881107330322,0.002088131094922119,0.02068328857421875,0.0003,0.2546242774566474,0.9052987598647125,2.7,0.42,1.36,5.4,0.17,0.0,0.0,0.17,0.0,0.12182146310806274,5.04,174.92,0.045973910368047655
434,14254080,3980.268,568,16.72,0.0,191.65,-0.004671026021242142,11.503669738769531,0.5521467924118042,0.0014138401434955483,0.013092041015625,0.0003,0.2197092084006462,0.908150064683053,2.19,0.35,1.16,4.6,0.12,0.0,0.0,0.12,0.0,0.09566954046487808,4.36,154.04,0.042702530045062304
435,14286848,4038.278,568,18.53,0.0,211.76,-0.004164852201938629,13.328719139099121,0.5474354028701782,0.0032462639440495877,0.0300445556640625,0.0003,0.24827188940092165,0.9103291713961408,2.66,0.47,1.19,5.41,0.24,0.0,0.0,0.24,0.0,0.1763599306344986,4.93,165.6,0.042152354726567864
436,14319616,4096.201,567,17.64,0.0,203.73,-0.006298305466771126,11.588663101196289,0.5453037023544312,0.003277764044298692,0.0316162109375,0.0003,0.23652694610778444,0.9099639855942377,2.28,0.43,1.0,4.91,0.17,0.0,0.0,0.17,0.01,0.13390591263771057,4.73,158.98,0.04624415747821331
437,14352384,4151.545,568,16.1,0.0,187.7,-0.004343908280134201,11.563667297363281,0.5838853120803833,0.0021829466478777704,0.0233001708984375,0.0003,0.2657986662432518,0.8863636363636364,2.03,0.29,0.95,4.49,0.12,0.0,0.0,0.12,0.03,0.09956836551427842,3.96,147.47,0.04573685699142516
438,14385152,4207.951,568,16.47,0.0,194.25,-0.005749691277742386,10.716595649719238,0.5844354629516602,0.002291352256065693,0.02425384521484375,0.0003,0.2740311260299054,0.8932291666666666,2.01,0.37,0.94,4.77,0.2,0.0,0.0,0.2,0.02,0.16726578295230865,4.2,152.64,0.045878621633164585
439,14417920,4263.881,568,17.4,0.0,205.96,-0.007005289196968079,11.771387100219727,0.5461620092391968,0.004271329891594178,0.0410003662109375,0.0003,0.24438454627133874,0.8640192539109507,2.37,0.41,1.19,5.25,0.18,0.0,0.0,0.18,0.01,0.13847778141498565,4.56,161.63,0.042162825469858944
440,14450688,4318.164,569,17.01,0.0,192.34,-0.00825132243335247,9.085115432739258,0.5499556064605713,0.0030641763523959753,0.03118896484375,0.0003,0.27565707133917394,0.8499353169469599,2.15,0.37,1.02,4.62,0.18,0.0,0.0,0.18,0.02,0.13971371367573737,4.29,157.59,0.0453734090551734
441,14483456,4375.539,569,17.08,0.0,192.45,-0.004818123299628496,12.506155014038086,0.5441913604736328,0.0025517901340776916,0.02550506591796875,0.0003,0.24936386768447838,0.8512696493349455,2.1,0.37,1.22,4.74,0.17,0.0,0.0,0.17,0.0,0.11979983933269978,4.75,157.05,0.04327193845529109
442,14516224,4432.401,569,17.83,0.0,200.91,-0.007912999019026756,10.137006759643555,0.5594138503074646,0.0017716080675995727,0.01752471923828125,0.0003,0.20402476780185758,0.8480861244019139,2.13,0.54,1.12,4.93,0.17,0.0,0.0,0.17,0.02,0.1251402984559536,4.78,161.59,0.04103721957653761
443,14548992,4490.221,569,17.76,0.0,202.62,-0.007750103250145912,9.690156936645508,0.5351710319519043,0.002965151322712245,0.03122711181640625,0.0003,0.19047619047619047,0.8691476590636255,2.7,0.32,1.14,4.88,0.06,0.0,0.0,0.06,0.04,0.04347222179174423,4.58,163.69,0.044316833605989814
444,14581760,4547.019,569,18.22,0.0,204.9,-0.007780794985592365,11.758602142333984,0.5143694877624512,0.0029182264349287834,0.0271453857421875,0.0003,0.22922374429223744,0.8628640776699029,2.36,0.51,1.17,5.13,0.14,0.0,0.0,0.14,0.02,0.11417025834321975,4.72,162.19,0.042435652343556285
445,14614528,4601.21,569,18.09,0.0,208.42,-0.002986977342516184,10.502552032470703,0.5394523739814758,0.0027118397564436236,0.02831268310546875,0.0003,0.18615751789976134,0.8610451306413301,2.48,0.32,1.19,5.19,0.14,0.0,0.0,0.14,0.02,0.10487531289458275,4.53,163.89,0.04596560820937157
446,14647296,4659.239,569,18.83,0.0,212.96,-0.0021572820842266083,10.429417610168457,0.5382224917411804,0.0011094552382928669,0.01053619384765625,0.0003,0.23126463700234193,0.8662857142857143,2.26,0.27,1.36,5.44,0.22,0.0,0.0,0.22,0.04,0.1677263005077839,5.37,172.86,0.043043011450208724
447,14680064,4720.006,569,18.5,0.0,223.76,-0.006536209024488926,10.417282104492188,0.5609130859375,0.001692278244206591,0.0160064697265625,0.0003,0.21236802413273,0.8487972508591065,2.85,0.37,1.16,5.36,0.17,0.0,0.0,0.17,0.01,0.12805899530649184,4.81,163.35,0.043765399255789816
448,14712832,4780.008,568,17.69,0.0,207.27,-0.007138567976653576,11.260310173034668,0.5442675352096558,0.002275068115807244,0.02350616455078125,0.0003,0.19492293744333636,0.8599088838268792,2.23,0.41,1.15,5.2,0.13,0.0,0.0,0.13,0.03,0.0878803725540638,4.57,161.12,0.04439435771200806
449,14745600,4833.511,569,18.2,0.0,207.45,-0.008273206651210785,10.585144996643066,0.5565498471260071,0.0028226388396461743,0.0252685546875,0.0003,0.20085339835416033,0.8760139049826188,2.46,0.46,1.16,5.49,0.21,0.0,0.0,0.21,0.03,0.16619244903326036,4.71,162.99,0.039804250467568636
450,14778368,4894.966,569,17.78,0.0,198.38,-0.007784069515764713,13.72470760345459,0.5219104290008545,0.0019764841684377643,0.018890380859375,0.0003,0.2504667081518357,0.8698296836982968,2.26,0.33,1.22,5.2,0.22,0.0,0.0,0.22,0.05,0.1792014330625534,4.75,160.87,0.04428377118892968
451,14811136,4954.649,568,17.18,0.0,192.97,-0.007169356569647789,11.111757278442383,0.5513960123062134,0.001952744103576265,0.01947784423828125,0.0003,0.1967948717948718,0.8626974483596598,2.49,0.42,1.1,5.21,0.16,0.0,0.0,0.16,0.05,0.1272674423456192,4.47,156.28,0.04227273177821189
452,14843904,5014.629,568,17.11,0.0,193.21,-0.006752442568540573,9.80561637878418,0.5488117933273315,0.0037516841971978465,0.03868865966796875,0.0003,0.20704985709749127,0.8739290085679314,2.52,0.55,1.22,5.17,0.21,0.0,0.0,0.21,0.0,0.1621047116816044,4.56,155.81,0.04354841529857367
453,14876672,5069.191,568,18.22,0.0,209.9,-0.005469269119203091,11.565582275390625,0.5638450980186462,0.0015308370180378006,0.01502227783203125,0.0003,0.17670078266104755,0.8703703703703703,2.04,0.42,1.16,5.18,0.25,0.0,0.0,0.25,0.0,0.20600214034318923,4.97,167.41,0.04686398454941809
